,ZCTA,OWN,RENT
4119,ZCTA5 14468,83.5,16.5
4120,ZCTA5 14469,83.6,16.4
4121,ZCTA5 14470,83.5,16.5
4122,ZCTA5 14471,86.4,13.6
4123,ZCTA5 14472,84.5,15.5
4124,ZCTA5 14475,82.1,17.9
4125,ZCTA5 14476,88.2,11.8
4126,ZCTA5 14477,97.9,2.1
4127,ZCTA5 14478,90.2,9.8
4128,ZCTA5 14479,72.8,27.2
4129,ZCTA5 14480,65.3,34.7
4130,ZCTA5 14481,77.3,22.7
4131,ZCTA5 14482,73.9,26.1
4132,ZCTA5 14485,75.5,24.5
4133,ZCTA5 14486,100.0,0.0
4134,ZCTA5 14487,78.9,21.1
4135,ZCTA5 14489,70.4,29.6
4136,ZCTA5 14502,81.6,18.4
4137,ZCTA5 14504,81.7,18.3
4138,ZCTA5 14505,87.2,12.8
4139,ZCTA5 14506,100.0,0.0
4140,ZCTA5 14507,91.7,8.3
4141,ZCTA5 14510,58.8,41.2
4142,ZCTA5 14511,83.8,16.2
4143,ZCTA5 14512,86.3,13.7
4144,ZCTA5 14513,67.3,32.7
4145,ZCTA5 14514,66.2,33.8
4146,ZCTA5 14516,86.6,13.4
4147,ZCTA5 14517,71.6,28.4
4148,ZCTA5 14519,86.9,13.1
4149,ZCTA5 14521,77.9,22.1
4150,ZCTA5 14522,70.6,29.4
4151,ZCTA5 14525,87.9,12.1
4152,ZCTA5 14526,82.9,17.1
4153,ZCTA5 14527,74.7,25.3
4154,ZCTA5 14529,42.9,57.1
4155,ZCTA5 14530,71.1,28.9
4156,ZCTA5 14532,73.9,26.1
4157,ZCTA5 14533,75.6,24.4
4158,ZCTA5 14534,88.9,11.1
4159,ZCTA5 14536,86.1,13.9
4160,ZCTA5 14537,86.5,13.5
4161,ZCTA5 14539,83.0,17.0
4162,ZCTA5 14541,76.3,23.7
4163,ZCTA5 14542,43.8,56.3
4164,ZCTA5 14543,93.2,6.8
4165,ZCTA5 14544,85.1,14.9
4166,ZCTA5 14545,94.4,5.6
4167,ZCTA5 14546,68.7,31.3
4168,ZCTA5 14548,85.0,15.0
4169,ZCTA5 14549,100.0,0.0
4170,ZCTA5 14550,87.0,13.0
4171,ZCTA5 14551,75.2,24.8
4172,ZCTA5 14555,85.8,14.2
4173,ZCTA5 14559,80.4,19.6
4174,ZCTA5 14560,92.3,7.7
4175,ZCTA5 14561,80.4,19.6
4176,ZCTA5 14564,79.0,21.0
4177,ZCTA5 14568,91.5,8.5
4178,ZCTA5 14569,65.4,34.6
4179,ZCTA5 14571,97.8,2.2
4180,ZCTA5 14572,75.2,24.8
4181,ZCTA5 14580,77.2,22.8
4182,ZCTA5 14585,100.0,0.0
4183,ZCTA5 14586,72.9,27.1
4184,ZCTA5 14588,50.0,50.0
4185,ZCTA5 14589,87.9,12.1
4186,ZCTA5 14590,76.7,23.3
4187,ZCTA5 14591,82.9,17.1
4188,ZCTA5 14592,100.0,0.0
4189,ZCTA5 14604,0.8,99.2
4190,ZCTA5 14605,19.9,80.1
4191,ZCTA5 14606,60.0,40.0
4192,ZCTA5 14607,18.3,81.7
4193,ZCTA5 14608,22.0,78.0
4194,ZCTA5 14609,61.5,38.5
4195,ZCTA5 14610,56.5,43.5
4196,ZCTA5 14611,36.5,63.5
4197,ZCTA5 14612,74.2,25.8
4198,ZCTA5 14613,43.1,56.9
4199,ZCTA5 14614,0.0,100.0
4200,ZCTA5 14615,53.1,46.9
4201,ZCTA5 14616,72.0,28.0
4202,ZCTA5 14617,87.2,12.8
4203,ZCTA5 14618,76.6,23.4
4204,ZCTA5 14619,58.7,41.3
4205,ZCTA5 14620,34.6,65.4
4206,ZCTA5 14621,35.0,65.0
4207,ZCTA5 14622,81.2,18.8
4208,ZCTA5 14623,55.3,44.7
4209,ZCTA5 14624,81.2,18.8
4210,ZCTA5 14625,86.2,13.8
4211,ZCTA5 14626,72.8,27.2
4212,ZCTA5 14627,0,0
4213,ZCTA5 14701,58.0,42.0
4214,ZCTA5 14706,78.8,21.2
4215,ZCTA5 14707,96.8,3.2
4216,ZCTA5 14708,94.0,6.0
4217,ZCTA5 14709,81.9,18.1
4218,ZCTA5 14710,90.1,9.9
4219,ZCTA5 14711,70.1,29.9
4220,ZCTA5 14712,81.7,18.3
4221,ZCTA5 14714,89.2,10.8
4222,ZCTA5 14715,76.3,23.7
4223,ZCTA5 14716,60.7,39.3
4224,ZCTA5 14717,73.9,26.1
4225,ZCTA5 14718,82.0,18.0
4226,ZCTA5 14719,81.4,18.6
4227,ZCTA5 14720,46.4,53.6
4228,ZCTA5 14721,63.0,37.0
4229,ZCTA5 14722,79.5,20.5
4230,ZCTA5 14723,79.3,20.7
4231,ZCTA5 14724,83.9,16.1
4232,ZCTA5 14726,88.0,12.0
4233,ZCTA5 14727,82.0,18.0
4234,ZCTA5 14728,87.9,12.1
4235,ZCTA5 14729,84.1,15.9
4236,ZCTA5 14731,76.3,23.7
4237,ZCTA5 14732,100.0,0.0
4238,ZCTA5 14733,66.5,33.5
4239,ZCTA5 14735,70.0,30.0
4240,ZCTA5 14736,78.3,21.7
4241,ZCTA5 14737,73.0,27.0
4242,ZCTA5 14738,76.7,23.3
4243,ZCTA5 14739,73.6,26.4
4244,ZCTA5 14740,79.0,21.0
4245,ZCTA5 14741,83.4,16.6
4246,ZCTA5 14742,62.7,37.3
4247,ZCTA5 14743,81.6,18.4
4248,ZCTA5 14744,66.7,33.3
4249,ZCTA5 14747,85.9,14.1
4250,ZCTA5 14748,72.9,27.1
4251,ZCTA5 14750,73.7,26.3
4252,ZCTA5 14752,100.0,0.0
4253,ZCTA5 14753,72.8,27.2
4254,ZCTA5 14754,90.2,9.8
4255,ZCTA5 14755,81.8,18.2
4256,ZCTA5 14756,100.0,0.0
4257,ZCTA5 14757,78.0,22.0
4258,ZCTA5 14760,61.4,38.6
4259,ZCTA5 14767,83.6,16.4
4260,ZCTA5 14769,86.7,13.3
4261,ZCTA5 14770,75.7,24.3
4262,ZCTA5 14772,75.5,24.5
4263,ZCTA5 14774,57.5,42.5
4264,ZCTA5 14775,80.0,20.0
4265,ZCTA5 14777,87.1,12.9
4266,ZCTA5 14778,100.0,0.0
4267,ZCTA5 14779,57.2,42.8
4268,ZCTA5 14781,83.9,16.1
4269,ZCTA5 14782,75.3,24.7
4270,ZCTA5 14783,84.8,15.2
4271,ZCTA5 14784,76.7,23.3
4272,ZCTA5 14787,77.5,22.5
4273,ZCTA5 14788,32.2,67.8
4274,ZCTA5 14801,77.8,22.2
4275,ZCTA5 14802,27.7,72.3
4276,ZCTA5 14803,75.6,24.4
4277,ZCTA5 14804,88.4,11.6
4278,ZCTA5 14805,83.2,16.8
4279,ZCTA5 14806,78.0,22.0
4280,ZCTA5 14807,80.8,19.2
4281,ZCTA5 14808,84.5,15.5
4282,ZCTA5 14809,85.6,14.4
4283,ZCTA5 14810,68.5,31.5
4284,ZCTA5 14812,89.0,11.0
4285,ZCTA5 14813,77.3,22.7
4286,ZCTA5 14814,77.7,22.3
4287,ZCTA5 14815,81.7,18.3
4288,ZCTA5 14816,90.2,9.8
4289,ZCTA5 14817,82.2,17.8
4290,ZCTA5 14818,89.9,10.1
4291,ZCTA5 14819,77.0,23.0
4292,ZCTA5 14820,77.9,22.1
4293,ZCTA5 14821,82.0,18.0
4294,ZCTA5 14822,73.0,27.0
4295,ZCTA5 14823,75.8,24.2
4296,ZCTA5 14824,84.0,16.0
4297,ZCTA5 14825,87.0,13.0
4298,ZCTA5 14826,80.7,19.3
4299,ZCTA5 14827,100.0,0.0
4300,ZCTA5 14830,65.6,34.4
4301,ZCTA5 14836,92.4,7.6
4302,ZCTA5 14837,67.7,32.3
4303,ZCTA5 14838,95.7,4.3
4304,ZCTA5 14839,78.9,21.1
4305,ZCTA5 14840,78.9,21.1
4306,ZCTA5 14841,91.9,8.1
4307,ZCTA5 14842,96.6,3.4
4308,ZCTA5 14843,62.2,37.8
4309,ZCTA5 14845,72.9,27.1
4310,ZCTA5 14846,80.0,20.0
4311,ZCTA5 14847,82.1,17.9
4312,ZCTA5 14850,45.4,54.6
4313,ZCTA5 14853,0,0
4314,ZCTA5 14854,100.0,0.0
4315,ZCTA5 14855,78.1,21.9
4316,ZCTA5 14856,63.2,36.8
4317,ZCTA5 14858,79.2,20.8
4318,ZCTA5 14859,80.8,19.2
4319,ZCTA5 14860,88.3,11.7
4320,ZCTA5 14861,89.1,10.9
4321,ZCTA5 14864,86.8,13.2
4322,ZCTA5 14865,65.6,34.4
4323,ZCTA5 14867,78.7,21.3
4324,ZCTA5 14869,77.1,22.9
4325,ZCTA5 14870,65.8,34.2
4326,ZCTA5 14871,88.7,11.3
4327,ZCTA5 14872,57.5,42.5
4328,ZCTA5 14873,81.4,18.6
4329,ZCTA5 14874,89.1,10.9
4330,ZCTA5 14877,80.5,19.5
4331,ZCTA5 14878,85.4,14.6
4332,ZCTA5 14879,76.9,23.1
4333,ZCTA5 14880,81.2,18.8
4334,ZCTA5 14881,23.9,76.1
4335,ZCTA5 14882,80.4,19.6
4336,ZCTA5 14883,82.1,17.9
4337,ZCTA5 14884,84.3,15.7
4338,ZCTA5 14885,86.0,14.0
4339,ZCTA5 14886,78.2,21.8
4340,ZCTA5 14889,83.7,16.3
4341,ZCTA5 14891,71.5,28.5
4342,ZCTA5 14892,67.1,32.9
4343,ZCTA5 14893,100.0,0.0
4344,ZCTA5 14894,79.9,20.1
4345,ZCTA5 14895,62.6,37.4
4346,ZCTA5 14897,75.6,24.4
4347,ZCTA5 14898,82.3,17.7
4348,ZCTA5 14901,46.9,53.1
4349,ZCTA5 14903,60.0,40.0
4350,ZCTA5 14904,60.8,39.2
4351,ZCTA5 14905,68.6,31.4
4352,ZCTA5 15001,75.1,24.9
4353,ZCTA5 15003,60.8,39.2
4354,ZCTA5 15004,71.3,28.7
4355,ZCTA5 15005,80.2,19.8
4356,ZCTA5 15006,46.7,53.3
4357,ZCTA5 15007,100.0,0.0
4358,ZCTA5 15009,71.2,28.8
4359,ZCTA5 15010,70.9,29.1
4360,ZCTA5 15012,79.5,20.5
4361,ZCTA5 15014,69.5,30.5
4362,ZCTA5 15015,97.6,2.4
4363,ZCTA5 15017,73.0,27.0
4364,ZCTA5 15018,95.7,4.3
4365,ZCTA5 15019,77.9,22.1
4366,ZCTA5 15020,44.0,56.0
4367,ZCTA5 15021,82.4,17.6
4368,ZCTA5 15022,72.2,27.8
4369,ZCTA5 15024,81.2,18.8
4370,ZCTA5 15025,69.2,30.8
4371,ZCTA5 15026,92.5,7.5
4372,ZCTA5 15027,77.2,22.8
4373,ZCTA5 15028,93.5,6.5
4374,ZCTA5 15030,59.4,40.6
4375,ZCTA5 15031,55.1,44.9
4376,ZCTA5 15033,62.6,37.4
4377,ZCTA5 15034,61.6,38.4
4378,ZCTA5 15035,61.6,38.4
4379,ZCTA5 15037,84.7,15.3
4380,ZCTA5 15038,56.2,43.8
4381,ZCTA5 15042,81.6,18.4
4382,ZCTA5 15043,81.8,18.2
4383,ZCTA5 15044,92.5,7.5
4384,ZCTA5 15045,66.1,33.9
4385,ZCTA5 15046,84.8,15.2
4386,ZCTA5 15047,0,0
4387,ZCTA5 15049,72.4,27.6
4388,ZCTA5 15050,86.8,13.2
4389,ZCTA5 15051,74.3,25.7
4390,ZCTA5 15052,88.5,11.5
4391,ZCTA5 15053,75.0,25.0
4392,ZCTA5 15054,60.9,39.1
4393,ZCTA5 15055,68.2,31.8
4394,ZCTA5 15056,57.2,42.8
4395,ZCTA5 15057,84.6,15.4
4396,ZCTA5 15059,59.3,40.7
4397,ZCTA5 15060,68.6,31.4
4398,ZCTA5 15061,74.9,25.1
4399,ZCTA5 15062,68.0,32.0
4400,ZCTA5 15063,77.7,22.3
4401,ZCTA5 15064,53.5,46.5
4402,ZCTA5 15065,67.7,32.3
4403,ZCTA5 15066,62.6,37.4
4404,ZCTA5 15067,71.8,28.2
4405,ZCTA5 15068,69.1,30.9
4406,ZCTA5 15071,76.0,24.0
4407,ZCTA5 15072,47.1,52.9
4408,ZCTA5 15074,67.8,32.2
4409,ZCTA5 15075,36.7,63.3
4410,ZCTA5 15076,51.9,48.1
4411,ZCTA5 15077,71.4,28.6
4412,ZCTA5 15078,51.0,49.0
4413,ZCTA5 15081,77.2,22.8
4414,ZCTA5 15082,100.0,0.0
4415,ZCTA5 15083,85.1,14.9
4416,ZCTA5 15084,66.8,33.2
4417,ZCTA5 15085,81.6,18.4
4418,ZCTA5 15086,74.0,26.0
4419,ZCTA5 15087,75.2,24.8
4420,ZCTA5 15088,63.9,36.1
4421,ZCTA5 15089,75.8,24.2
4422,ZCTA5 15090,82.9,17.1
4423,ZCTA5 15101,82.9,17.1
4424,ZCTA5 15102,79.8,20.2
4425,ZCTA5 15104,45.2,54.8
4426,ZCTA5 15106,62.5,37.5
4427,ZCTA5 15108,68.7,31.3
4428,ZCTA5 15110,43.5,56.5
4429,ZCTA5 15112,52.7,47.3
4430,ZCTA5 15116,89.7,10.3
4431,ZCTA5 15120,63.6,36.4
4432,ZCTA5 15122,73.9,26.1
4433,ZCTA5 15126,82.6,17.4
4434,ZCTA5 15129,79.3,20.7
4435,ZCTA5 15131,78.8,21.2
4436,ZCTA5 15132,52.9,47.1
4437,ZCTA5 15133,81.8,18.2
4438,ZCTA5 15135,78.5,21.5
4439,ZCTA5 15136,63.3,36.7
4440,ZCTA5 15137,66.6,33.4
4441,ZCTA5 15139,62.0,38.0
4442,ZCTA5 15140,53.6,46.4
4443,ZCTA5 15142,89.0,11.0
4444,ZCTA5 15143,80.4,19.6
4445,ZCTA5 15144,72.2,27.8
4446,ZCTA5 15145,49.6,50.4
4447,ZCTA5 15146,66.6,33.4
4448,ZCTA5 15147,68.7,31.3
4449,ZCTA5 15148,40.1,59.9
4450,ZCTA5 15201,59.3,40.7
4451,ZCTA5 15202,53.0,47.0
4452,ZCTA5 15203,44.5,55.5
4453,ZCTA5 15204,69.8,30.2
4454,ZCTA5 15205,57.9,42.1
4455,ZCTA5 15206,39.9,60.1
4456,ZCTA5 15207,62.1,37.9
4457,ZCTA5 15208,51.3,48.7
4458,ZCTA5 15209,76.6,23.4
4459,ZCTA5 15210,58.8,41.2
4460,ZCTA5 15211,47.6,52.4
4461,ZCTA5 15212,53.2,46.8
4462,ZCTA5 15213,27.5,72.5
4463,ZCTA5 15214,65.0,35.0
4464,ZCTA5 15215,66.5,33.5
4465,ZCTA5 15216,60.2,39.8
4466,ZCTA5 15217,50.2,49.8
4467,ZCTA5 15218,60.9,39.1
4468,ZCTA5 15219,29.2,70.8
4469,ZCTA5 15220,59.4,40.6
4470,ZCTA5 15221,49.7,50.3
4471,ZCTA5 15222,21.5,78.5
4472,ZCTA5 15223,61.0,39.0
4473,ZCTA5 15224,35.7,64.3
4474,ZCTA5 15225,46.4,53.6
4475,ZCTA5 15226,73.4,26.6
4476,ZCTA5 15227,70.3,29.7
4477,ZCTA5 15228,70.2,29.8
4478,ZCTA5 15229,74.3,25.7
4479,ZCTA5 15232,26.6,73.4
4480,ZCTA5 15233,46.0,54.0
4481,ZCTA5 15234,70.8,29.2
4482,ZCTA5 15235,76.6,23.4
4483,ZCTA5 15236,77.7,22.3
4484,ZCTA5 15237,77.1,22.9
4485,ZCTA5 15238,77.3,22.7
4486,ZCTA5 15239,81.0,19.0
4487,ZCTA5 15241,88.5,11.5
4488,ZCTA5 15243,84.7,15.3
4489,ZCTA5 15260,0,0
4490,ZCTA5 15290,0,0
4491,ZCTA5 15301,69.3,30.7
4492,ZCTA5 15310,73.6,26.4
4493,ZCTA5 15311,88.2,11.8
4494,ZCTA5 15312,85.9,14.1
4495,ZCTA5 15313,95.5,4.5
4496,ZCTA5 15314,71.7,28.3
4497,ZCTA5 15315,84.2,15.8
4498,ZCTA5 15316,76.9,23.1
4499,ZCTA5 15317,80.4,19.6
4500,ZCTA5 15320,73.2,26.8
4501,ZCTA5 15321,94.7,5.3
4502,ZCTA5 15322,86.9,13.1
4503,ZCTA5 15323,78.6,21.4
4504,ZCTA5 15324,72.7,27.3
4505,ZCTA5 15325,64.9,35.1
4506,ZCTA5 15327,87.2,12.8
4507,ZCTA5 15329,82.9,17.1
4508,ZCTA5 15330,91.9,8.1
4509,ZCTA5 15331,69.4,30.6
4510,ZCTA5 15332,87.4,12.6
4511,ZCTA5 15333,86.3,13.7
4512,ZCTA5 15334,66.0,34.0
4513,ZCTA5 15337,67.3,32.7
4514,ZCTA5 15338,88.0,12.0
4515,ZCTA5 15340,74.0,26.0
4516,ZCTA5 15341,84.3,15.7
4517,ZCTA5 15342,79.0,21.0
4518,ZCTA5 15344,74.7,25.3
4519,ZCTA5 15345,79.9,20.1
4520,ZCTA5 15346,86.3,13.7
4521,ZCTA5 15347,93.1,6.9
4522,ZCTA5 15348,82.8,17.2
4523,ZCTA5 15349,83.5,16.5
4524,ZCTA5 15350,58.9,41.1
4525,ZCTA5 15351,53.1,46.9
4526,ZCTA5 15352,80.4,19.6
4527,ZCTA5 15353,100.0,0.0
4528,ZCTA5 15357,87.6,12.4
4529,ZCTA5 15358,66.7,33.3
4530,ZCTA5 15359,63.8,36.2
4531,ZCTA5 15360,89.2,10.8
4532,ZCTA5 15361,100.0,0.0
4533,ZCTA5 15362,72.8,27.2
4534,ZCTA5 15363,58.4,41.6
4535,ZCTA5 15364,79.5,20.5
4536,ZCTA5 15366,90.2,9.8
4537,ZCTA5 15367,89.9,10.1
4538,ZCTA5 15368,72.4,27.6
4539,ZCTA5 15370,62.6,37.4
4540,ZCTA5 15376,73.1,26.9
4541,ZCTA5 15377,78.7,21.3
4542,ZCTA5 15378,0,0
4543,ZCTA5 15379,81.6,18.4
4544,ZCTA5 15380,70.0,30.0
4545,ZCTA5 15401,63.7,36.3
4546,ZCTA5 15410,100.0,0.0
4547,ZCTA5 15411,87.7,12.3
4548,ZCTA5 15412,79.2,20.8
4549,ZCTA5 15413,93.1,6.9
4550,ZCTA5 15417,67.8,32.2
4551,ZCTA5 15419,42.6,57.4
4552,ZCTA5 15420,46.4,53.6
4553,ZCTA5 15421,100.0,0.0
4554,ZCTA5 15422,100.0,0.0
4555,ZCTA5 15423,83.5,16.5
4556,ZCTA5 15424,71.2,28.8
4557,ZCTA5 15425,71.3,28.7
4558,ZCTA5 15427,85.0,15.0
4559,ZCTA5 15428,83.7,16.3
4560,ZCTA5 15429,37.1,62.9
4561,ZCTA5 15430,80.9,19.1
4562,ZCTA5 15431,79.6,20.4
4563,ZCTA5 15432,75.4,24.6
4564,ZCTA5 15433,100.0,0.0
4565,ZCTA5 15434,77.9,22.1
4566,ZCTA5 15435,68.6,31.4
4567,ZCTA5 15436,74.1,25.9
4568,ZCTA5 15437,74.1,25.9
4569,ZCTA5 15438,85.8,14.2
4570,ZCTA5 15440,69.1,30.9
4571,ZCTA5 15442,86.4,13.6
4572,ZCTA5 15443,100.0,0.0
4573,ZCTA5 15444,29.0,71.0
4574,ZCTA5 15445,80.5,19.5
4575,ZCTA5 15446,100.0,0.0
4576,ZCTA5 15447,100.0,0.0
4577,ZCTA5 15448,66.4,33.6
4578,ZCTA5 15449,44.8,55.2
4579,ZCTA5 15450,100.0,0.0
4580,ZCTA5 15451,82.5,17.5
4581,ZCTA5 15454,100.0,0.0
4582,ZCTA5 15455,79.6,20.4
4583,ZCTA5 15456,69.2,30.8
4584,ZCTA5 15458,78.5,21.5
4585,ZCTA5 15459,70.2,29.8
4586,ZCTA5 15460,72.4,27.6
4587,ZCTA5 15461,66.1,33.9
4588,ZCTA5 15462,74.7,25.3
4589,ZCTA5 15463,0,0
4590,ZCTA5 15464,84.3,15.7
4591,ZCTA5 15466,82.6,17.4
4592,ZCTA5 15467,71.4,28.6
4593,ZCTA5 15468,81.0,19.0
4594,ZCTA5 15469,72.6,27.4
4595,ZCTA5 15470,73.3,26.7
4596,ZCTA5 15472,43.2,56.8
4597,ZCTA5 15473,81.8,18.2
4598,ZCTA5 15474,70.1,29.9
4599,ZCTA5 15475,74.7,25.3
4600,ZCTA5 15476,100.0,0.0
4601,ZCTA5 15477,76.3,23.7
4602,ZCTA5 15478,75.7,24.3
4603,ZCTA5 15479,75.0,25.0
4604,ZCTA5 15480,78.9,21.1
4605,ZCTA5 15482,71.2,28.8
4606,ZCTA5 15483,66.1,33.9
4607,ZCTA5 15484,76.4,23.6
4608,ZCTA5 15486,83.5,16.5
4609,ZCTA5 15489,81.6,18.4
4610,ZCTA5 15490,91.6,8.4
4611,ZCTA5 15492,76.8,23.2
4612,ZCTA5 15501,69.8,30.2
4613,ZCTA5 15502,96.3,3.7
4614,ZCTA5 15510,0,0
4615,ZCTA5 15520,100.0,0.0
4616,ZCTA5 15521,88.4,11.6
4617,ZCTA5 15522,74.3,25.7
4618,ZCTA5 15530,75.5,24.5
4619,ZCTA5 15531,75.7,24.3
4620,ZCTA5 15532,88.6,11.4
4621,ZCTA5 15533,85.0,15.0
4622,ZCTA5 15534,88.1,11.9
4623,ZCTA5 15535,89.4,10.6
4624,ZCTA5 15536,84.8,15.2
4625,ZCTA5 15537,77.4,22.6
4626,ZCTA5 15538,86.7,13.3
4627,ZCTA5 15539,88.5,11.5
4628,ZCTA5 15540,76.1,23.9
4629,ZCTA5 15541,86.0,14.0
4630,ZCTA5 15542,91.5,8.5
4631,ZCTA5 15544,100.0,0.0
4632,ZCTA5 15545,79.3,20.7
4633,ZCTA5 15546,80.4,19.6
4634,ZCTA5 15547,89.9,10.1
4635,ZCTA5 15550,76.1,23.9
4636,ZCTA5 15551,92.3,7.7
4637,ZCTA5 15552,79.2,20.8
4638,ZCTA5 15554,81.1,18.9
4639,ZCTA5 15555,71.9,28.1
4640,ZCTA5 15557,84.4,15.6
4641,ZCTA5 15558,80.1,19.9
4642,ZCTA5 15559,86.2,13.8
4643,ZCTA5 15560,69.1,30.9
4644,ZCTA5 15561,82.8,17.2
4645,ZCTA5 15562,94.5,5.5
4646,ZCTA5 15563,84.8,15.2
4647,ZCTA5 15564,78.1,21.9
4648,ZCTA5 15601,71.0,29.0
4649,ZCTA5 15610,87.6,12.4
4650,ZCTA5 15611,93.0,7.0
4651,ZCTA5 15612,90.3,9.7
4652,ZCTA5 15613,81.7,18.3
4653,ZCTA5 15615,87.3,12.7
4654,ZCTA5 15616,100.0,0.0
4655,ZCTA5 15617,78.3,21.7
4656,ZCTA5 15618,83.2,16.8
4657,ZCTA5 15620,46.6,53.4
4658,ZCTA5 15621,0.0,100.0
4659,ZCTA5 15622,77.3,22.7
4660,ZCTA5 15623,85.4,14.6
4661,ZCTA5 15624,52.7,47.3
4662,ZCTA5 15625,100.0,0.0
4663,ZCTA5 15626,72.9,27.1
4664,ZCTA5 15627,79.2,20.8
4665,ZCTA5 15628,74.5,25.5
4666,ZCTA5 15629,75.8,24.2
4667,ZCTA5 15631,74.6,25.4
4668,ZCTA5 15632,78.6,21.4
4669,ZCTA5 15633,31.4,68.6
4670,ZCTA5 15634,75.5,24.5
4671,ZCTA5 15635,47.3,52.7
4672,ZCTA5 15636,87.0,13.0
4673,ZCTA5 15637,80.4,19.6
4674,ZCTA5 15638,37.8,62.2
4675,ZCTA5 15639,74.9,25.1
4676,ZCTA5 15640,85.1,14.9
4677,ZCTA5 15641,65.1,34.9
4678,ZCTA5 15642,85.2,14.8
4679,ZCTA5 15644,75.4,24.6
4680,ZCTA5 15646,95.2,4.8
4681,ZCTA5 15647,100.0,0.0
4682,ZCTA5 15650,73.5,26.5
4683,ZCTA5 15655,75.7,24.3
4684,ZCTA5 15656,79.7,20.3
4685,ZCTA5 15658,80.3,19.7
4686,ZCTA5 15660,78.1,21.9
4687,ZCTA5 15661,60.0,40.0
4688,ZCTA5 15662,100.0,0.0
4689,ZCTA5 15663,75.7,24.3
4690,ZCTA5 15665,75.8,24.2
4691,ZCTA5 15666,77.7,22.3
4692,ZCTA5 15668,93.0,7.0
4693,ZCTA5 15670,82.7,17.3
4694,ZCTA5 15671,87.4,12.6
4695,ZCTA5 15672,63.0,37.0
4696,ZCTA5 15673,82.4,17.6
4697,ZCTA5 15675,84.1,15.9
4698,ZCTA5 15676,49.1,50.9
4699,ZCTA5 15677,78.8,21.2
4700,ZCTA5 15678,52.7,47.3
4701,ZCTA5 15679,87.4,12.6
4702,ZCTA5 15680,93.3,6.7
4703,ZCTA5 15681,83.9,16.1
4704,ZCTA5 15683,70.8,29.2
4705,ZCTA5 15684,78.9,21.1
4706,ZCTA5 15686,88.9,11.1
4707,ZCTA5 15687,82.1,17.9
4708,ZCTA5 15688,89.7,10.3
4709,ZCTA5 15689,55.0,45.0
4710,ZCTA5 15690,69.6,30.4
4711,ZCTA5 15691,100.0,0.0
4712,ZCTA5 15692,85.0,15.0
4713,ZCTA5 15693,47.8,52.2
4714,ZCTA5 15695,73.8,26.2
4715,ZCTA5 15696,76.4,23.6
4716,ZCTA5 15697,62.5,37.5
4717,ZCTA5 15698,76.3,23.7
4718,ZCTA5 15701,57.2,42.8
4719,ZCTA5 15710,95.8,4.2
4720,ZCTA5 15711,74.6,25.4
4721,ZCTA5 15712,87.3,12.7
4722,ZCTA5 15713,89.9,10.1
4723,ZCTA5 15714,75.0,25.0
4724,ZCTA5 15715,66.8,33.2
4725,ZCTA5 15716,63.8,36.2
4726,ZCTA5 15717,78.4,21.6
4727,ZCTA5 15721,78.7,21.3
4728,ZCTA5 15722,91.8,8.2
4729,ZCTA5 15723,100.0,0.0
4730,ZCTA5 15724,83.9,16.1
4731,ZCTA5 15725,81.9,18.1
4732,ZCTA5 15727,68.9,31.1
4733,ZCTA5 15728,74.7,25.3
4734,ZCTA5 15729,77.8,22.2
4735,ZCTA5 15730,100.0,0.0
4736,ZCTA5 15731,35.8,64.2
4737,ZCTA5 15732,84.0,16.0
4738,ZCTA5 15733,84.4,15.6
4739,ZCTA5 15734,71.3,28.7
4740,ZCTA5 15736,73.6,26.4
4741,ZCTA5 15737,100.0,0.0
4742,ZCTA5 15738,87.9,12.1
4743,ZCTA5 15739,75.6,24.4
4744,ZCTA5 15741,67.7,32.3
4745,ZCTA5 15742,85.1,14.9
4746,ZCTA5 15744,94.2,5.8
4747,ZCTA5 15745,73.3,26.7
4748,ZCTA5 15746,72.7,27.3
4749,ZCTA5 15747,81.0,19.0
4750,ZCTA5 15748,82.4,17.6
4751,ZCTA5 15750,22.0,78.0
4752,ZCTA5 15752,0.0,100.0
4753,ZCTA5 15753,94.8,5.2
4754,ZCTA5 15754,100.0,0.0
4755,ZCTA5 15756,75.7,24.3
4756,ZCTA5 15757,83.8,16.2
4757,ZCTA5 15759,83.9,16.1
4758,ZCTA5 15760,95.3,4.7
4759,ZCTA5 15761,45.8,54.2
4760,ZCTA5 15762,90.3,9.7
4761,ZCTA5 15764,81.1,18.9
4762,ZCTA5 15765,84.6,15.4
4763,ZCTA5 15767,72.2,27.8
4764,ZCTA5 15770,91.8,8.2
4765,ZCTA5 15771,88.3,11.7
4766,ZCTA5 15772,76.9,23.1
4767,ZCTA5 15773,98.2,1.8
4768,ZCTA5 15774,77.8,22.2
4769,ZCTA5 15775,86.3,13.7
4770,ZCTA5 15776,100.0,0.0
4771,ZCTA5 15777,100.0,0.0
4772,ZCTA5 15778,70.7,29.3
4773,ZCTA5 15779,72.5,27.5
4774,ZCTA5 15780,76.6,23.4
4775,ZCTA5 15781,100.0,0.0
4776,ZCTA5 15783,68.0,32.0
4777,ZCTA5 15784,100.0,0.0
4778,ZCTA5 15801,70.2,29.8
4779,ZCTA5 15821,91.0,9.0
4780,ZCTA5 15823,86.3,13.7
4781,ZCTA5 15824,72.5,27.5
4782,ZCTA5 15825,75.7,24.3
4783,ZCTA5 15827,84.3,15.7
4784,ZCTA5 15828,88.8,11.2
4785,ZCTA5 15829,79.4,20.6
