,ZCTA,TotalPopulation,85andOver,45to54,55to64,65to74,75to84
2660,ZCTA5 10470,14952.0,3.0,10.0,12.6,5.5,3.9000000000000004
2661,ZCTA5 10471,22222.0,2.6,14.7,13.2,7.3999999999999995,6.1
2662,ZCTA5 10472,66041.0,1.0,13.8,8.3,5.0,2.0
2663,ZCTA5 10473,57444.0,0.8,12.7,10.9,6.300000000000001,2.7
2664,ZCTA5 10474,12466.0,0.0,13.899999999999999,6.699999999999999,3.4,0.7
2665,ZCTA5 10475,41377.0,1.0,16.0,10.3,10.0,6.4
2666,ZCTA5 10501,1206.0,0.0,21.8,17.8,8.7,0.0
2667,ZCTA5 10502,5289.0,1.2,21.0,14.8,5.4,4.5
2668,ZCTA5 10503,222.0,0.0,0.0,75.3,0.0,12.9
2669,ZCTA5 10504,7907.0,0.4,19.799999999999997,12.899999999999999,5.9,2.5
2670,ZCTA5 10505,629.0,4.0,30.5,4.6,0.0,2.2
2671,ZCTA5 10506,5340.0,1.0,16.700000000000003,11.2,8.6,4.9
2672,ZCTA5 10507,7287.0,0.8,13.6,9.3,6.3,2.1
2673,ZCTA5 10509,19931.0,0.8,18.9,11.7,5.0,2.6
2674,ZCTA5 10510,10336.0,3.2,21.1,11.8,6.4,6.1
2675,ZCTA5 10511,2427.0,1.2,20.200000000000003,10.899999999999999,8.7,3.8000000000000003
2676,ZCTA5 10512,25079.0,0.9,18.3,13.1,6.1,3.5999999999999996
2677,ZCTA5 10514,12469.0,1.6,17.9,13.2,6.300000000000001,3.2
2678,ZCTA5 10516,5214.0,1.2,19.7,10.9,7.1,5.1000000000000005
2679,ZCTA5 10517,474.0,0.0,8.8,3.1,4.6,8.2
2680,ZCTA5 10518,1424.0,0.0,28.0,13.8,5.0,5.0
2681,ZCTA5 10519,109.0,0.0,75.0,0.0,25.0,0.0
2682,ZCTA5 10520,13267.0,2.2,17.5,16.6,7.6000000000000005,3.9000000000000004
2683,ZCTA5 10522,10831.0,0.7,17.9,11.9,7.4,3.9
2684,ZCTA5 10523,7687.0,3.0,11.100000000000001,14.0,6.3,3.9000000000000004
2685,ZCTA5 10524,4460.0,1.6,16.3,15.2,12.4,2.5
2686,ZCTA5 10526,1979.0,0.0,22.0,20.5,5.9,1.1
2687,ZCTA5 10527,1144.0,0.0,29.0,8.2,4.0,6.5
2688,ZCTA5 10528,13358.0,2.7,12.7,11.5,6.3,3.1
2689,ZCTA5 10530,11796.0,2.2,13.399999999999999,14.399999999999999,9.6,10.1
2690,ZCTA5 10532,5028.0,1.0,17.0,16.7,3.9000000000000004,5.9
2691,ZCTA5 10533,7419.0,1.2,17.1,19.7,3.6,6.1
2692,ZCTA5 10535,748.0,0.0,20.1,5.9,3.2,5.7
2693,ZCTA5 10536,10204.0,0.6,21.0,14.5,4.8,4.0
2694,ZCTA5 10537,2463.0,3.3,24.5,5.0,2.0,1.3
2695,ZCTA5 10538,16972.0,1.2,16.7,10.4,9.5,4.0
2696,ZCTA5 10541,26328.0,1.0,17.5,14.4,7.199999999999999,3.0
2697,ZCTA5 10543,19922.0,1.7,19.0,11.1,4.9,4.8
2698,ZCTA5 10545,111.0,13.5,0.0,2.7,8.100000000000001,16.200000000000003
2699,ZCTA5 10546,1244.0,0.0,12.9,14.2,6.4,2.7
2700,ZCTA5 10547,8171.0,3.2,20.3,12.8,6.5,5.0
2701,ZCTA5 10548,3174.0,1.9,19.4,21.1,6.9,7.0
2702,ZCTA5 10549,15475.0,1.2,19.2,10.0,6.199999999999999,3.8
2703,ZCTA5 10550,36523.0,0.5,13.9,8.5,5.3,2.7
2704,ZCTA5 10552,20116.0,1.6,15.5,13.2,6.300000000000001,3.9
2705,ZCTA5 10553,10507.0,0.2,14.0,12.0,6.300000000000001,4.1
2706,ZCTA5 10560,4819.0,4.4,18.1,12.8,12.700000000000001,9.5
2707,ZCTA5 10562,31348.0,1.2,19.8,10.6,5.2,2.2
2708,ZCTA5 10566,23392.0,1.0,12.9,9.2,3.8,2.7
2709,ZCTA5 10567,19743.0,1.8,18.5,11.6,5.6,4.6
2710,ZCTA5 10570,12501.0,2.1,15.100000000000001,12.3,5.5,3.8
2711,ZCTA5 10573,38017.0,1.9,13.600000000000001,10.0,4.8,4.4
2712,ZCTA5 10576,5261.0,0.5,18.8,17.5,12.0,4.4
2713,ZCTA5 10577,4623.0,0.0,13.7,9.399999999999999,6.8,4.7
2714,ZCTA5 10578,773.0,13.7,13.799999999999999,10.3,9.899999999999999,2.7
2715,ZCTA5 10579,8741.0,1.0,13.7,16.2,7.300000000000001,3.1
2716,ZCTA5 10580,17210.0,2.9,16.2,12.8,6.300000000000001,3.9
2717,ZCTA5 10583,38204.0,1.9,18.200000000000003,11.2,7.5,5.199999999999999
2718,ZCTA5 10588,1883.0,0.0,21.4,8.8,7.199999999999999,2.9
2719,ZCTA5 10589,8348.0,7.3,16.1,11.3,12.2,15.299999999999999
2720,ZCTA5 10590,6601.0,1.1,23.6,13.100000000000001,6.3,3.4
2721,ZCTA5 10591,22548.0,0.8,12.600000000000001,11.3,7.4,3.8
2722,ZCTA5 10594,5083.0,0.3,19.5,7.1000000000000005,7.699999999999999,5.1
2723,ZCTA5 10595,8071.0,2.7,15.700000000000001,12.2,3.3,2.9000000000000004
2724,ZCTA5 10596,799.0,1.5,9.2,18.0,13.3,0.4
2725,ZCTA5 10597,954.0,1.6,21.1,17.0,4.9,5.2
2726,ZCTA5 10598,28717.0,1.6,17.8,14.399999999999999,7.699999999999999,4.6
2727,ZCTA5 10601,10160.0,2.0,13.4,12.100000000000001,10.399999999999999,2.8
2728,ZCTA5 10603,18138.0,0.8,14.7,7.5,6.2,2.9
2729,ZCTA5 10604,11737.0,1.9,16.299999999999997,10.600000000000001,4.7,2.3
2730,ZCTA5 10605,18778.0,0.8,14.600000000000001,12.899999999999999,10.4,5.8
2731,ZCTA5 10606,15657.0,1.1,13.8,9.2,6.3,3.7
2732,ZCTA5 10607,6903.0,0.7,17.4,13.2,5.699999999999999,5.7
2733,ZCTA5 10701,62939.0,0.5,11.600000000000001,10.7,5.4,3.6
2734,ZCTA5 10703,20367.0,2.3,11.2,11.3,6.2,3.7
2735,ZCTA5 10704,29807.0,1.8,14.100000000000001,11.3,7.800000000000001,5.5
2736,ZCTA5 10705,38142.0,1.0,13.8,9.8,4.8,2.9
2737,ZCTA5 10706,8698.0,1.9,15.899999999999999,15.7,9.0,5.6
2738,ZCTA5 10707,10330.0,1.3,12.600000000000001,9.4,9.4,1.6
2739,ZCTA5 10708,21309.0,1.0,15.7,13.5,7.2,4.699999999999999
2740,ZCTA5 10709,9586.0,0.7,15.7,11.0,7.7,7.2
2741,ZCTA5 10710,25472.0,2.0,14.7,14.100000000000001,9.1,5.199999999999999
2742,ZCTA5 10801,40120.0,1.8,15.5,10.3,5.2,4.1
2743,ZCTA5 10803,12392.0,1.9,15.0,12.399999999999999,6.1,3.4
2744,ZCTA5 10804,15019.0,2.5,17.4,13.3,9.2,6.4
2745,ZCTA5 10805,17828.0,3.5,11.4,13.0,6.9,5.6
2746,ZCTA5 10901,23007.0,1.8,15.4,11.899999999999999,7.5,4.5
2747,ZCTA5 10910,0.0,0,0.0,0.0,0.0,0.0
2748,ZCTA5 10911,0.0,0,0.0,0.0,0.0,0.0
2749,ZCTA5 10913,5245.0,1.4,16.9,8.6,6.9,7.0
2750,ZCTA5 10914,287.0,0.0,0.0,0.0,0.0,0.0
2751,ZCTA5 10915,216.0,0.0,36.5,38.5,0.0,0.0
2752,ZCTA5 10916,4518.0,1.1,20.8,10.6,4.6,2.6
2753,ZCTA5 10917,2134.0,2.8,11.8,9.6,5.0,1.5
2754,ZCTA5 10918,11480.0,1.1,20.3,11.7,5.3,2.0
2755,ZCTA5 10919,1149.0,0.0,28.6,9.9,6.4,2.6
2756,ZCTA5 10920,8385.0,1.0,16.9,14.4,7.5,5.5
2757,ZCTA5 10921,3926.0,0.9,14.4,24.8,8.399999999999999,3.6
2758,ZCTA5 10922,998.0,1.9,22.6,12.8,12.4,3.1999999999999997
2759,ZCTA5 10923,8587.0,1.1,19.0,9.0,7.5,2.4
2760,ZCTA5 10924,13091.0,1.8,16.799999999999997,10.8,7.8,4.2
2761,ZCTA5 10925,4370.0,0.7,18.7,11.600000000000001,6.300000000000001,1.2999999999999998
2762,ZCTA5 10926,3009.0,0.7,20.6,5.4,6.6,2.5
2763,ZCTA5 10927,11711.0,1.4,11.8,7.300000000000001,4.800000000000001,2.7
2764,ZCTA5 10928,4009.0,0.8,19.1,10.5,5.199999999999999,1.7999999999999998
2765,ZCTA5 10930,8937.0,0.6,17.4,11.6,5.1,1.2
2766,ZCTA5 10931,1024.0,0.5,16.0,12.8,3.8,2.7
2767,ZCTA5 10932,71.0,0.0,0.0,100.0,0.0,0.0
2768,ZCTA5 10933,216.0,0.0,0.0,0.0,0.0,0.0
2769,ZCTA5 10940,48800.0,1.5,14.5,11.4,5.9,3.4
2770,ZCTA5 10941,13585.0,0.8,16.0,9.9,6.8999999999999995,0.8
2771,ZCTA5 10950,46739.0,0.8,11.1,8.3,3.5,2.0
2772,ZCTA5 10952,38285.0,0.7,9.5,9.2,4.0,2.3
2773,ZCTA5 10953,152.0,0.0,26.5,0.0,0.0,0.0
2774,ZCTA5 10954,23125.0,1.5,15.5,12.399999999999999,6.1,5.5
2775,ZCTA5 10956,31335.0,1.1,16.8,14.6,7.1,5.5
2776,ZCTA5 10958,3538.0,2.1,21.8,11.9,7.6,5.4
2777,ZCTA5 10960,15261.0,1.8,14.5,9.600000000000001,7.699999999999999,3.9000000000000004
2778,ZCTA5 10962,5915.0,0.3,15.5,13.7,8.5,5.7
2779,ZCTA5 10963,3669.0,0.0,12.9,10.7,4.5,0.5
2780,ZCTA5 10964,1651.0,10.6,13.2,14.0,17.1,3.5
2781,ZCTA5 10965,14710.0,1.6,16.3,10.2,6.5,5.300000000000001
2782,ZCTA5 10968,2099.0,4.5,16.1,28.1,19.5,2.4
2783,ZCTA5 10969,1522.0,0.0,28.4,1.2,0.0,4.9
2784,ZCTA5 10970,9795.0,1.3,19.2,12.5,9.7,3.2
2785,ZCTA5 10973,2286.0,0.0,20.8,6.699999999999999,1.1,0.0
2786,ZCTA5 10974,3125.0,0.6,19.0,9.3,5.7,2.8000000000000003
2787,ZCTA5 10975,455.0,0.0,14.0,33.5,4.2,0.0
2788,ZCTA5 10976,2087.0,0.0,11.4,9.7,14.399999999999999,0.0
2789,ZCTA5 10977,57800.0,0.8,10.1,8.9,4.3,2.0
2790,ZCTA5 10979,192.0,0.0,0.0,22.2,0.0,0.0
2791,ZCTA5 10980,13330.0,0.8,18.6,14.7,7.1,4.1
2792,ZCTA5 10983,5528.0,1.5,18.1,11.4,7.8,6.7
2793,ZCTA5 10984,3282.0,0.0,15.2,16.3,11.6,1.6
2794,ZCTA5 10985,115.0,0.0,34.5,0.0,0.0,0.0
2795,ZCTA5 10986,2013.0,0.0,17.799999999999997,12.0,4.3999999999999995,3.8
2796,ZCTA5 10987,3196.0,2.5,14.7,16.6,13.9,2.1
2797,ZCTA5 10988,902.0,0.0,8.5,17.4,1.2,0.0
2798,ZCTA5 10989,9934.0,2.5,18.7,17.0,9.600000000000001,4.3
2799,ZCTA5 10990,20598.0,1.0,17.1,14.1,7.4,4.0
2800,ZCTA5 10992,10460.0,1.4,20.4,9.1,6.3,5.5
2801,ZCTA5 10993,4587.0,0.0,14.4,10.0,4.2,4.9
2802,ZCTA5 10994,6861.0,0.8,17.6,12.2,12.0,1.6
2803,ZCTA5 10996,7570.0,0.0,2.1,0.7,0.0,0.0
2804,ZCTA5 10998,3082.0,0.0,20.6,15.9,7.0,1.5
2805,ZCTA5 11001,26905.0,1.6,16.5,13.7,7.5,4.1
2806,ZCTA5 11003,43910.0,1.7,14.2,11.600000000000001,5.1,3.3
2807,ZCTA5 11004,14050.0,2.5,14.1,17.7,6.4,3.6999999999999997
2808,ZCTA5 11005,1797.0,31.7,8.7,9.5,11.799999999999999,38.2
2809,ZCTA5 11010,23790.0,3.7,18.9,12.5,5.5,4.3
2810,ZCTA5 11020,5975.0,2.9,20.4,12.8,6.4,5.199999999999999
2811,ZCTA5 11021,17544.0,3.6,15.2,12.3,9.6,7.0
2812,ZCTA5 11023,8954.0,3.1,14.899999999999999,13.7,8.3,6.1
2813,ZCTA5 11024,7853.0,1.4,11.3,15.0,9.5,6.1
2814,ZCTA5 11030,17914.0,2.2,16.1,13.100000000000001,8.5,5.8
2815,ZCTA5 11040,40296.0,2.7,18.200000000000003,14.2,8.3,4.5
2816,ZCTA5 11042,534.0,30.0,0.0,27.3,8.6,34.1
2817,ZCTA5 11050,30197.0,1.8,15.0,12.5,7.1,5.3
2818,ZCTA5 11096,8443.0,0.2,14.5,8.600000000000001,5.699999999999999,3.0
2819,ZCTA5 11101,23798.0,0.5,13.0,8.600000000000001,3.9,2.5
2820,ZCTA5 11102,33432.0,0.7,12.0,6.7,4.3,2.9000000000000004
2821,ZCTA5 11103,36508.0,1.1,11.8,8.4,6.8,3.2
2822,ZCTA5 11104,26230.0,0.6,14.4,8.7,6.0,2.2
2823,ZCTA5 11105,38103.0,1.3,12.0,8.9,6.4,3.9000000000000004
2824,ZCTA5 11106,36305.0,1.3,13.2,9.5,6.300000000000001,3.5
2825,ZCTA5 11109,2916.0,0.0,3.1,4.9,2.1,2.5
2826,ZCTA5 11201,51356.0,0.9,11.0,10.899999999999999,4.9,2.7
2827,ZCTA5 11203,80337.0,1.0,13.1,11.1,8.5,3.9000000000000004
2828,ZCTA5 11204,78690.0,1.5,13.100000000000001,10.2,6.0,3.0999999999999996
2829,ZCTA5 11205,38997.0,0.6,6.699999999999999,6.8,3.9000000000000004,1.6
2830,ZCTA5 11206,79674.0,0.3,8.3,6.4,4.2,1.9
2831,ZCTA5 11207,89676.0,0.5,11.2,8.4,5.0,2.2
2832,ZCTA5 11208,93447.0,0.4,12.0,7.4,3.8,2.0
2833,ZCTA5 11209,71704.0,1.4,14.8,11.8,6.4,3.9000000000000004
2834,ZCTA5 11210,64508.0,0.8,15.1,10.0,5.300000000000001,2.4000000000000004
2835,ZCTA5 11211,90522.0,0.9,8.3,6.8,3.8,2.2
2836,ZCTA5 11212,80311.0,0.3,11.4,9.8,5.699999999999999,2.6
2837,ZCTA5 11213,62231.0,0.8,13.899999999999999,7.6,5.1,2.4
2838,ZCTA5 11214,78326.0,1.4,13.1,12.600000000000001,10.1,6.2
2839,ZCTA5 11215,65477.0,0.6,13.7,10.399999999999999,4.5,2.3
2840,ZCTA5 11216,53065.0,1.0,13.2,9.9,5.699999999999999,1.9
2841,ZCTA5 11217,38992.0,0.9,14.1,9.5,4.7,2.1
2842,ZCTA5 11218,76811.0,0.8,13.2,9.5,3.9,2.4
2843,ZCTA5 11219,94083.0,1.7,11.0,8.399999999999999,3.4000000000000004,3.6
2844,ZCTA5 11220,99540.0,0.7,13.0,8.9,3.9,3.0
2845,ZCTA5 11221,77041.0,0.6,12.3,9.399999999999999,4.0,1.7
2846,ZCTA5 11222,33482.0,0.6,14.0,10.8,3.4,1.6
2847,ZCTA5 11223,73208.0,1.5,11.2,12.6,10.7,5.4
2848,ZCTA5 11224,45092.0,2.4,14.3,13.0,12.4,8.3
2849,ZCTA5 11225,58987.0,0.4,11.2,12.4,5.4,2.6
2850,ZCTA5 11226,99422.0,0.6,13.7,10.0,4.6,1.4
2851,ZCTA5 11228,42585.0,2.0,13.3,12.0,9.899999999999999,4.9
2852,ZCTA5 11229,77021.0,1.8,15.100000000000001,14.5,5.7,5.199999999999999
2853,ZCTA5 11230,85757.0,1.5,13.3,11.2,5.2,3.5
2854,ZCTA5 11231,35109.0,0.9,11.2,9.2,4.0,2.4
2855,ZCTA5 11232,27925.0,0.1,11.7,6.6000000000000005,2.8,1.3
2856,ZCTA5 11233,66315.0,0.5,14.6,6.5,6.2,1.8
2857,ZCTA5 11234,94891.0,1.5,14.6,12.3,5.7,3.7
2858,ZCTA5 11235,71129.0,2.5,16.6,14.0,7.9,6.3
2859,ZCTA5 11236,94643.0,0.6,15.399999999999999,11.2,4.5,2.8
2860,ZCTA5 11237,52123.0,0.4,9.6,6.5,2.5,1.3
2861,ZCTA5 11238,50840.0,1.0,13.600000000000001,8.4,4.4,2.0999999999999996
2862,ZCTA5 11239,12802.0,1.3,7.9,5.3,8.2,15.0
2863,ZCTA5 11351,0.0,0,0.0,0.0,0.0,0.0
2864,ZCTA5 11354,53050.0,2.1,16.5,11.8,8.2,4.4
2865,ZCTA5 11355,82505.0,1.2,16.9,11.100000000000001,6.4,4.199999999999999
2866,ZCTA5 11356,21721.0,1.4,12.7,10.9,5.1,2.3
2867,ZCTA5 11357,40516.0,2.6,16.700000000000003,11.2,8.5,6.0
2868,ZCTA5 11358,38668.0,1.4,15.7,13.8,6.300000000000001,4.1
2869,ZCTA5 11359,0.0,0,0.0,0.0,0.0,0.0
2870,ZCTA5 11360,20953.0,2.7,14.3,15.7,7.6,9.5
2871,ZCTA5 11361,28926.0,1.7,16.7,10.9,7.6000000000000005,4.1
2872,ZCTA5 11362,17492.0,2.4,16.799999999999997,15.3,7.9,6.800000000000001
2873,ZCTA5 11363,7052.0,1.4,14.899999999999999,14.200000000000001,6.8,3.4
2874,ZCTA5 11364,35372.0,2.0,15.5,13.2,6.7,3.9000000000000004
2875,ZCTA5 11365,41283.0,1.3,17.2,11.6,6.4,4.3
2876,ZCTA5 11366,14160.0,0.9,17.4,13.4,9.2,4.1
2877,ZCTA5 11367,38835.0,0.9,12.2,10.6,5.6,5.1
2878,ZCTA5 11368,103401.0,0.5,12.1,6.5,3.7,1.8
2879,ZCTA5 11369,39677.0,0.6,13.0,8.6,4.5,2.7
2880,ZCTA5 11370,38370.0,0.5,13.5,7.300000000000001,3.2,2.3
2881,ZCTA5 11371,0.0,0,0.0,0.0,0.0,0.0
2882,ZCTA5 11372,63520.0,1.0,17.6,11.5,5.0,2.4
2883,ZCTA5 11373,96474.0,0.6,14.6,9.2,5.6,2.4
2884,ZCTA5 11374,42888.0,2.1,14.899999999999999,13.6,6.7,5.2
2885,ZCTA5 11375,69266.0,2.5,15.1,13.2,8.2,6.0
2886,ZCTA5 11377,87143.0,0.9,12.9,9.600000000000001,5.0,3.1
2887,ZCTA5 11378,33672.0,1.7,14.4,12.2,6.7,4.5
2888,ZCTA5 11379,34529.0,1.6,15.5,13.4,7.300000000000001,6.1
2889,ZCTA5 11385,99295.0,0.5,13.3,10.0,5.1,2.3
2890,ZCTA5 11411,20426.0,1.6,17.4,12.8,7.300000000000001,4.6
2891,ZCTA5 11412,36932.0,1.1,16.3,11.2,5.5,3.4000000000000004
2892,ZCTA5 11413,39922.0,0.9,13.4,11.600000000000001,6.6,3.6999999999999997
2893,ZCTA5 11414,28480.0,2.4,13.7,13.4,12.2,7.0
2894,ZCTA5 11415,18677.0,1.3,12.4,15.2,7.3,2.2
2895,ZCTA5 11416,23852.0,1.0,13.9,9.1,5.1,1.5
2896,ZCTA5 11417,29928.0,1.2,16.0,9.4,4.5,2.8
2897,ZCTA5 11418,36005.0,0.5,13.8,11.2,5.6,2.1
2898,ZCTA5 11419,48138.0,0.4,15.7,11.8,5.0,1.7999999999999998
2899,ZCTA5 11420,47243.0,0.8,14.9,10.4,6.0,2.9
2900,ZCTA5 11421,40975.0,0.8,14.799999999999999,8.8,4.1,1.7999999999999998
2901,ZCTA5 11422,31739.0,0.7,16.0,11.1,5.1,3.2
2902,ZCTA5 11423,30890.0,0.9,14.8,10.2,7.699999999999999,3.5999999999999996
2903,ZCTA5 11424,0.0,0,0.0,0.0,0.0,0.0
2904,ZCTA5 11425,0.0,0,0.0,0.0,0.0,0.0
2905,ZCTA5 11426,19165.0,1.9,17.3,12.6,4.699999999999999,3.4000000000000004
2906,ZCTA5 11427,24385.0,1.2,16.9,11.9,6.9,3.1
2907,ZCTA5 11428,19764.0,1.5,14.8,14.100000000000001,7.4,1.9
2908,ZCTA5 11429,29167.0,0.4,14.8,10.3,5.3,2.9
2909,ZCTA5 11430,53.0,0.0,18.8,20.8,9.4,0.0
2910,ZCTA5 11432,56900.0,1.1,15.100000000000001,10.600000000000001,6.4,2.9
2911,ZCTA5 11433,30076.0,0.4,10.7,8.5,6.4,2.6
2912,ZCTA5 11434,61183.0,1.5,13.100000000000001,9.4,5.5,3.7
2913,ZCTA5 11435,52358.0,0.7,13.7,10.8,5.5,2.1
2914,ZCTA5 11436,16956.0,1.0,15.3,12.899999999999999,5.9,3.2
2915,ZCTA5 11451,0.0,0,0.0,0.0,0.0,0.0
2916,ZCTA5 11501,18981.0,2.3,21.5,10.9,6.8,4.6
2917,ZCTA5 11507,7751.0,2.1,15.399999999999999,17.799999999999997,6.5,4.8
2918,ZCTA5 11509,2250.0,2.1,13.0,21.6,14.3,8.5
2919,ZCTA5 11510,32234.0,1.3,15.9,12.7,6.4,3.9
2920,ZCTA5 11514,5395.0,1.6,22.9,10.2,4.6,3.2
2921,ZCTA5 11516,7479.0,1.6,15.6,5.5,7.300000000000001,3.3
2922,ZCTA5 11518,10610.0,1.3,16.8,12.6,5.2,4.1
2923,ZCTA5 11520,43168.0,0.8,14.7,10.899999999999999,6.699999999999999,2.9
2924,ZCTA5 11530,27835.0,1.9,18.9,11.399999999999999,7.199999999999999,4.9
2925,ZCTA5 11542,27459.0,2.6,12.600000000000001,11.399999999999999,8.1,5.3
2926,ZCTA5 11545,11962.0,1.9,17.799999999999997,17.1,7.800000000000001,6.199999999999999
2927,ZCTA5 11547,566.0,0.0,18.7,17.2,4.2,0.0
2928,ZCTA5 11548,2301.0,2.3,4.4,6.5,1.5,1.2
2929,ZCTA5 11549,2740.0,0.0,0.0,0.0,0.0,0.0
2930,ZCTA5 11550,56045.0,0.6,13.2,7.800000000000001,4.699999999999999,2.4
2931,ZCTA5 11552,22975.0,1.6,14.8,10.899999999999999,5.9,4.3
2932,ZCTA5 11553,26032.0,1.1,13.6,7.9,4.8,2.2
2933,ZCTA5 11554,37390.0,1.6,15.0,14.5,5.1,5.2
2934,ZCTA5 11556,0.0,0,0.0,0.0,0.0,0.0
2935,ZCTA5 11557,8047.0,2.7,15.899999999999999,13.8,9.2,6.2
2936,ZCTA5 11558,8485.0,0.3,20.1,16.1,7.1,5.6
2937,ZCTA5 11559,7931.0,1.5,13.5,12.7,5.8,5.699999999999999
2938,ZCTA5 11560,6501.0,1.9,15.8,19.6,8.1,4.1
2939,ZCTA5 11561,37370.0,2.0,14.5,13.1,7.2,4.5
2940,ZCTA5 11563,22453.0,1.9,15.8,14.5,5.9,6.300000000000001
2941,ZCTA5 11565,8909.0,1.6,18.6,14.1,7.3,4.0
2942,ZCTA5 11566,34081.0,1.2,18.9,14.3,6.800000000000001,4.8
2943,ZCTA5 11568,3802.0,2.8,12.1,13.0,7.6000000000000005,3.0999999999999996
2944,ZCTA5 11569,1459.0,1.2,20.4,12.8,16.7,11.8
2945,ZCTA5 11570,26917.0,2.3,16.3,13.0,6.4,3.7
2946,ZCTA5 11572,29210.0,2.1,17.8,13.7,7.199999999999999,4.7
2947,ZCTA5 11575,15677.0,0.1,14.1,8.4,6.2,2.5
2948,ZCTA5 11576,12190.0,3.2,14.0,16.799999999999997,9.7,6.5
2949,ZCTA5 11577,12230.0,2.5,15.3,13.100000000000001,6.0,3.9
2950,ZCTA5 11579,5290.0,2.3,20.3,12.3,5.800000000000001,3.5
2951,ZCTA5 11580,40441.0,1.4,14.299999999999999,12.1,5.9,3.3
2952,ZCTA5 11581,20129.0,1.5,13.600000000000001,11.5,6.1,5.2
2953,ZCTA5 11590,43599.0,1.8,14.5,11.6,6.1,3.1
2954,ZCTA5 11596,10412.0,1.9,15.899999999999999,14.899999999999999,8.0,5.6
2955,ZCTA5 11598,12896.0,2.0,14.9,14.5,8.100000000000001,6.0
2956,ZCTA5 11691,59376.0,1.2,9.7,9.2,5.6,4.300000000000001
2957,ZCTA5 11692,17070.0,0.6,14.799999999999999,8.8,5.4,2.7
2958,ZCTA5 11693,11407.0,0.6,17.8,12.7,6.8,2.2
2959,ZCTA5 11694,20792.0,1.5,16.6,14.7,10.5,5.6
2960,ZCTA5 11697,4381.0,0.8,13.7,17.2,11.2,7.6
2961,ZCTA5 11701,27198.0,2.5,13.399999999999999,12.9,6.1,2.4000000000000004
2962,ZCTA5 11702,15372.0,0.9,15.899999999999999,14.6,6.6,3.7
2963,ZCTA5 11703,15852.0,1.8,17.4,9.9,5.6,5.1
2964,ZCTA5 11704,41127.0,0.5,15.7,10.7,5.6,4.6
2965,ZCTA5 11705,7976.0,1.1,20.1,13.3,4.0,3.7
2966,ZCTA5 11706,65982.0,1.0,15.0,10.3,5.1,2.6
2967,ZCTA5 11709,6689.0,1.2,15.8,15.600000000000001,9.1,4.3
2968,ZCTA5 11710,34735.0,0.8,16.299999999999997,12.600000000000001,6.7,5.2
2969,ZCTA5 11713,10122.0,1.1,15.5,13.5,6.0,2.5999999999999996
2970,ZCTA5 11714,23873.0,1.9,16.9,10.1,6.9,6.9
2971,ZCTA5 11715,4610.0,1.4,18.9,12.5,8.7,5.5
2972,ZCTA5 11716,10951.0,1.6,16.4,13.6,5.8999999999999995,2.7
2973,ZCTA5 11717,56154.0,0.5,13.899999999999999,6.9,3.9000000000000004,2.4000000000000004
2974,ZCTA5 11718,3121.0,2.5,17.4,14.600000000000001,5.2,3.5
2975,ZCTA5 11719,2816.0,3.8,9.399999999999999,22.5,9.9,4.8
2976,ZCTA5 11720,30407.0,1.1,17.5,9.7,5.5,3.0
2977,ZCTA5 11721,6577.0,1.7,18.7,14.3,8.9,3.8000000000000003
2978,ZCTA5 11722,37919.0,0.3,12.3,8.2,4.9,2.3
2979,ZCTA5 11724,3013.0,0.7,21.0,14.8,7.9,1.9
2980,ZCTA5 11725,28927.0,1.7,19.3,10.7,7.3,5.300000000000001
2981,ZCTA5 11726,19091.0,1.3,18.6,9.1,5.1,2.7
2982,ZCTA5 11727,28496.0,0.7,15.7,10.3,6.0,3.3
2983,ZCTA5 11729,27948.0,1.1,16.2,11.1,5.9,5.0
2984,ZCTA5 11730,13643.0,0.5,19.700000000000003,10.3,6.9,5.0
2985,ZCTA5 11731,30562.0,0.7,17.0,11.1,7.1,4.1
2986,ZCTA5 11732,3188.0,4.5,14.4,11.5,9.2,4.5
2987,ZCTA5 11733,18259.0,2.0,17.299999999999997,12.4,7.4,4.7
2988,ZCTA5 11735,32226.0,1.5,15.7,11.3,7.3,4.5
2989,ZCTA5 11738,17956.0,0.5,16.0,10.3,4.2,2.3
2990,ZCTA5 11739,1556.0,0.0,21.3,12.2,8.9,5.3
2991,ZCTA5 11740,9262.0,1.1,17.0,9.0,7.4,6.5
2992,ZCTA5 11741,27551.0,0.6,16.6,13.5,7.199999999999999,2.9
2993,ZCTA5 11742,12724.0,0.9,15.1,9.6,4.6,3.2
2994,ZCTA5 11743,42639.0,1.7,18.3,15.0,6.6,3.9
2995,ZCTA5 11746,66584.0,1.2,18.2,10.1,6.699999999999999,3.7
2996,ZCTA5 11747,19676.0,1.7,16.1,11.5,11.7,5.0
2997,ZCTA5 11749,3389.0,0.4,13.5,15.0,6.0,2.4
2998,ZCTA5 11751,14393.0,1.3,18.799999999999997,10.5,5.6,3.7
2999,ZCTA5 11752,9649.0,0.4,17.4,9.399999999999999,6.800000000000001,5.5
3000,ZCTA5 11753,11777.0,2.9,20.4,14.4,9.0,4.7
3001,ZCTA5 11754,19162.0,1.1,19.799999999999997,11.6,7.2,4.7
3002,ZCTA5 11755,12082.0,1.3,16.7,11.399999999999999,6.6000000000000005,2.3
3003,ZCTA5 11756,43478.0,1.2,18.0,12.9,5.4,3.5999999999999996
3004,ZCTA5 11757,45298.0,1.1,18.9,11.6,5.6,4.1
