,ZCTA,TotalPopulation,85andOver,45to54,55to64,65to74,75to84
3360,ZCTA5 12564,7099.0,2.7,18.5,15.899999999999999,9.899999999999999,6.300000000000001
3361,ZCTA5 12565,1238.0,0.6,14.6,8.200000000000001,11.5,4.4
3362,ZCTA5 12566,10405.0,1.6,15.600000000000001,15.0,8.9,3.2
3363,ZCTA5 12567,3046.0,2.7,16.0,17.6,11.3,6.5
3364,ZCTA5 12569,10379.0,1.0,18.5,16.6,5.3,5.6
3365,ZCTA5 12570,7463.0,1.0,19.9,15.0,9.0,4.2
3366,ZCTA5 12571,10161.0,1.8,17.4,14.0,10.1,6.4
3367,ZCTA5 12572,8626.0,7.1,15.4,18.9,16.4,7.4
3368,ZCTA5 12574,377.0,0.0,7.4,11.1,6.1,0.0
3369,ZCTA5 12575,2034.0,0.0,17.9,21.6,2.0,6.4
3370,ZCTA5 12577,1791.0,0.0,24.4,16.0,8.100000000000001,4.0
3371,ZCTA5 12578,2133.0,1.5,18.5,17.5,14.5,5.3
3372,ZCTA5 12580,4083.0,1.4,13.5,20.3,12.600000000000001,3.7
3373,ZCTA5 12581,2206.0,1.3,22.1,19.8,13.6,3.5
3374,ZCTA5 12582,6413.0,0.7,24.3,12.7,7.6,3.0999999999999996
3375,ZCTA5 12583,2208.0,0.5,15.600000000000001,18.1,10.2,4.1
3376,ZCTA5 12585,856.0,0.0,13.1,15.2,12.8,2.0
3377,ZCTA5 12586,12434.0,1.3,12.8,11.7,8.1,4.1
3378,ZCTA5 12589,16963.0,0.9,14.6,14.5,9.5,2.2
3379,ZCTA5 12590,34318.0,2.5,14.9,15.899999999999999,7.8,4.9
3380,ZCTA5 12592,1131.0,5.2,24.7,19.2,12.100000000000001,4.3
3381,ZCTA5 12594,4205.0,0.2,18.200000000000003,13.7,6.2,3.6
3382,ZCTA5 12601,41773.0,2.3,13.7,11.2,7.2,3.5
3383,ZCTA5 12603,43311.0,2.5,14.399999999999999,13.4,9.5,5.0
3384,ZCTA5 12604,634.0,0.9,0.0,0.0,0.0,0.0
3385,ZCTA5 12701,11211.0,2.7,10.3,15.5,9.8,5.4
3386,ZCTA5 12719,1289.0,1.9,16.4,21.200000000000003,18.9,4.9
3387,ZCTA5 12720,267.0,0.0,7.1,13.9,0.0,20.2
3388,ZCTA5 12721,6445.0,0.8,16.3,13.1,5.6,2.3
3389,ZCTA5 12722,126.0,0.0,14.3,23.8,45.2,0.0
3390,ZCTA5 12723,1653.0,0.8,9.5,16.2,17.8,4.1
3391,ZCTA5 12724,404.0,0.0,20.8,3.5,10.1,16.6
3392,ZCTA5 12725,146.0,6.8,8.899999999999999,18.5,21.2,11.0
3393,ZCTA5 12726,1204.0,0.4,17.799999999999997,16.9,15.3,6.1
3394,ZCTA5 12729,2348.0,1.4,20.5,15.3,11.3,4.4
3395,ZCTA5 12732,700.0,1.1,18.3,22.6,14.200000000000001,4.6
3396,ZCTA5 12733,1784.0,0.0,16.0,7.6,4.6,3.3
3397,ZCTA5 12734,984.0,1.9,10.1,15.4,10.1,4.2
3398,ZCTA5 12736,56.0,0.0,60.7,0.0,10.8,10.7
3399,ZCTA5 12737,1826.0,2.5,18.9,9.399999999999999,10.5,4.4
3400,ZCTA5 12738,431.0,0.0,3.0,23.0,8.4,3.1999999999999997
3401,ZCTA5 12740,1659.0,1.4,15.0,14.7,9.8,9.8
3402,ZCTA5 12741,247.0,3.6,19.8,13.0,14.1,2.8
3403,ZCTA5 12742,68.0,0.0,0.0,23.5,26.5,20.6
3404,ZCTA5 12743,389.0,11.1,22.200000000000003,18.3,9.5,3.1
3405,ZCTA5 12745,155.0,0.0,20.6,9.7,23.299999999999997,9.0
3406,ZCTA5 12746,1216.0,0.0,10.399999999999999,9.7,10.899999999999999,1.2
3407,ZCTA5 12747,1857.0,2.2,17.0,13.600000000000001,14.0,6.4
3408,ZCTA5 12748,1960.0,2.0,21.9,16.8,12.600000000000001,4.5
3409,ZCTA5 12749,340.0,5.0,6.8,27.0,5.6,15.6
3410,ZCTA5 12750,274.0,0.0,15.0,19.7,8.8,0.0
3411,ZCTA5 12751,1206.0,0.0,7.0,5.5,2.3,0.4
3412,ZCTA5 12752,262.0,0.0,12.6,17.200000000000003,11.1,0.8
3413,ZCTA5 12754,6724.0,3.2,13.6,16.0,9.9,3.2
3414,ZCTA5 12758,4378.0,1.6,16.6,14.5,11.6,3.2
3415,ZCTA5 12759,1917.0,1.1,8.1,15.7,8.2,4.9
3416,ZCTA5 12760,405.0,7.2,7.9,32.6,37.2,4.7
3417,ZCTA5 12762,596.0,0.0,6.0,1.2,6.2,15.3
3418,ZCTA5 12763,664.0,0.0,17.3,10.3,10.0,8.2
3419,ZCTA5 12764,1584.0,1.8,18.5,17.0,18.8,7.9
3420,ZCTA5 12765,1144.0,0.0,12.0,16.0,4.9,5.1
3421,ZCTA5 12766,350.0,2.6,2.9,6.6,22.0,16.3
3422,ZCTA5 12767,108.0,0.0,26.900000000000002,4.699999999999999,8.399999999999999,2.8
3423,ZCTA5 12768,781.0,1.3,19.1,22.9,10.6,5.4
3424,ZCTA5 12769,195.0,0.0,20.0,39.5,6.2,0.0
3425,ZCTA5 12770,295.0,2.0,19.7,30.200000000000003,6.4,7.8
3426,ZCTA5 12771,14201.0,1.6,14.600000000000001,14.7,11.2,4.300000000000001
3427,ZCTA5 12775,2018.0,0.0,11.3,13.5,15.3,7.4
3428,ZCTA5 12776,2174.0,4.3,19.9,15.2,10.5,10.2
3429,ZCTA5 12777,945.0,3.5,20.4,20.799999999999997,14.899999999999999,5.699999999999999
3430,ZCTA5 12778,701.0,0.0,29.5,16.6,3.8,4.7
3431,ZCTA5 12779,1637.0,0.9,5.7,11.299999999999999,20.5,10.2
3432,ZCTA5 12780,2036.0,2.1,12.5,20.1,8.399999999999999,4.800000000000001
3433,ZCTA5 12781,142.0,0.0,7.7,12.7,22.5,0.0
3434,ZCTA5 12783,1820.0,1.3,10.3,17.9,10.1,3.9
3435,ZCTA5 12784,47.0,0.0,0.0,10.6,0.0,27.7
3436,ZCTA5 12785,855.0,0.0,12.899999999999999,14.0,18.0,9.6
3437,ZCTA5 12786,322.0,0.0,0.0,21.4,36.3,14.3
3438,ZCTA5 12787,297.0,0.0,13.8,20.599999999999998,17.5,7.1
3439,ZCTA5 12788,2926.0,2.1,24.5,11.399999999999999,8.1,1.2
3440,ZCTA5 12789,2174.0,0.9,14.3,16.6,10.4,2.4
3441,ZCTA5 12790,4578.0,1.1,21.6,12.8,11.8,3.9
3442,ZCTA5 12791,619.0,2.7,19.4,11.8,8.5,3.4
3443,ZCTA5 12792,180.0,0.0,0.0,23.299999999999997,7.7,5.6
3444,ZCTA5 12801,14450.0,1.7,15.7,11.9,9.1,3.2
3445,ZCTA5 12803,8350.0,1.3,19.3,12.8,11.0,5.1
3446,ZCTA5 12804,26381.0,3.4,15.9,15.0,10.6,6.4
3447,ZCTA5 12808,408.0,3.4,19.9,15.899999999999999,26.0,13.0
3448,ZCTA5 12809,3409.0,2.2,18.1,17.3,9.7,6.8
3449,ZCTA5 12810,737.0,1.9,17.4,20.6,12.3,0.7
3450,ZCTA5 12811,18.0,0.0,0.0,0.0,16.7,83.3
3451,ZCTA5 12812,89.0,0.0,16.9,13.5,11.2,0.0
3452,ZCTA5 12814,1286.0,1.5,18.299999999999997,13.3,21.3,4.7
3453,ZCTA5 12815,986.0,2.2,15.8,20.6,13.0,12.0
3454,ZCTA5 12816,4190.0,2.6,15.0,18.700000000000003,13.2,7.9
3455,ZCTA5 12817,2210.0,2.9,16.8,21.4,15.0,6.8
3456,ZCTA5 12819,346.0,2.6,15.3,19.9,13.899999999999999,5.5
3457,ZCTA5 12821,2845.0,0.0,18.200000000000003,9.5,3.9,0.7
3458,ZCTA5 12822,6257.0,2.1,14.0,13.8,9.3,5.300000000000001
3459,ZCTA5 12823,420.0,0.0,32.1,34.0,3.8,0.0
3460,ZCTA5 12824,1032.0,1.3,13.2,30.7,23.3,4.6
3461,ZCTA5 12827,3751.0,1.4,14.0,13.0,11.399999999999999,4.2
3462,ZCTA5 12828,8703.0,2.0,15.6,16.0,10.9,5.800000000000001
3463,ZCTA5 12831,17585.0,0.9,16.9,14.8,5.9,3.7
3464,ZCTA5 12832,6738.0,1.7,20.3,13.0,11.2,6.5
3465,ZCTA5 12833,4388.0,0.9,20.3,17.2,6.699999999999999,4.6
3466,ZCTA5 12834,6392.0,2.4,15.5,17.3,9.4,8.6
3467,ZCTA5 12835,2366.0,3.8,16.9,19.3,16.0,7.8999999999999995
3468,ZCTA5 12836,743.0,4.2,11.6,19.799999999999997,16.1,8.0
3469,ZCTA5 12837,957.0,0.0,15.7,11.8,8.9,1.9
3470,ZCTA5 12838,509.0,4.7,19.3,17.6,14.200000000000001,3.2
3471,ZCTA5 12839,13400.0,2.7,13.8,12.3,7.6,3.0
3472,ZCTA5 12841,99.0,11.1,6.1,39.4,16.1,27.299999999999997
3473,ZCTA5 12842,782.0,3.1,17.0,11.0,30.299999999999997,6.5
3474,ZCTA5 12843,369.0,5.4,14.600000000000001,34.7,11.1,5.2
3475,ZCTA5 12844,222.0,5.0,13.6,2.7,22.5,10.4
3476,ZCTA5 12845,4634.0,2.2,11.7,21.2,15.100000000000001,7.5
3477,ZCTA5 12846,3273.0,4.1,14.6,18.9,12.2,4.6
3478,ZCTA5 12847,348.0,3.7,9.5,20.700000000000003,11.7,11.2
3479,ZCTA5 12849,359.0,1.1,8.1,15.8,4.2,37.1
3480,ZCTA5 12850,3291.0,1.4,15.299999999999999,11.100000000000001,11.8,2.4
3481,ZCTA5 12851,276.0,9.1,7.9,18.8,19.6,16.6
3482,ZCTA5 12852,444.0,6.3,11.0,14.5,20.3,14.9
3483,ZCTA5 12853,1681.0,4.1,11.5,18.4,15.6,9.3
3484,ZCTA5 12855,224.0,3.1,18.3,25.8,11.7,9.0
3485,ZCTA5 12856,144.0,0.0,25.0,16.0,0.0,4.2
3486,ZCTA5 12857,587.0,2.7,10.4,14.0,11.5,7.7
3487,ZCTA5 12858,76.0,0.0,0.0,14.5,18.5,67.1
3488,ZCTA5 12859,2122.0,0.8,14.2,11.5,8.5,4.2
3489,ZCTA5 12860,622.0,1.4,6.6,4.8,16.1,2.9000000000000004
3490,ZCTA5 12861,639.0,1.6,16.1,19.1,23.0,6.5
3491,ZCTA5 12862,6.0,0.0,0.0,0.0,100.0,0.0
3492,ZCTA5 12863,763.0,0.0,8.5,16.0,5.1,10.3
3493,ZCTA5 12864,30.0,0.0,33.3,0.0,43.3,0.0
3494,ZCTA5 12865,3808.0,2.2,16.2,16.5,12.5,5.1
3495,ZCTA5 12866,38758.0,3.5,13.6,13.8,11.8,4.8
3496,ZCTA5 12870,1219.0,2.9,13.0,16.9,9.8,8.3
3497,ZCTA5 12871,4356.0,1.3,15.2,9.1,8.8,4.1
3498,ZCTA5 12872,42.0,0.0,31.0,26.2,16.6,0.0
3499,ZCTA5 12873,784.0,0.0,15.1,17.1,22.700000000000003,3.5
3500,ZCTA5 12874,148.0,6.8,8.8,29.1,28.400000000000002,25.7
3501,ZCTA5 12878,630.0,3.7,16.5,19.7,18.8,5.4
3502,ZCTA5 12883,4929.0,2.3,14.8,13.899999999999999,12.7,5.5
3503,ZCTA5 12884,460.0,1.3,13.2,20.0,6.1,2.0
3504,ZCTA5 12885,4371.0,1.6,14.899999999999999,16.1,12.8,6.199999999999999
3505,ZCTA5 12886,179.0,0.0,30.7,24.6,3.9,12.3
3506,ZCTA5 12887,4834.0,1.7,16.6,13.100000000000001,8.5,5.4
3507,ZCTA5 12901,33291.0,2.0,11.100000000000001,13.1,8.3,4.699999999999999
3508,ZCTA5 12903,1098.0,8.8,11.6,21.8,12.0,9.1
3509,ZCTA5 12910,2066.0,1.0,16.3,9.3,6.0,3.5
3510,ZCTA5 12911,20.0,0.0,20.0,0.0,25.0,0.0
3511,ZCTA5 12912,2196.0,1.2,12.0,13.7,10.399999999999999,6.4
3512,ZCTA5 12913,1297.0,3.3,18.6,15.5,7.699999999999999,5.5
3513,ZCTA5 12914,966.0,0.6,13.3,8.0,8.5,6.1
3514,ZCTA5 12916,2035.0,1.2,19.8,17.2,13.2,5.2
3515,ZCTA5 12917,1352.0,1.1,17.4,17.799999999999997,10.4,4.699999999999999
3516,ZCTA5 12918,2293.0,2.4,21.1,5.8,11.9,5.2
3517,ZCTA5 12919,3098.0,1.5,19.3,13.8,5.3,5.9
3518,ZCTA5 12920,2440.0,2.2,16.700000000000003,17.5,10.0,5.5
3519,ZCTA5 12921,2559.0,2.5,21.0,15.6,7.1,4.2
3520,ZCTA5 12922,41.0,7.3,22.0,24.4,29.3,0.0
3521,ZCTA5 12923,606.0,0.8,21.6,16.4,15.6,6.9
3522,ZCTA5 12924,120.0,0.0,39.2,0.0,16.7,9.2
3523,ZCTA5 12926,2083.0,1.7,17.1,15.8,9.9,5.800000000000001
3524,ZCTA5 12927,196.0,2.6,10.2,39.2,16.799999999999997,14.299999999999999
3525,ZCTA5 12928,1834.0,1.5,13.3,14.600000000000001,13.3,7.3
3526,ZCTA5 12929,3916.0,0.3,15.8,10.1,3.7,0.30000000000000004
3527,ZCTA5 12930,786.0,1.9,11.600000000000001,15.0,8.2,4.699999999999999
3528,ZCTA5 12932,1312.0,6.8,15.9,22.6,11.3,10.4
3529,ZCTA5 12933,41.0,0.0,39.0,0.0,0.0,0.0
3530,ZCTA5 12934,955.0,1.2,14.5,14.4,13.0,6.9
3531,ZCTA5 12935,1530.0,2.0,15.1,19.4,7.8,6.5
3532,ZCTA5 12936,452.0,0.4,9.8,25.5,15.7,8.4
3533,ZCTA5 12937,1960.0,1.2,14.8,13.7,5.1,4.9
3534,ZCTA5 12939,233.0,0.0,13.3,24.0,3.5,1.3
3535,ZCTA5 12941,1297.0,3.4,12.8,22.3,12.0,8.8
3536,ZCTA5 12942,836.0,0.7,20.1,13.5,15.100000000000001,9.7
3537,ZCTA5 12943,320.0,6.9,10.3,20.3,2.5,12.5
3538,ZCTA5 12944,4334.0,1.8,18.1,14.0,11.3,4.5
3539,ZCTA5 12945,523.0,0.6,5.4,8.3,23.9,10.200000000000001
3540,ZCTA5 12946,5005.0,2.6,17.1,13.6,10.8,4.4
3541,ZCTA5 12950,840.0,1.5,20.700000000000003,13.3,11.3,6.4
3542,ZCTA5 12952,585.0,0.7,20.2,6.7,12.9,2.4
3543,ZCTA5 12953,15778.0,1.6,14.8,11.0,7.5,3.4
3544,ZCTA5 12955,410.0,2.2,11.2,12.9,7.6000000000000005,3.4
3545,ZCTA5 12956,1326.0,0.0,8.2,18.5,9.2,3.3
3546,ZCTA5 12957,1816.0,1.5,9.2,9.8,3.4000000000000004,14.399999999999999
3547,ZCTA5 12958,2174.0,0.9,20.0,20.8,5.1,5.800000000000001
3548,ZCTA5 12959,1321.0,1.4,20.799999999999997,15.0,15.899999999999999,2.8
3549,ZCTA5 12960,1221.0,5.0,17.3,13.200000000000001,10.1,4.5
3550,ZCTA5 12961,294.0,0.0,26.5,22.4,16.7,4.1
3551,ZCTA5 12962,5787.0,2.1,15.3,17.1,11.0,5.1
3552,ZCTA5 12964,125.0,0.0,7.2,12.8,6.4,8.0
3553,ZCTA5 12965,558.0,5.0,17.6,9.5,5.7,3.8000000000000003
3554,ZCTA5 12966,2717.0,1.0,17.0,15.1,8.2,2.5999999999999996
3555,ZCTA5 12967,1216.0,2.4,13.9,13.2,4.9,3.0
3556,ZCTA5 12969,497.0,5.6,8.0,19.8,17.5,4.0
3557,ZCTA5 12970,975.0,0.2,1.9,5.6,3.3000000000000003,2.8000000000000003
3558,ZCTA5 12972,5624.0,3.6,15.5,13.8,11.0,5.6
3559,ZCTA5 12973,112.0,0.0,14.3,22.4,31.2,1.8
3560,ZCTA5 12974,1520.0,2.2,13.1,19.6,13.899999999999999,9.2
3561,ZCTA5 12975,277.0,0.0,28.8,15.9,5.8,2.2
3562,ZCTA5 12976,213.0,0.9,17.4,20.700000000000003,18.7,0.9
3563,ZCTA5 12977,1810.0,0.0,13.1,3.7,5.0,0.0
3564,ZCTA5 12978,353.0,0.0,6.2,12.2,25.8,3.7
3565,ZCTA5 12979,2141.0,1.6,13.8,14.6,13.3,4.7
3566,ZCTA5 12980,1265.0,2.5,13.6,18.700000000000003,9.600000000000001,9.1
3567,ZCTA5 12981,2226.0,1.3,16.3,19.200000000000003,4.9,5.6
3568,ZCTA5 12983,7531.0,2.7,15.1,16.4,10.9,6.800000000000001
3569,ZCTA5 12985,1352.0,0.0,16.7,14.799999999999999,3.4,2.9000000000000004
3570,ZCTA5 12986,6099.0,1.8,13.0,16.7,10.4,5.2
3571,ZCTA5 12987,217.0,0.0,12.4,28.6,19.299999999999997,9.2
3572,ZCTA5 12989,945.0,3.1,15.7,18.5,16.9,4.1
3573,ZCTA5 12992,4762.0,0.7,13.9,15.9,9.7,5.0
3574,ZCTA5 12993,1469.0,4.6,13.0,16.799999999999997,23.200000000000003,6.4
3575,ZCTA5 12996,2094.0,2.1,13.5,18.5,17.6,8.4
3576,ZCTA5 12997,1310.0,3.6,15.6,17.4,7.8999999999999995,5.0
3577,ZCTA5 12998,334.0,10.8,14.399999999999999,23.700000000000003,3.9,3.6
3578,ZCTA5 13020,132.0,0.0,36.4,18.9,2.3,1.5
3579,ZCTA5 13021,38550.0,3.5,13.3,15.3,10.2,5.2
3580,ZCTA5 13024,1705.0,0.0,21.1,11.3,2.3,0.0
3581,ZCTA5 13026,1750.0,1.3,8.2,14.399999999999999,10.7,4.7
3582,ZCTA5 13027,32603.0,2.5,14.9,16.9,9.6,5.4
3583,ZCTA5 13028,1445.0,0.6,21.1,9.1,15.1,2.9
3584,ZCTA5 13029,7227.0,1.5,17.1,14.0,9.8,1.6
3585,ZCTA5 13030,3568.0,1.4,15.6,18.1,8.8,5.1
3586,ZCTA5 13031,15950.0,2.6,15.6,13.6,9.7,6.6
3587,ZCTA5 13032,12001.0,1.7,16.2,17.1,10.0,4.6
3588,ZCTA5 13033,3680.0,2.0,16.4,15.600000000000001,8.6,3.7
3589,ZCTA5 13034,1936.0,1.4,14.7,14.100000000000001,11.399999999999999,6.1
3590,ZCTA5 13035,8817.0,2.8,16.2,16.0,10.600000000000001,5.699999999999999
3591,ZCTA5 13036,8777.0,1.0,14.7,16.8,9.9,4.9
3592,ZCTA5 13037,9235.0,2.1,17.7,14.0,9.100000000000001,4.9
3593,ZCTA5 13039,17681.0,1.1,17.4,14.0,9.2,3.1
3594,ZCTA5 13040,2492.0,1.1,14.3,14.7,10.0,6.5
3595,ZCTA5 13041,11762.0,0.9,17.8,11.399999999999999,7.3,2.8
3596,ZCTA5 13042,2775.0,1.5,15.799999999999999,9.100000000000001,9.399999999999999,2.6
3597,ZCTA5 13044,2230.0,1.6,21.4,19.9,11.0,4.4
3598,ZCTA5 13045,29439.0,2.3,11.3,11.399999999999999,8.9,3.8
3599,ZCTA5 13051,234.0,0.0,23.1,3.4,3.0,0.0
3600,ZCTA5 13052,1627.0,2.3,13.8,15.799999999999999,10.8,8.2
3601,ZCTA5 13053,4857.0,2.2,12.600000000000001,18.6,9.4,3.3
3602,ZCTA5 13054,1545.0,1.4,12.5,20.4,9.100000000000001,4.2
3603,ZCTA5 13057,13894.0,3.9,16.2,15.8,9.5,6.7
3604,ZCTA5 13060,2974.0,4.7,21.4,11.8,9.9,5.3
3605,ZCTA5 13061,1039.0,0.5,13.8,19.6,11.4,9.600000000000001
3606,ZCTA5 13062,63.0,0.0,0.0,0.0,0.0,0.0
3607,ZCTA5 13063,1914.0,1.7,17.5,14.2,10.1,1.7
3608,ZCTA5 13064,52.0,0.0,11.5,30.8,48.0,5.8
3609,ZCTA5 13066,12467.0,2.9,12.8,18.3,11.3,5.800000000000001
3610,ZCTA5 13068,5500.0,0.5,17.5,12.8,9.4,3.5
3611,ZCTA5 13069,24728.0,2.1,14.4,14.5,8.8,3.7
3612,ZCTA5 13071,834.0,1.6,15.3,19.0,10.600000000000001,7.300000000000001
3613,ZCTA5 13072,612.0,1.3,19.9,20.6,14.2,5.699999999999999
3614,ZCTA5 13073,6462.0,0.9,16.1,14.8,10.5,5.6
3615,ZCTA5 13074,4187.0,2.1,18.6,14.5,8.7,2.8
3616,ZCTA5 13076,2363.0,1.0,21.299999999999997,16.0,13.3,0.7
3617,ZCTA5 13077,7074.0,1.5,14.0,14.9,11.0,4.4
3618,ZCTA5 13078,10439.0,5.2,14.899999999999999,15.0,9.2,6.699999999999999
3619,ZCTA5 13080,3410.0,1.9,14.8,17.6,8.1,5.9
3620,ZCTA5 13081,1068.0,2.6,20.8,21.8,11.0,4.0
3621,ZCTA5 13082,4685.0,2.2,13.1,16.1,14.399999999999999,4.9
3622,ZCTA5 13083,1893.0,1.4,19.3,15.600000000000001,7.2,3.7
3623,ZCTA5 13084,3834.0,1.3,16.799999999999997,15.3,8.7,6.3
3624,ZCTA5 13087,152.0,0.0,11.899999999999999,34.9,25.0,12.5
3625,ZCTA5 13088,22320.0,3.8,14.8,12.8,10.899999999999999,7.3
3626,ZCTA5 13090,29893.0,1.6,15.5,12.7,9.0,3.6
3627,ZCTA5 13092,2461.0,1.7,13.4,16.9,9.7,2.9
3628,ZCTA5 13101,2338.0,1.9,15.9,11.4,7.1,5.9
3629,ZCTA5 13102,20.0,0.0,0.0,0.0,0.0,100.0
3630,ZCTA5 13103,320.0,8.1,6.8,14.7,0.0,0.0
3631,ZCTA5 13104,16164.0,2.4,15.4,15.899999999999999,9.3,4.5
3632,ZCTA5 13108,6139.0,2.5,17.0,17.299999999999997,9.1,4.9
3633,ZCTA5 13110,2298.0,2.0,19.6,19.1,10.7,6.4
3634,ZCTA5 13111,1619.0,1.3,18.8,19.4,10.3,2.3
3635,ZCTA5 13112,1850.0,0.0,13.6,21.2,14.799999999999999,5.2
3636,ZCTA5 13113,279.0,1.8,16.1,10.1,3.3000000000000003,1.8
3637,ZCTA5 13114,6818.0,0.9,15.8,13.0,7.3,3.4
3638,ZCTA5 13115,175.0,0.0,9.1,10.9,17.099999999999998,2.9
3639,ZCTA5 13116,3527.0,2.6,10.1,13.9,9.4,6.1
3640,ZCTA5 13117,281.0,0.0,9.6,29.5,2.8,3.6
3641,ZCTA5 13118,6155.0,1.9,17.0,12.5,9.399999999999999,4.5
3642,ZCTA5 13120,2273.0,0.8,16.5,12.3,5.699999999999999,8.8
3643,ZCTA5 13122,1377.0,0.9,18.9,11.299999999999999,7.800000000000001,0.5
3644,ZCTA5 13123,491.0,3.5,13.9,14.299999999999999,0.0,0.0
3645,ZCTA5 13124,86.0,0.0,19.8,23.2,14.0,1.2
3646,ZCTA5 13126,36250.0,2.0,13.3,12.8,7.5,4.2
3647,ZCTA5 13131,3761.0,1.7,16.7,15.8,8.8,4.3
3648,ZCTA5 13132,3575.0,0.5,20.3,16.700000000000003,11.4,7.8
3649,ZCTA5 13134,181.0,0.0,23.2,12.2,5.0,0.0
3650,ZCTA5 13135,6533.0,2.7,16.8,14.3,8.7,2.7
3651,ZCTA5 13136,389.0,1.3,17.0,14.1,15.5,5.4
3652,ZCTA5 13138,0.0,0,0.0,0.0,0.0,0.0
3653,ZCTA5 13140,4530.0,1.7,16.5,14.3,9.0,4.5
3654,ZCTA5 13141,702.0,0.4,14.7,15.700000000000001,5.7,3.7
3655,ZCTA5 13142,5972.0,2.9,12.6,15.9,11.5,5.0
3656,ZCTA5 13143,2805.0,0.6,18.6,13.7,9.5,4.1
3657,ZCTA5 13144,2046.0,1.1,14.2,11.7,7.4,4.9
3658,ZCTA5 13145,1781.0,1.2,12.0,13.700000000000001,11.6,7.1
3659,ZCTA5 13146,2211.0,1.6,15.9,15.0,13.2,5.7
3660,ZCTA5 13147,1316.0,1.4,13.200000000000001,15.100000000000001,5.9,6.7
3661,ZCTA5 13148,10585.0,1.8,14.7,14.0,10.7,5.7
3662,ZCTA5 13152,8208.0,4.0,15.0,18.4,15.0,6.800000000000001
3663,ZCTA5 13153,343.0,0.0,26.200000000000003,29.099999999999998,17.5,0.0
3664,ZCTA5 13155,662.0,1.1,16.6,12.5,12.1,9.1
3665,ZCTA5 13156,2060.0,1.3,18.4,10.6,13.0,6.199999999999999
3666,ZCTA5 13157,540.0,7.8,18.4,16.3,17.2,23.7
3667,ZCTA5 13158,1623.0,1.5,20.2,14.100000000000001,9.2,6.9
3668,ZCTA5 13159,5209.0,1.2,17.6,17.5,9.8,4.0
3669,ZCTA5 13160,2022.0,1.4,17.5,12.3,10.1,8.5
3670,ZCTA5 13162,306.0,5.6,8.8,6.5,9.5,9.2
3671,ZCTA5 13163,408.0,0.0,11.8,16.700000000000003,4.4,8.4
3672,ZCTA5 13164,2449.0,1.3,15.1,8.0,7.300000000000001,2.6
3673,ZCTA5 13165,10620.0,3.1,13.8,16.4,9.899999999999999,4.6
3674,ZCTA5 13166,5408.0,2.3,16.9,14.8,8.1,5.9
3675,ZCTA5 13167,3168.0,1.0,16.0,16.5,7.5,3.6999999999999997
3676,ZCTA5 13202,6206.0,0.3,10.3,8.4,3.3,1.1
3677,ZCTA5 13203,17027.0,3.6,11.2,11.2,7.199999999999999,4.5
3678,ZCTA5 13204,18477.0,1.3,12.8,11.1,5.300000000000001,2.2
3679,ZCTA5 13205,18051.0,3.5,12.100000000000001,11.7,9.5,5.6
3680,ZCTA5 13206,16630.0,3.7,12.6,14.0,7.199999999999999,3.2
3681,ZCTA5 13207,13329.0,1.4,12.5,13.5,7.6000000000000005,3.2
3682,ZCTA5 13208,22764.0,1.8,13.5,11.1,6.6,3.6
3683,ZCTA5 13209,13090.0,3.8,13.9,15.5,8.7,6.6
3684,ZCTA5 13210,27980.0,0.6,6.1,6.199999999999999,4.3,1.3
3685,ZCTA5 13211,6669.0,0.8,14.899999999999999,10.7,7.800000000000001,4.3
3686,ZCTA5 13212,20692.0,3.1,13.4,15.7,9.8,5.6
3687,ZCTA5 13214,9055.0,3.3,11.3,11.9,7.1,5.5
3688,ZCTA5 13215,15046.0,3.7,15.100000000000001,18.2,8.3,4.2
3689,ZCTA5 13219,14895.0,4.7,12.600000000000001,14.399999999999999,10.7,7.199999999999999
3690,ZCTA5 13224,8404.0,2.9,14.4,13.2,8.399999999999999,7.0
3691,ZCTA5 13290,0.0,0,0.0,0.0,0.0,0.0
3692,ZCTA5 13301,91.0,19.8,17.6,37.400000000000006,0.0,0.0
3693,ZCTA5 13302,1678.0,0.7,15.9,15.1,9.9,4.3
3694,ZCTA5 13303,1197.0,1.0,16.8,23.2,12.5,7.699999999999999
3695,ZCTA5 13304,1556.0,0.4,19.8,16.5,10.6,6.9
3696,ZCTA5 13305,417.0,4.6,19.6,0.0,6.7,0.0
3697,ZCTA5 13308,2816.0,1.3,21.7,13.600000000000001,14.2,6.6
3698,ZCTA5 13309,5775.0,3.1,17.1,14.2,8.9,7.199999999999999
3699,ZCTA5 13310,459.0,0.0,33.1,7.2,10.7,2.8
3700,ZCTA5 13312,424.0,3.3,10.1,21.7,21.5,5.0
3701,ZCTA5 13313,522.0,0.6,15.7,4.6,4.1,3.9000000000000004
3702,ZCTA5 13314,472.0,4.0,12.7,7.8999999999999995,18.799999999999997,4.2
3703,ZCTA5 13315,1444.0,0.6,17.5,16.3,8.5,4.9
3704,ZCTA5 13316,6368.0,1.7,13.899999999999999,17.1,9.6,6.0
3705,ZCTA5 13317,3983.0,3.1,15.100000000000001,12.8,6.199999999999999,5.3
3706,ZCTA5 13318,1279.0,0.2,18.3,15.5,7.6,7.0
3707,ZCTA5 13319,654.0,0.0,10.0,14.700000000000001,8.1,11.100000000000001
3708,ZCTA5 13320,2125.0,1.5,14.8,14.0,12.399999999999999,5.4
3709,ZCTA5 13321,1037.0,3.2,6.699999999999999,17.4,13.0,1.6
