,ZCTA,45to65Total,45to65Highschool,45to65Bachelors,Over65Total,Over65Highschool,Over65Bachelors
28111,ZCTA5 80922,6017,5917,2220,2022,1837,599
28112,ZCTA5 80923,5831,5615,2622,1632,1533,479
28113,ZCTA5 80924,1337,1325,807,197,176,86
28114,ZCTA5 80925,1565,1490,267,345,311,56
28115,ZCTA5 80926,569,493,192,251,251,119
28116,ZCTA5 80927,312,276,123,60,48,0
28117,ZCTA5 80928,458,366,77,126,106,25
28118,ZCTA5 80929,163,163,17,39,39,9
28119,ZCTA5 80930,327,316,121,142,142,33
28120,ZCTA5 80938,0,0,0,0,0,0
28121,ZCTA5 80939,0,0,0,0,0,0
28122,ZCTA5 80951,462,445,189,89,81,51
28123,ZCTA5 81001,6815,5881,1462,4455,3373,854
28124,ZCTA5 81003,4067,3198,618,2393,1634,312
28125,ZCTA5 81004,6889,6137,1088,3851,2906,588
28126,ZCTA5 81005,8141,7746,2278,6136,5231,1290
28127,ZCTA5 81006,3557,3294,790,2088,1735,353
28128,ZCTA5 81007,8360,7993,2167,4509,4123,1192
28129,ZCTA5 81008,2685,2456,785,1694,1505,527
28130,ZCTA5 81019,403,403,197,406,406,119
28131,ZCTA5 81020,267,213,21,272,218,37
28132,ZCTA5 81021,0,0,0,3,3,3
28133,ZCTA5 81022,412,373,54,408,298,126
28134,ZCTA5 81023,462,430,190,249,237,132
28135,ZCTA5 81024,91,57,18,17,17,11
28136,ZCTA5 81025,250,198,30,202,174,24
28137,ZCTA5 81027,36,36,13,34,33,24
28138,ZCTA5 81029,70,68,19,80,58,8
28139,ZCTA5 81030,63,57,7,17,14,5
28140,ZCTA5 81033,45,42,2,35,28,2
28141,ZCTA5 81036,282,279,48,238,204,22
28142,ZCTA5 81038,160,98,18,42,0,0
28143,ZCTA5 81039,444,405,65,427,357,95
28144,ZCTA5 81040,137,129,27,168,153,72
28145,ZCTA5 81041,180,99,14,81,48,16
28146,ZCTA5 81043,12,12,0,3,2,0
28147,ZCTA5 81044,92,90,3,57,53,7
28148,ZCTA5 81045,28,27,6,17,9,0
28149,ZCTA5 81047,410,328,73,281,223,26
28150,ZCTA5 81049,79,69,16,113,104,16
28151,ZCTA5 81050,2367,2229,506,1659,1233,181
28152,ZCTA5 81052,2324,2036,313,1467,1143,190
28153,ZCTA5 81054,1211,977,99,749,573,80
28154,ZCTA5 81055,536,515,195,358,343,194
28155,ZCTA5 81057,127,92,23,44,41,6
28156,ZCTA5 81058,264,216,31,185,132,4
28157,ZCTA5 81059,164,101,11,41,36,8
28158,ZCTA5 81062,562,514,60,144,109,13
28159,ZCTA5 81063,668,617,127,354,255,30
28160,ZCTA5 81064,98,87,10,75,59,9
28161,ZCTA5 81067,1683,1440,279,1158,807,155
28162,ZCTA5 81069,631,612,280,395,372,110
28163,ZCTA5 81071,59,57,26,37,34,3
28164,ZCTA5 81073,497,479,123,470,364,55
28165,ZCTA5 81076,161,144,12,127,123,5
28166,ZCTA5 81077,122,122,30,73,61,12
28167,ZCTA5 81081,20,20,8,23,23,1
28168,ZCTA5 81082,3352,2942,554,2367,1881,457
28169,ZCTA5 81084,18,18,2,43,40,0
28170,ZCTA5 81087,37,32,6,38,34,3
28171,ZCTA5 81089,1333,1222,278,1235,929,208
28172,ZCTA5 81090,297,256,46,238,209,27
28173,ZCTA5 81091,256,244,52,137,125,35
28174,ZCTA5 81092,243,224,26,92,77,24
28175,ZCTA5 81101,3421,3128,924,1853,1429,535
28176,ZCTA5 81120,616,568,87,402,311,85
28177,ZCTA5 81121,108,104,38,65,62,14
28178,ZCTA5 81122,2708,2599,975,1090,1032,488
28179,ZCTA5 81123,277,212,46,190,159,43
28180,ZCTA5 81124,6,6,4,31,10,0
28181,ZCTA5 81125,965,617,199,389,222,25
28182,ZCTA5 81126,99,51,0,97,58,0
28183,ZCTA5 81128,39,39,29,7,7,0
28184,ZCTA5 81129,53,48,16,29,16,0
28185,ZCTA5 81130,287,271,114,288,288,130
28186,ZCTA5 81131,464,464,248,241,239,139
28187,ZCTA5 81132,968,844,164,601,440,167
28188,ZCTA5 81133,350,293,59,226,212,83
28189,ZCTA5 81136,40,32,8,37,37,11
28190,ZCTA5 81137,2043,1884,488,799,662,201
28191,ZCTA5 81138,25,18,4,0,0,0
28192,ZCTA5 81140,655,545,122,551,377,118
28193,ZCTA5 81141,314,277,42,204,143,47
28194,ZCTA5 81143,249,227,95,134,111,6
28195,ZCTA5 81144,1913,1639,348,1068,770,144
28196,ZCTA5 81146,147,147,49,97,72,20
28197,ZCTA5 81147,3997,3742,1543,2416,2187,845
28198,ZCTA5 81148,71,50,9,43,11,4
28199,ZCTA5 81149,326,289,72,206,163,44
28200,ZCTA5 81151,439,429,84,161,124,42
28201,ZCTA5 81152,339,249,98,345,194,66
28202,ZCTA5 81154,341,330,99,420,420,264
28203,ZCTA5 81155,147,138,30,122,122,43
28204,ZCTA5 81201,2973,2796,1017,2043,1857,715
28205,ZCTA5 81210,136,136,49,15,15,15
28206,ZCTA5 81211,2155,2068,746,1593,1472,690
28207,ZCTA5 81212,8543,7541,1529,6056,5367,1207
28208,ZCTA5 81220,49,49,31,92,85,69
28209,ZCTA5 81221,77,65,13,63,43,8
28210,ZCTA5 81222,94,94,7,55,47,0
28211,ZCTA5 81223,755,714,173,473,450,72
28212,ZCTA5 81224,833,831,609,275,273,237
28213,ZCTA5 81225,323,311,275,117,117,80
28214,ZCTA5 81226,2387,2190,329,1187,1021,205
28215,ZCTA5 81227,8,8,0,0,0,0
28216,ZCTA5 81230,2301,2210,1041,965,905,420
28217,ZCTA5 81231,0,0,0,0,0,0
28218,ZCTA5 81232,6,6,0,0,0,0
28219,ZCTA5 81233,402,402,135,298,266,137
28220,ZCTA5 81235,295,276,99,183,176,85
28221,ZCTA5 81236,353,353,74,391,368,159
28222,ZCTA5 81237,50,50,50,37,37,17
28223,ZCTA5 81239,0,0,0,10,10,0
28224,ZCTA5 81240,1264,1153,277,816,748,212
28225,ZCTA5 81241,37,37,11,15,10,9
28226,ZCTA5 81242,270,252,76,150,116,54
28227,ZCTA5 81243,66,66,16,39,39,19
28228,ZCTA5 81244,75,57,15,87,70,9
28229,ZCTA5 81248,50,50,0,9,9,0
28230,ZCTA5 81251,81,81,12,25,25,4
28231,ZCTA5 81252,1409,1328,556,1021,1015,487
28232,ZCTA5 81253,230,230,113,201,193,17
28233,ZCTA5 81301,7746,7438,3962,3919,3770,2119
28234,ZCTA5 81303,2468,2326,928,1196,1142,455
28235,ZCTA5 81320,67,57,27,83,75,6
28236,ZCTA5 81321,4039,3521,1033,2680,2357,792
28237,ZCTA5 81323,1484,1388,515,834,733,290
28238,ZCTA5 81324,294,262,54,278,209,35
28239,ZCTA5 81325,89,73,0,10,10,5
28240,ZCTA5 81326,816,775,311,299,274,91
28241,ZCTA5 81327,216,195,16,114,100,24
28242,ZCTA5 81328,1356,1315,424,957,895,430
28243,ZCTA5 81330,34,34,26,0,0,0
28244,ZCTA5 81331,192,192,35,99,99,11
28245,ZCTA5 81332,59,56,21,40,40,25
28246,ZCTA5 81334,287,254,26,93,26,5
28247,ZCTA5 81335,86,86,12,11,11,0
28248,ZCTA5 81401,6107,5272,1304,4650,4173,1555
28249,ZCTA5 81403,3216,3060,1151,2391,2129,788
28250,ZCTA5 81410,453,358,61,429,403,48
28251,ZCTA5 81411,0,0,0,10,10,0
28252,ZCTA5 81413,1497,1432,284,1547,1493,502
28253,ZCTA5 81415,515,496,114,274,230,107
28254,ZCTA5 81416,3778,3362,626,2658,2092,461
28255,ZCTA5 81418,530,522,68,493,437,122
28256,ZCTA5 81419,1118,1015,232,889,793,188
28257,ZCTA5 81422,261,244,27,145,98,29
28258,ZCTA5 81423,557,527,165,257,237,105
28259,ZCTA5 81424,480,450,66,189,139,30
28260,ZCTA5 81425,1426,1242,211,924,678,160
28261,ZCTA5 81426,67,67,29,5,5,4
28262,ZCTA5 81427,307,298,114,236,229,135
28263,ZCTA5 81428,1187,1133,330,692,618,206
28264,ZCTA5 81429,41,41,11,36,36,0
28265,ZCTA5 81430,341,334,188,90,90,84
28266,ZCTA5 81431,138,125,17,53,53,14
28267,ZCTA5 81432,1075,1055,510,734,722,466
28268,ZCTA5 81433,190,177,35,106,87,46
28269,ZCTA5 81434,88,88,23,9,9,4
28270,ZCTA5 81435,1466,1423,917,389,389,277
28271,ZCTA5 81501,4763,4322,1256,2780,2342,598
28272,ZCTA5 81503,4169,3881,902,2288,2059,576
28273,ZCTA5 81504,7239,6605,1414,4082,3585,685
28274,ZCTA5 81505,2748,2507,1008,1725,1563,504
28275,ZCTA5 81506,2747,2683,1435,3340,3192,1158
28276,ZCTA5 81507,4960,4782,1981,3462,3303,1303
28277,ZCTA5 81520,3483,3014,395,1857,1387,220
28278,ZCTA5 81521,3915,3483,1048,2091,1915,397
28279,ZCTA5 81522,12,12,0,12,12,0
28280,ZCTA5 81523,611,553,159,188,175,50
28281,ZCTA5 81524,696,671,179,244,209,71
28282,ZCTA5 81525,184,184,13,185,185,54
28283,ZCTA5 81526,1943,1780,608,909,845,213
28284,ZCTA5 81527,614,614,226,345,345,81
28285,ZCTA5 81601,4475,4156,1788,1577,1443,614
28286,ZCTA5 81610,101,97,15,55,39,9
28287,ZCTA5 81611,2888,2782,1894,1732,1705,1201
28288,ZCTA5 81612,0,0,0,0,0,0
28289,ZCTA5 81615,776,776,521,294,294,213
28290,ZCTA5 81620,2331,2046,1283,487,468,299
28291,ZCTA5 81621,2374,2074,1217,649,550,362
28292,ZCTA5 81623,4288,3901,1914,1705,1595,944
28293,ZCTA5 81624,329,287,67,239,201,52
28294,ZCTA5 81625,3569,3261,448,1483,1306,276
28295,ZCTA5 81630,256,222,35,119,104,20
28296,ZCTA5 81631,2010,1963,1090,640,492,179
28297,ZCTA5 81632,2414,2163,1460,720,686,546
28298,ZCTA5 81633,0,0,0,0,0,0
28299,ZCTA5 81635,1941,1701,285,962,856,335
28300,ZCTA5 81637,2556,1962,638,423,277,59
28301,ZCTA5 81638,66,66,3,28,23,17
28302,ZCTA5 81639,807,772,150,203,174,58
28303,ZCTA5 81640,54,47,18,24,24,0
28304,ZCTA5 81641,1071,1011,265,558,477,109
28305,ZCTA5 81642,13,13,0,64,64,54
28306,ZCTA5 81643,298,294,132,159,122,6
28307,ZCTA5 81645,408,319,208,122,107,16
28308,ZCTA5 81646,23,23,0,59,53,12
28309,ZCTA5 81647,1803,1532,471,536,491,243
28310,ZCTA5 81648,715,678,125,265,212,38
28311,ZCTA5 81649,79,74,21,20,19,0
28312,ZCTA5 81650,3150,2718,395,1127,1025,263
28313,ZCTA5 81652,1383,1304,357,425,325,53
28314,ZCTA5 81653,0,0,0,0,0,0
28315,ZCTA5 81654,523,421,251,62,38,16
28316,ZCTA5 81655,0,0,0,0,0,0
28317,ZCTA5 81656,111,111,43,53,53,50
28318,ZCTA5 81657,1586,1560,742,811,811,491
28319,ZCTA5 82001,8331,7746,1948,4769,4220,1119
28320,ZCTA5 82005,0,0,0,0,0,0
28321,ZCTA5 82007,5201,4438,493,2019,1560,210
28322,ZCTA5 82009,10353,10112,4268,5555,5018,1801
28323,ZCTA5 82050,52,40,15,43,39,1
28324,ZCTA5 82051,9,9,5,4,4,4
28325,ZCTA5 82052,5,5,0,5,5,5
28326,ZCTA5 82053,412,412,88,211,187,38
28327,ZCTA5 82054,241,241,27,80,55,11
28328,ZCTA5 82055,54,54,29,51,51,10
28329,ZCTA5 82058,29,16,6,33,33,6
28330,ZCTA5 82059,54,54,16,67,67,24
28331,ZCTA5 82060,107,107,36,91,91,0
28332,ZCTA5 82061,0,0,0,0,0,0
28333,ZCTA5 82063,38,38,5,16,16,0
28334,ZCTA5 82070,4423,4307,2079,2183,1990,883
28335,ZCTA5 82072,2491,2400,1315,1026,919,497
28336,ZCTA5 82073,0,0,0,0,0,0
28337,ZCTA5 82081,0,0,0,0,0,0
28338,ZCTA5 82082,415,395,143,305,282,87
28339,ZCTA5 82083,102,102,20,86,84,0
28340,ZCTA5 82084,0,0,0,0,0,0
28341,ZCTA5 82190,207,201,86,51,49,23
28342,ZCTA5 82201,1960,1879,463,1411,1256,331
28343,ZCTA5 82210,122,117,22,145,131,48
28344,ZCTA5 82212,132,132,30,161,150,36
28345,ZCTA5 82213,261,254,89,90,62,6
28346,ZCTA5 82214,367,336,56,339,311,58
28347,ZCTA5 82215,68,68,13,49,44,14
28348,ZCTA5 82217,31,22,12,17,12,0
28349,ZCTA5 82219,16,16,16,0,0,0
28350,ZCTA5 82221,118,118,38,104,77,8
28351,ZCTA5 82222,38,38,16,53,45,0
28352,ZCTA5 82223,366,356,127,261,243,47
28353,ZCTA5 82224,12,12,0,0,0,0
28354,ZCTA5 82225,563,530,106,381,320,66
28355,ZCTA5 82227,21,16,0,90,78,44
28356,ZCTA5 82229,13,13,0,13,13,0
28357,ZCTA5 82240,2741,2574,589,2055,1782,432
28358,ZCTA5 82242,35,35,0,4,4,0
28359,ZCTA5 82243,13,13,13,9,9,0
28360,ZCTA5 82244,269,251,46,65,60,7
28361,ZCTA5 82301,2501,2306,387,1040,882,147
28362,ZCTA5 82321,260,241,93,70,69,16
28363,ZCTA5 82322,35,29,8,13,13,0
28364,ZCTA5 82323,24,23,9,23,21,0
28365,ZCTA5 82324,85,85,13,66,65,27
28366,ZCTA5 82325,226,210,75,185,172,57
28367,ZCTA5 82327,297,274,42,158,130,21
28368,ZCTA5 82329,97,95,9,101,94,3
28369,ZCTA5 82331,881,871,182,376,322,104
28370,ZCTA5 82332,31,31,31,28,28,13
28371,ZCTA5 82334,153,150,24,38,28,6
28372,ZCTA5 82335,0,0,0,30,30,12
28373,ZCTA5 82336,116,111,23,20,20,5
28374,ZCTA5 82401,2172,1891,422,1473,1250,318
28375,ZCTA5 82410,567,557,120,403,365,111
28376,ZCTA5 82411,182,168,88,55,50,17
28377,ZCTA5 82412,176,145,9,77,77,16
28378,ZCTA5 82414,5022,4734,1335,3010,2778,927
28379,ZCTA5 82420,240,232,43,122,118,12
28380,ZCTA5 82421,89,80,12,55,54,1
28381,ZCTA5 82422,0,0,0,58,58,49
28382,ZCTA5 82423,37,35,9,56,54,5
28383,ZCTA5 82426,829,751,100,582,455,122
28384,ZCTA5 82428,35,29,0,34,34,18
28385,ZCTA5 82430,29,18,2,18,10,2
28386,ZCTA5 82431,923,807,194,746,590,136
28387,ZCTA5 82432,65,52,7,39,31,13
28388,ZCTA5 82433,302,294,88,196,177,40
28389,ZCTA5 82434,77,77,0,12,12,8
28390,ZCTA5 82435,2873,2741,1024,2255,2018,508
28391,ZCTA5 82440,60,60,30,22,0,0
28392,ZCTA5 82441,35,35,8,29,29,0
28393,ZCTA5 82442,243,229,75,163,150,42
28394,ZCTA5 82443,1488,1404,328,1057,923,198
28395,ZCTA5 82450,41,41,14,0,0,0
28396,ZCTA5 82501,5056,4632,952,2852,2423,432
28397,ZCTA5 82510,106,89,9,23,20,3
28398,ZCTA5 82512,59,59,18,61,57,8
28399,ZCTA5 82513,582,559,194,577,538,165
28400,ZCTA5 82514,343,312,42,207,139,26
28401,ZCTA5 82515,130,119,25,49,40,9
28402,ZCTA5 82516,154,154,34,114,101,22
28403,ZCTA5 82520,3786,3677,1123,2190,2027,674
28404,ZCTA5 82523,326,309,64,189,171,34
28405,ZCTA5 82601,7292,6634,1622,3579,3092,762
28406,ZCTA5 82604,7222,6721,1617,3568,3120,664
28407,ZCTA5 82609,4812,4447,1360,2247,2059,404
28408,ZCTA5 82620,71,62,43,70,70,56
28409,ZCTA5 82630,0,0,0,0,0,0
28410,ZCTA5 82633,3130,2835,356,1314,1119,217
28411,ZCTA5 82635,72,63,11,39,30,4
28412,ZCTA5 82636,1206,1110,72,378,293,79
28413,ZCTA5 82637,1128,1031,239,607,553,64
28414,ZCTA5 82638,0,0,0,0,0,0
28415,ZCTA5 82639,204,171,50,110,79,21
28416,ZCTA5 82640,16,16,8,0,0,0
28417,ZCTA5 82642,44,44,3,14,11,0
28418,ZCTA5 82643,155,134,20,36,34,5
28419,ZCTA5 82644,265,220,0,156,95,12
28420,ZCTA5 82646,0,0,0,0,0,0
28421,ZCTA5 82648,0,0,0,0,0,0
28422,ZCTA5 82649,340,313,71,176,143,10
28423,ZCTA5 82701,1531,1390,331,951,773,141
28424,ZCTA5 82710,66,66,11,186,163,54
28425,ZCTA5 82711,85,85,22,7,7,0
28426,ZCTA5 82712,47,47,22,127,93,47
28427,ZCTA5 82714,75,75,11,0,0,0
28428,ZCTA5 82715,0,0,0,0,0,0
28429,ZCTA5 82716,4693,4133,633,1732,1448,273
28430,ZCTA5 82718,6484,6004,1191,1161,1035,322
28431,ZCTA5 82720,260,250,84,210,188,55
28432,ZCTA5 82721,941,900,174,246,217,31
28433,ZCTA5 82723,123,123,11,92,42,10
28434,ZCTA5 82725,59,50,0,38,38,0
28435,ZCTA5 82727,528,517,101,179,179,120
28436,ZCTA5 82729,687,644,123,505,452,53
28437,ZCTA5 82730,569,559,165,235,186,10
28438,ZCTA5 82731,40,40,0,0,0,0
28439,ZCTA5 82732,622,600,42,62,62,0
28440,ZCTA5 82801,7397,7038,2008,4372,3997,1220
28441,ZCTA5 82831,57,54,9,5,5,1
28442,ZCTA5 82832,119,119,42,142,139,0
28443,ZCTA5 82833,76,76,76,0,0,0
28444,ZCTA5 82834,2272,2105,611,1609,1521,354
28445,ZCTA5 82835,79,71,26,29,27,5
28446,ZCTA5 82836,346,342,86,179,155,80
28447,ZCTA5 82837,9,9,4,9,9,0
28448,ZCTA5 82838,137,106,27,16,16,0
28449,ZCTA5 82839,403,386,60,155,145,52
28450,ZCTA5 82842,131,131,47,291,244,143
28451,ZCTA5 82844,0,0,0,12,12,0
28452,ZCTA5 82845,13,13,0,12,12,0
28453,ZCTA5 82901,7051,6390,1423,2500,2273,447
28454,ZCTA5 82922,40,40,40,0,0,0
28455,ZCTA5 82923,45,44,0,155,155,56
28456,ZCTA5 82925,312,312,122,0,0,0
28457,ZCTA5 82929,43,43,0,0,0,0
28458,ZCTA5 82930,3509,3271,894,1477,1127,253
28459,ZCTA5 82932,206,206,43,84,73,32
28460,ZCTA5 82933,184,167,27,92,80,0
28461,ZCTA5 82934,44,39,0,15,6,0
28462,ZCTA5 82935,3726,3499,945,1390,1217,162
28463,ZCTA5 82936,0,0,0,0,0,0
28464,ZCTA5 82937,1243,1164,179,345,289,50
28465,ZCTA5 82938,42,42,10,37,37,0
28466,ZCTA5 82939,402,398,81,229,221,19
28467,ZCTA5 82941,1429,1410,361,506,498,97
28468,ZCTA5 82942,33,27,4,0,0,0
28469,ZCTA5 82943,109,79,6,15,15,15
28470,ZCTA5 82944,163,142,44,0,0,0
28471,ZCTA5 82945,100,94,4,32,29,2
28472,ZCTA5 83001,4412,4161,2272,1671,1535,847
28473,ZCTA5 83011,18,18,18,0,0,0
28474,ZCTA5 83012,18,18,0,0,0,0
28475,ZCTA5 83013,207,207,16,74,74,18
28476,ZCTA5 83014,1242,1203,906,700,700,394
28477,ZCTA5 83025,36,36,20,9,9,9
28478,ZCTA5 83101,964,929,151,363,326,90
28479,ZCTA5 83110,1214,1202,295,537,507,117
28480,ZCTA5 83111,70,70,25,51,51,17
28481,ZCTA5 83112,63,63,0,69,69,0
28482,ZCTA5 83113,792,686,66,362,259,23
28483,ZCTA5 83114,252,252,30,132,120,24
28484,ZCTA5 83115,467,467,147,183,183,120
28485,ZCTA5 83116,246,246,10,128,115,20
28486,ZCTA5 83118,377,349,153,129,129,0
28487,ZCTA5 83119,22,22,0,21,21,0
28488,ZCTA5 83120,235,235,40,139,92,17
28489,ZCTA5 83121,0,0,0,5,5,5
28490,ZCTA5 83122,56,56,0,26,26,0
28491,ZCTA5 83123,187,150,10,83,79,7
28492,ZCTA5 83124,73,58,0,5,5,0
28493,ZCTA5 83126,189,189,28,24,24,0
28494,ZCTA5 83127,778,706,270,709,616,241
28495,ZCTA5 83128,538,523,90,121,113,38
28496,ZCTA5 83201,7923,7531,2151,4230,3602,1047
28497,ZCTA5 83202,5086,4588,856,2795,2326,434
28498,ZCTA5 83203,88,78,7,59,59,0
28499,ZCTA5 83204,4709,4276,1493,2044,1876,845
28500,ZCTA5 83209,12,5,5,0,0,0
28501,ZCTA5 83210,763,517,58,400,325,31
28502,ZCTA5 83211,1521,1096,92,823,682,105
28503,ZCTA5 83212,69,67,12,26,26,7
28504,ZCTA5 83213,448,384,61,302,259,41
28505,ZCTA5 83214,148,142,14,64,63,21
28506,ZCTA5 83215,7,4,0,3,3,0
28507,ZCTA5 83217,183,163,24,128,121,18
28508,ZCTA5 83218,76,64,6,59,42,8
28509,ZCTA5 83220,65,65,32,22,22,11
28510,ZCTA5 83221,6020,5029,1150,3333,2675,553
28511,ZCTA5 83223,37,36,1,21,19,4
28512,ZCTA5 83226,814,747,184,520,423,79
28513,ZCTA5 83227,107,71,0,46,46,0
28514,ZCTA5 83228,143,133,45,60,59,11
28515,ZCTA5 83232,86,81,20,70,61,17
28516,ZCTA5 83233,0,0,0,15,15,15
28517,ZCTA5 83234,442,384,98,278,182,31
28518,ZCTA5 83235,0,0,0,26,18,11
28519,ZCTA5 83236,535,486,140,407,364,110
28520,ZCTA5 83237,191,168,49,154,144,0
28521,ZCTA5 83238,47,47,0,0,0,0
28522,ZCTA5 83239,155,147,14,90,71,2
28523,ZCTA5 83241,444,409,47,382,343,69
28524,ZCTA5 83243,36,27,0,0,0,0
28525,ZCTA5 83244,80,80,6,24,24,4
28526,ZCTA5 83245,573,534,132,456,444,74
28527,ZCTA5 83246,276,252,60,175,138,7
28528,ZCTA5 83250,379,358,105,278,213,36
28529,ZCTA5 83251,433,424,170,225,197,59
28530,ZCTA5 83252,1033,968,106,802,743,168
28531,ZCTA5 83253,45,45,31,39,39,0
28532,ZCTA5 83254,877,815,137,654,602,140
28533,ZCTA5 83255,257,257,48,232,194,44
28534,ZCTA5 83261,136,132,21,121,114,29
28535,ZCTA5 83262,441,424,72,111,83,12
28536,ZCTA5 83263,1952,1847,342,1281,1115,281
28537,ZCTA5 83271,128,113,18,75,59,20
28538,ZCTA5 83272,58,58,10,76,76,22
28539,ZCTA5 83274,2023,1742,206,1111,970,190
28540,ZCTA5 83276,1014,947,296,638,528,102
28541,ZCTA5 83277,91,91,19,65,57,5
28542,ZCTA5 83278,47,47,29,77,77,56
28543,ZCTA5 83281,40,40,21,76,17,0
28544,ZCTA5 83283,5,5,3,23,23,6
28545,ZCTA5 83285,54,54,20,11,6,0
28546,ZCTA5 83286,322,307,44,144,134,34
28547,ZCTA5 83287,46,46,12,111,96,43
28548,ZCTA5 83301,12084,10397,2677,7691,6545,1392
28549,ZCTA5 83302,22,16,2,9,4,0
28550,ZCTA5 83311,127,116,11,83,80,18
28551,ZCTA5 83312,53,53,5,38,38,0
28552,ZCTA5 83313,1036,916,332,378,337,105
28553,ZCTA5 83314,236,203,29,173,103,23
28554,ZCTA5 83316,2482,2042,378,1846,1450,278
28555,ZCTA5 83318,3788,3067,593,2460,1919,250
28556,ZCTA5 83320,214,157,47,113,113,34
28557,ZCTA5 83321,138,105,18,86,71,18
28558,ZCTA5 83322,10,10,10,14,11,3
28559,ZCTA5 83323,518,457,83,112,103,18
28560,ZCTA5 83324,144,128,16,52,44,8
28561,ZCTA5 83325,255,239,48,164,129,31
28562,ZCTA5 83327,288,267,22,136,114,58
28563,ZCTA5 83328,1281,1058,136,775,674,105
28564,ZCTA5 83330,1455,1110,188,1107,939,205
28565,ZCTA5 83332,743,592,101,619,531,108
28566,ZCTA5 83333,3303,2887,1335,1153,1070,578
28567,ZCTA5 83334,564,489,35,240,175,40
28568,ZCTA5 83335,491,402,42,215,163,14
28569,ZCTA5 83336,1150,937,123,513,360,60
28570,ZCTA5 83337,24,24,0,0,0,0
28571,ZCTA5 83338,4385,3220,680,2318,1878,264
28572,ZCTA5 83340,1671,1662,952,976,971,662
28573,ZCTA5 83341,1711,1592,216,924,786,175
28574,ZCTA5 83342,221,201,20,222,185,38
28575,ZCTA5 83344,254,190,41,135,112,11
28576,ZCTA5 83346,344,259,88,223,205,51
28577,ZCTA5 83347,904,685,75,540,409,69
28578,ZCTA5 83348,46,30,14,55,37,7
28579,ZCTA5 83349,265,224,12,191,137,32
28580,ZCTA5 83350,3108,2510,461,1916,1375,214
28581,ZCTA5 83352,829,645,96,430,382,61
28582,ZCTA5 83353,366,349,236,480,470,305
28583,ZCTA5 83354,0,0,0,0,0,0
28584,ZCTA5 83355,1068,728,161,642,444,51
28585,ZCTA5 83401,8154,7424,1982,4060,3541,834
28586,ZCTA5 83402,6501,5591,1637,2875,2593,743
28587,ZCTA5 83404,5633,5305,2169,3285,3039,935
28588,ZCTA5 83406,3402,3166,1144,1852,1710,397
28589,ZCTA5 83414,231,231,24,48,48,20
28590,ZCTA5 83420,542,510,127,617,559,245
28591,ZCTA5 83421,99,99,15,0,0,0
28592,ZCTA5 83422,799,735,286,326,320,144
28593,ZCTA5 83423,153,107,18,99,86,9
28594,ZCTA5 83424,93,93,47,0,0,0
28595,ZCTA5 83425,154,144,11,136,119,56
28596,ZCTA5 83427,325,279,67,138,135,11
28597,ZCTA5 83428,159,151,14,99,84,8
28598,ZCTA5 83429,360,344,141,241,235,106
28599,ZCTA5 83431,250,179,42,159,127,24
28600,ZCTA5 83433,4,4,0,0,0,0
28601,ZCTA5 83434,464,383,73,130,121,19
28602,ZCTA5 83435,126,112,2,27,18,0
28603,ZCTA5 83436,92,78,5,65,60,17
28604,ZCTA5 83440,4290,4099,1464,2156,1994,805
28605,ZCTA5 83442,4194,3741,841,2013,1764,376
28606,ZCTA5 83443,236,198,18,193,158,30
28607,ZCTA5 83444,362,173,21,167,146,2
28608,ZCTA5 83445,1651,1457,267,973,868,156
28609,ZCTA5 83446,11,11,0,19,17,5
28610,ZCTA5 83448,413,346,160,190,167,72
28611,ZCTA5 83449,76,76,3,64,64,18
28612,ZCTA5 83450,224,197,41,94,64,19
28613,ZCTA5 83451,251,205,31,106,78,7
28614,ZCTA5 83452,376,328,27,216,160,113
28615,ZCTA5 83454,123,122,7,23,16,7
28616,ZCTA5 83455,1264,1232,511,255,240,89
28617,ZCTA5 83460,0,0,0,0,0,0
28618,ZCTA5 83462,335,305,61,139,132,28
28619,ZCTA5 83463,82,82,0,31,31,15
28620,ZCTA5 83464,96,83,6,61,49,5
28621,ZCTA5 83465,36,36,10,31,31,19
28622,ZCTA5 83466,123,123,22,29,22,0
28623,ZCTA5 83467,1781,1693,367,1630,1410,439
28624,ZCTA5 83468,61,61,21,41,35,13
28625,ZCTA5 83469,5,5,0,20,20,0
28626,ZCTA5 83501,9180,8585,2444,6430,5721,1228
28627,ZCTA5 83520,53,49,22,24,19,4
28628,ZCTA5 83522,662,622,136,239,201,26
28629,ZCTA5 83523,229,227,35,169,139,25
28630,ZCTA5 83524,333,304,70,191,161,16
28631,ZCTA5 83525,140,137,1,124,106,37
28632,ZCTA5 83526,74,70,8,88,63,0
28633,ZCTA5 83530,1671,1615,328,1363,1142,358
28634,ZCTA5 83533,52,52,16,28,28,0
28635,ZCTA5 83535,330,293,68,267,226,38
28636,ZCTA5 83536,1262,1156,247,1023,844,125
28637,ZCTA5 83537,294,273,57,338,265,74
28638,ZCTA5 83539,711,600,102,588,495,71
28639,ZCTA5 83540,592,538,120,352,264,68
28640,ZCTA5 83541,313,278,93,259,245,61
28641,ZCTA5 83542,51,51,4,20,20,4
28642,ZCTA5 83543,211,204,54,156,149,40
28643,ZCTA5 83544,1821,1665,350,1389,1165,190
28644,ZCTA5 83545,201,162,45,132,114,12
28645,ZCTA5 83546,275,255,52,175,112,8
28646,ZCTA5 83547,89,89,37,41,37,3
28647,ZCTA5 83548,18,18,10,17,16,0
