,ZCTA,TotalPopulation,85andOver,45to54,55to64,65to74,75to84
17783,ZCTA5 53214,34789.0,1.6,15.6,12.1,5.3,3.0
17784,ZCTA5 53215,59066.0,1.1,11.5,7.6,3.3,1.8
17785,ZCTA5 53216,32231.0,0.7,12.5,11.6,4.6,2.7
17786,ZCTA5 53217,28979.0,1.7,16.0,13.8,8.4,5.0
17787,ZCTA5 53218,40323.0,0.4,11.7,9.399999999999999,3.3,2.5999999999999996
17788,ZCTA5 53219,35504.0,1.3,16.6,12.7,5.6,3.9
17789,ZCTA5 53220,26286.0,1.8,13.0,15.600000000000001,7.199999999999999,5.4
17790,ZCTA5 53221,37707.0,0.9,16.700000000000003,10.600000000000001,8.0,4.8
17791,ZCTA5 53222,26362.0,1.7,13.8,10.3,4.7,5.4
17792,ZCTA5 53223,28411.0,3.2,14.0,11.2,6.8999999999999995,3.9
17793,ZCTA5 53224,22849.0,0.7,13.9,7.4,3.6,1.7
17794,ZCTA5 53225,24259.0,1.9,9.8,9.8,4.0,3.2
17795,ZCTA5 53226,19246.0,3.3,11.0,12.3,5.9,6.1
17796,ZCTA5 53227,22591.0,1.8,18.0,12.5,6.6,5.6
17797,ZCTA5 53228,14579.0,3.1,16.799999999999997,10.7,6.1,5.3
17798,ZCTA5 53233,15421.0,0.0,7.6,6.3,1.5,0.6
17799,ZCTA5 53235,9325.0,3.0,14.399999999999999,17.1,5.8999999999999995,6.5
17800,ZCTA5 53295,104.0,0.0,42.699999999999996,19.8,17.700000000000003,0.0
17801,ZCTA5 53402,31876.0,1.7,16.9,12.899999999999999,6.199999999999999,4.0
17802,ZCTA5 53403,27413.0,0.9,14.0,11.0,5.6,3.0
17803,ZCTA5 53404,16081.0,0.7,12.1,9.5,4.8,1.9
17804,ZCTA5 53405,25619.0,1.5,14.7,11.1,4.6,4.0
17805,ZCTA5 53406,25555.0,1.3,15.8,13.4,9.1,5.699999999999999
17806,ZCTA5 53501,0.0,0,0.0,0.0,0.0,0.0
17807,ZCTA5 53502,2419.0,1.0,18.1,16.1,7.9,2.4000000000000004
17808,ZCTA5 53503,1891.0,1.5,21.5,18.4,5.0,2.4
17809,ZCTA5 53504,2048.0,0.8,19.5,14.3,7.800000000000001,6.800000000000001
17810,ZCTA5 53505,421.0,0.9,23.2,21.9,5.4,4.1
17811,ZCTA5 53506,1137.0,3.0,19.9,12.3,14.1,3.9
17812,ZCTA5 53507,2209.0,1.2,18.3,13.1,6.2,2.3
17813,ZCTA5 53508,5454.0,0.8,17.5,12.3,4.9,2.7
17814,ZCTA5 53510,1501.0,2.4,9.3,10.899999999999999,7.6,5.6
17815,ZCTA5 53511,48932.0,1.3,15.799999999999999,11.6,5.800000000000001,3.7
17816,ZCTA5 53515,2251.0,1.6,21.2,17.4,7.0,4.5
17817,ZCTA5 53516,1994.0,2.2,17.4,17.2,7.9,2.6
17818,ZCTA5 53517,1632.0,0.2,19.5,21.4,6.4,2.7
17819,ZCTA5 53518,1124.0,1.5,14.600000000000001,18.3,14.4,4.9
17820,ZCTA5 53520,6617.0,1.9,13.0,13.8,9.5,3.9
17821,ZCTA5 53521,3603.0,0.6,21.1,13.0,7.199999999999999,1.9
17822,ZCTA5 53522,1176.0,0.7,16.9,15.100000000000001,8.2,4.2
17823,ZCTA5 53523,4653.0,2.9,21.3,19.6,8.9,2.8
17824,ZCTA5 53525,3665.0,1.6,16.2,13.9,8.600000000000001,2.8
17825,ZCTA5 53526,532.0,0.7,12.7,8.3,4.5,5.2
17826,ZCTA5 53527,10072.0,0.6,18.7,10.5,4.0,2.9
17827,ZCTA5 53528,5794.0,0.5,15.8,16.1,7.8,2.8000000000000003
17828,ZCTA5 53529,2153.0,1.0,15.9,8.4,4.5,4.800000000000001
17829,ZCTA5 53530,4602.0,1.8,13.3,10.8,7.1,5.199999999999999
17830,ZCTA5 53531,4430.0,0.8,19.6,12.7,4.6,2.5
17831,ZCTA5 53532,13532.0,1.2,14.600000000000001,13.0,5.5,2.9000000000000004
17832,ZCTA5 53533,6937.0,1.1,17.4,13.399999999999999,9.5,4.8999999999999995
17833,ZCTA5 53534,11108.0,1.7,19.1,13.600000000000001,7.5,4.0
17834,ZCTA5 53536,8782.0,2.0,13.2,14.2,4.6,4.5
17835,ZCTA5 53537,681.0,4.6,21.200000000000003,8.3,10.6,1.5
17836,ZCTA5 53538,18731.0,1.4,16.9,15.3,6.8,3.2
17837,ZCTA5 53540,154.0,0.0,0.0,11.7,3.9,0.0
17838,ZCTA5 53541,797.0,1.1,17.9,19.799999999999997,7.6,6.6
17839,ZCTA5 53543,1729.0,2.5,14.8,12.7,4.1,4.3
17840,ZCTA5 53544,762.0,1.7,12.7,19.7,8.7,4.6
17841,ZCTA5 53545,22703.0,1.3,14.5,10.0,6.9,4.0
17842,ZCTA5 53546,31906.0,1.4,13.7,10.6,7.1,3.4
17843,ZCTA5 53548,18293.0,0.6,13.4,13.7,8.6,3.5
17844,ZCTA5 53549,10147.0,1.9,13.100000000000001,12.5,9.3,2.7
17845,ZCTA5 53550,1352.0,1.2,16.9,14.600000000000001,4.4,0.7
17846,ZCTA5 53551,8267.0,3.0,17.3,10.9,7.199999999999999,3.8
17847,ZCTA5 53553,659.0,0.0,11.4,11.4,7.5,1.1
17848,ZCTA5 53554,1112.0,0.6,13.3,14.1,7.5,5.8
17849,ZCTA5 53555,8469.0,0.6,20.0,13.9,5.9,4.6
17850,ZCTA5 53556,2750.0,0.8,14.1,15.5,7.1,3.6
17851,ZCTA5 53557,481.0,0.0,10.4,15.600000000000001,10.8,5.6
17852,ZCTA5 53558,10681.0,0.9,20.2,14.3,7.699999999999999,2.6
17853,ZCTA5 53559,6121.0,1.2,19.6,11.7,7.199999999999999,1.7
17854,ZCTA5 53560,3538.0,0.6,18.6,13.9,8.8,3.3000000000000003
17855,ZCTA5 53561,1519.0,0.5,12.8,21.5,14.4,6.4
17856,ZCTA5 53562,24071.0,1.1,13.5,16.1,6.3,4.1
17857,ZCTA5 53563,10529.0,0.5,18.0,14.4,7.5,5.0
17858,ZCTA5 53565,5147.0,2.0,16.700000000000003,12.399999999999999,6.5,4.5
17859,ZCTA5 53566,15225.0,1.8,16.299999999999997,13.7,7.699999999999999,6.0
17860,ZCTA5 53569,1098.0,0.5,16.8,15.100000000000001,4.2,5.2
17861,ZCTA5 53570,2550.0,1.1,19.1,13.1,8.2,2.8
17862,ZCTA5 53571,327.0,0.0,15.399999999999999,8.0,0.0,0.0
17863,ZCTA5 53572,9676.0,2.0,15.5,12.399999999999999,6.5,2.5
17864,ZCTA5 53573,3056.0,2.1,15.399999999999999,13.3,10.0,6.2
17865,ZCTA5 53574,3820.0,2.0,20.6,11.899999999999999,7.4,5.0
17866,ZCTA5 53575,15437.0,1.0,18.3,13.0,5.4,1.5
17867,ZCTA5 53576,2528.0,1.3,16.1,9.8,4.9,2.2
17868,ZCTA5 53577,1448.0,1.1,20.1,7.7,7.5,8.5
17869,ZCTA5 53578,5953.0,2.3,16.0,11.1,10.0,2.7
17870,ZCTA5 53579,1834.0,1.2,18.8,14.2,7.699999999999999,3.4
17871,ZCTA5 53580,717.0,0.5,15.2,12.8,2.3,6.0
17872,ZCTA5 53581,11099.0,2.4,14.100000000000001,14.1,8.8,6.0
17873,ZCTA5 53582,998.0,0.6,19.5,14.8,5.800000000000001,3.6
17874,ZCTA5 53583,5827.0,1.3,16.6,13.0,7.6,3.4000000000000004
17875,ZCTA5 53585,2029.0,0.4,18.0,11.8,4.4,6.300000000000001
17876,ZCTA5 53586,2357.0,2.0,17.8,15.5,8.3,4.4
17877,ZCTA5 53587,1292.0,1.3,19.1,12.1,6.3,3.7
17878,ZCTA5 53588,3898.0,1.6,17.8,14.8,8.9,4.4
17879,ZCTA5 53589,20129.0,1.8,15.399999999999999,14.2,6.1,4.1
17880,ZCTA5 53590,36112.0,0.7,13.2,10.100000000000001,5.0,2.7
17881,ZCTA5 53593,19546.0,0.4,15.7,13.8,5.4,2.5999999999999996
17882,ZCTA5 53594,5136.0,0.4,17.4,13.1,5.2,5.8
17883,ZCTA5 53597,16883.0,1.2,17.200000000000003,15.0,7.0,4.1
17884,ZCTA5 53598,2652.0,0.0,13.6,9.799999999999999,6.8,0.0
17885,ZCTA5 53599,70.0,0.0,14.6,29.3,4.9,4.9
17886,ZCTA5 53702,37.0,0.0,0.0,0.0,0.0,100.0
17887,ZCTA5 53703,27280.0,0.5,6.9,7.5,1.8,0.7
17888,ZCTA5 53704,43142.0,0.6,15.3,11.8,5.5,3.0
17889,ZCTA5 53705,23683.0,2.8,10.9,12.1,6.699999999999999,5.0
17890,ZCTA5 53706,6251.0,0.0,0.0,0.0,0.0,0.0
17891,ZCTA5 53711,43555.0,1.6,13.6,12.4,6.8,2.4000000000000004
17892,ZCTA5 53713,23506.0,0.7,12.2,7.0,4.0,1.2
17893,ZCTA5 53714,15735.0,1.7,16.4,11.9,5.5,3.3
17894,ZCTA5 53715,12738.0,0.2,6.0,5.2,2.1,0.2
17895,ZCTA5 53716,18195.0,1.3,17.0,14.0,6.800000000000001,5.1
17896,ZCTA5 53717,11753.0,1.1,13.4,10.6,6.699999999999999,3.7
17897,ZCTA5 53718,12510.0,0.8,13.100000000000001,11.0,3.8000000000000003,3.3
17898,ZCTA5 53719,30151.0,0.5,9.600000000000001,6.8,2.8,1.6
17899,ZCTA5 53726,5740.0,0.0,8.0,6.7,2.5,1.0
17900,ZCTA5 53792,15.0,0.0,60.0,0.0,0.0,0.0
17901,ZCTA5 53801,934.0,1.7,11.899999999999999,16.2,17.3,8.899999999999999
17902,ZCTA5 53802,50.0,8.7,8.7,17.4,4.3,26.1
17903,ZCTA5 53803,1405.0,0.0,12.4,14.0,7.800000000000001,5.300000000000001
17904,ZCTA5 53804,1419.0,1.5,16.7,13.5,5.9,4.1
17905,ZCTA5 53805,5377.0,0.9,15.0,14.1,6.4,3.4
17906,ZCTA5 53806,1856.0,0.9,18.3,11.3,11.2,4.5
17907,ZCTA5 53807,4671.0,2.2,16.1,15.9,7.7,5.2
17908,ZCTA5 53808,927.0,0.0,16.0,12.8,10.4,9.0
17909,ZCTA5 53809,3827.0,2.3,15.5,13.8,8.4,5.4
17910,ZCTA5 53810,441.0,1.8,18.6,15.5,11.6,5.7
17911,ZCTA5 53811,3291.0,0.8,13.5,16.1,9.600000000000001,4.3
17912,ZCTA5 53813,6128.0,2.0,14.2,11.3,9.0,6.300000000000001
17913,ZCTA5 53816,923.0,0.2,18.0,11.3,4.6,3.4000000000000004
17914,ZCTA5 53817,217.0,1.9,17.6,13.0,18.5,1.9
17915,ZCTA5 53818,14681.0,0.7,10.100000000000001,7.0,4.1,3.2
17916,ZCTA5 53820,2715.0,0.5,14.5,13.8,7.699999999999999,6.199999999999999
17917,ZCTA5 53821,8423.0,2.0,16.0,12.0,9.8,4.4
17918,ZCTA5 53825,620.0,0.6,15.7,12.3,2.1,3.4000000000000004
17919,ZCTA5 53826,1378.0,0.8,14.1,18.4,8.1,2.5
17920,ZCTA5 53827,265.0,12.4,17.6,13.8,5.3,5.2
17921,ZCTA5 53901,14992.0,1.4,15.0,12.6,5.9,5.0
17922,ZCTA5 53910,3138.0,2.9,19.799999999999997,12.2,11.9,6.9
17923,ZCTA5 53911,1294.0,0.3,11.0,12.3,7.9,4.6
17924,ZCTA5 53913,20159.0,1.5,12.9,13.5,6.7,3.6999999999999997
17925,ZCTA5 53916,22361.0,2.1,15.2,13.600000000000001,7.0,5.1
17926,ZCTA5 53919,2814.0,0.3,18.0,12.100000000000001,6.2,4.3
17927,ZCTA5 53920,387.0,0.0,15.4,30.200000000000003,16.4,5.300000000000001
17928,ZCTA5 53922,1009.0,0.0,20.200000000000003,11.8,6.6,2.9
17929,ZCTA5 53923,2082.0,1.0,15.100000000000001,12.3,7.5,3.2
17930,ZCTA5 53924,1149.0,2.0,22.0,15.3,11.6,3.5
17931,ZCTA5 53925,7758.0,1.3,15.1,15.2,6.7,3.9000000000000004
17932,ZCTA5 53926,1555.0,0.4,14.6,7.7,7.8999999999999995,1.8
17933,ZCTA5 53928,174.0,0.0,9.2,1.8,0.0,3.7
17934,ZCTA5 53929,2695.0,1.1,16.3,11.7,8.0,8.2
17935,ZCTA5 53930,1241.0,0.0,16.4,13.6,9.8,6.5
17936,ZCTA5 53931,280.0,2.0,16.7,6.6,5.3,2.7
17937,ZCTA5 53932,2354.0,0.4,16.0,12.7,10.3,2.4000000000000004
17938,ZCTA5 53933,4135.0,0.6,16.3,8.5,6.0,2.4000000000000004
17939,ZCTA5 53934,4536.0,3.0,14.8,16.299999999999997,16.6,8.1
17940,ZCTA5 53935,320.0,3.4,11.6,11.600000000000001,5.5,7.5
17941,ZCTA5 53936,2691.0,0.2,10.6,6.6,5.5,2.3
17942,ZCTA5 53937,1120.0,0.6,14.3,9.4,8.6,3.3000000000000003
17943,ZCTA5 53939,227.0,3.3,21.5,4.8999999999999995,11.6,9.9
17944,ZCTA5 53941,2860.0,0.9,15.399999999999999,14.2,11.4,5.5
17945,ZCTA5 53943,954.0,1.1,16.1,14.4,14.6,3.8000000000000003
17946,ZCTA5 53944,2283.0,0.5,15.5,12.600000000000001,12.3,5.699999999999999
17947,ZCTA5 53946,4287.0,2.5,16.8,16.0,8.3,7.2
17948,ZCTA5 53947,87.0,2.2,26.7,11.100000000000001,22.200000000000003,13.4
17949,ZCTA5 53948,8311.0,0.6,18.5,12.3,8.8,5.9
17950,ZCTA5 53949,6117.0,2.3,17.799999999999997,15.8,13.0,7.3
17951,ZCTA5 53950,5435.0,0.8,17.3,14.2,10.0,4.6
17952,ZCTA5 53951,2484.0,1.4,18.0,13.4,5.0,4.6
17953,ZCTA5 53952,3208.0,0.8,16.9,19.9,10.6,6.0
17954,ZCTA5 53953,336.0,0.0,24.0,10.5,0.0,1.2
17955,ZCTA5 53954,7002.0,0.7,18.2,12.899999999999999,9.0,3.3000000000000003
17956,ZCTA5 53955,5356.0,0.4,20.1,13.3,10.399999999999999,3.9
17957,ZCTA5 53956,3280.0,1.6,18.0,15.8,8.0,5.4
17958,ZCTA5 53959,13268.0,1.1,16.9,11.100000000000001,6.5,3.0999999999999996
17959,ZCTA5 53960,3285.0,0.5,19.2,15.2,7.4,5.7
17960,ZCTA5 53961,834.0,2.1,20.0,13.2,4.7,4.0
17961,ZCTA5 53963,13761.0,1.4,15.6,8.7,5.4,3.6
17962,ZCTA5 53964,3531.0,0.8,16.299999999999997,14.0,9.8,5.2
17963,ZCTA5 53965,10308.0,1.0,16.299999999999997,14.3,7.8,5.9
17964,ZCTA5 53968,2472.0,1.4,16.9,16.4,6.800000000000001,3.8
17965,ZCTA5 53969,464.0,8.5,4.3,9.8,6.1,6.7
17966,ZCTA5 54001,8032.0,3.0,15.5,15.3,11.1,7.5
17967,ZCTA5 54002,6474.0,1.1,15.0,9.3,4.6,3.5
17968,ZCTA5 54003,1002.0,0.0,22.4,17.0,6.1,3.4000000000000004
17969,ZCTA5 54004,2382.0,0.0,17.0,12.899999999999999,7.1000000000000005,4.1000000000000005
17970,ZCTA5 54005,2987.0,0.4,16.8,12.100000000000001,8.3,4.4
17971,ZCTA5 54006,709.0,1.8,13.600000000000001,14.4,7.2,5.4
17972,ZCTA5 54007,1488.0,1.0,19.5,10.9,4.8999999999999995,6.7
17973,ZCTA5 54009,2367.0,0.5,16.1,9.6,6.6,2.4
17974,ZCTA5 54010,15.0,0.0,0.0,100.0,0.0,0.0
17975,ZCTA5 54011,6504.0,0.8,14.4,11.3,7.1,2.9000000000000004
17976,ZCTA5 54013,3303.0,1.2,18.8,13.8,6.0,3.3
17977,ZCTA5 54014,2505.0,1.1,14.9,17.0,7.0,2.0
17978,ZCTA5 54015,3435.0,1.4,12.3,10.2,3.3,2.1
17979,ZCTA5 54016,30424.0,0.7,17.4,12.1,5.6,2.7
17980,ZCTA5 54017,16442.0,0.6,14.0,10.899999999999999,4.5,3.4
17981,ZCTA5 54020,7450.0,0.5,17.0,12.899999999999999,5.7,3.5
17982,ZCTA5 54021,6675.0,1.1,18.0,12.5,5.5,1.7999999999999998
17983,ZCTA5 54022,21920.0,0.9,13.7,10.7,4.8,2.7
17984,ZCTA5 54023,3882.0,0.6,16.8,10.8,5.4,1.3
17985,ZCTA5 54024,4595.0,1.6,17.3,17.0,7.4,3.9
17986,ZCTA5 54025,7010.0,0.6,12.4,9.2,6.3,0.8
17987,ZCTA5 54026,2013.0,0.0,19.0,8.2,7.3,3.4000000000000004
17988,ZCTA5 54027,984.0,0.0,15.9,9.3,10.6,3.2
17989,ZCTA5 54028,2248.0,1.0,19.3,15.0,7.800000000000001,2.7
17990,ZCTA5 54082,1860.0,0.0,25.9,13.4,11.8,1.4
17991,ZCTA5 54101,2877.0,1.8,20.8,15.0,7.1000000000000005,3.0
17992,ZCTA5 54102,839.0,2.1,15.0,24.200000000000003,17.8,6.2
17993,ZCTA5 54103,304.0,10.5,14.5,19.1,17.5,9.3
17994,ZCTA5 54104,1129.0,2.6,17.8,24.4,24.1,9.3
17995,ZCTA5 54106,4812.0,0.5,17.2,12.3,7.800000000000001,2.9
17996,ZCTA5 54107,3713.0,1.1,15.299999999999999,10.4,6.9,4.5
17997,ZCTA5 54110,5373.0,2.4,15.3,11.2,3.4000000000000004,4.2
17998,ZCTA5 54111,2349.0,2.9,13.2,17.6,12.2,6.5
17999,ZCTA5 54112,2279.0,0.6,14.7,13.8,6.4,5.1
18000,ZCTA5 54113,3294.0,0.7,14.5,10.1,7.0,7.6
18001,ZCTA5 54114,5352.0,1.6,14.9,18.799999999999997,14.8,9.4
18002,ZCTA5 54115,40335.0,0.4,15.1,9.9,5.699999999999999,2.5
18003,ZCTA5 54119,1052.0,0.0,13.100000000000001,9.3,8.8,8.2
18004,ZCTA5 54120,144.0,0.0,29.6,17.200000000000003,13.600000000000001,12.299999999999999
18005,ZCTA5 54121,3102.0,0.7,17.299999999999997,17.700000000000003,11.4,7.4
18006,ZCTA5 54123,234.0,0.0,10.9,14.9,10.9,3.0
18007,ZCTA5 54124,3929.0,0.8,17.1,15.7,9.8,4.7
18008,ZCTA5 54125,565.0,1.5,16.5,22.0,14.0,8.8
18009,ZCTA5 54126,3725.0,1.0,15.8,14.0,5.0,3.2
18010,ZCTA5 54127,48.0,0.0,25.0,8.3,0.0,0.0
18011,ZCTA5 54128,1756.0,0.3,21.1,12.3,9.7,9.3
18012,ZCTA5 54129,3146.0,1.1,16.0,13.7,7.0,7.1
18013,ZCTA5 54130,25194.0,1.5,15.600000000000001,11.100000000000001,5.1,3.3
18014,ZCTA5 54135,3099.0,0.5,14.600000000000001,7.4,7.6,2.2
18015,ZCTA5 54136,6356.0,2.5,14.7,7.6,4.1,6.9
18016,ZCTA5 54137,1131.0,2.7,22.5,9.4,8.3,5.5
18017,ZCTA5 54138,867.0,1.1,13.4,20.5,23.799999999999997,11.399999999999999
18018,ZCTA5 54139,3237.0,1.0,18.9,13.4,7.699999999999999,4.1
18019,ZCTA5 54140,8727.0,0.2,15.3,12.399999999999999,6.9,2.7
18020,ZCTA5 54141,2521.0,0.2,17.0,20.0,4.6,0.4
18021,ZCTA5 54143,14870.0,2.4,17.4,12.7,8.2,4.1
18022,ZCTA5 54149,1207.0,2.1,9.8,20.5,26.5,11.0
18023,ZCTA5 54150,1057.0,0.0,8.0,6.0,8.4,5.8
18024,ZCTA5 54151,3494.0,1.6,22.9,12.7,9.7,4.1
18025,ZCTA5 54153,7294.0,0.7,17.8,12.600000000000001,8.9,6.1
18026,ZCTA5 54154,5545.0,1.3,16.7,12.100000000000001,6.4,3.8000000000000003
18027,ZCTA5 54155,6160.0,0.4,21.3,12.8,5.1,1.2000000000000002
18028,ZCTA5 54156,1661.0,2.5,18.700000000000003,18.3,15.5,6.2
18029,ZCTA5 54157,6134.0,3.7,18.0,12.6,7.6,3.9000000000000004
18030,ZCTA5 54159,1369.0,0.4,20.8,18.5,15.5,3.7
18031,ZCTA5 54160,198.0,0.9,15.100000000000001,13.2,1.8,6.6
18032,ZCTA5 54161,2842.0,1.6,13.399999999999999,15.100000000000001,12.2,6.7
18033,ZCTA5 54162,8944.0,1.4,17.299999999999997,11.7,6.8,2.2
18034,ZCTA5 54165,7503.0,1.3,15.7,9.399999999999999,6.7,2.1
18035,ZCTA5 54166,16979.0,2.2,14.7,14.4,10.4,5.800000000000001
18036,ZCTA5 54169,2580.0,1.1,17.3,13.7,5.8,1.9
18037,ZCTA5 54170,3586.0,0.8,20.799999999999997,11.0,8.6,1.7999999999999998
18038,ZCTA5 54171,3268.0,0.3,25.1,11.5,4.9,0.3
18039,ZCTA5 54173,4311.0,0.0,26.0,12.899999999999999,5.199999999999999,1.6
18040,ZCTA5 54174,2791.0,1.4,17.3,15.8,12.6,11.0
18041,ZCTA5 54175,971.0,2.8,10.8,20.7,24.4,9.1
18042,ZCTA5 54177,2827.0,1.0,18.2,18.7,12.1,5.9
18043,ZCTA5 54180,2908.0,0.8,11.8,11.5,4.0,1.3
18044,ZCTA5 54201,5448.0,2.4,15.600000000000001,14.8,9.0,5.6
18045,ZCTA5 54202,1654.0,1.8,10.3,18.4,13.0,8.6
18046,ZCTA5 54204,1671.0,0.5,17.0,14.7,9.9,3.3
18047,ZCTA5 54205,2070.0,2.0,18.7,12.5,8.3,4.3
18048,ZCTA5 54207,174.0,0.0,13.6,16.7,3.1,5.2
18049,ZCTA5 54208,6375.0,1.1,16.6,12.8,6.8,2.7
18050,ZCTA5 54209,1188.0,1.5,22.299999999999997,21.0,14.3,11.5
18051,ZCTA5 54210,764.0,2.7,17.5,12.7,27.0,13.2
18052,ZCTA5 54211,228.0,0.0,11.7,29.700000000000003,27.6,23.400000000000002
18053,ZCTA5 54212,1127.0,5.5,16.299999999999997,20.9,21.200000000000003,5.9
18054,ZCTA5 54213,1596.0,0.5,16.9,8.7,3.9,3.2
18055,ZCTA5 54214,248.0,2.8,18.7,17.8,0.9,0.9
18056,ZCTA5 54216,6035.0,1.3,15.5,16.6,10.7,5.4
18057,ZCTA5 54217,7567.0,1.0,15.5,12.100000000000001,6.1,4.5
18058,ZCTA5 54220,39927.0,2.4,15.9,13.399999999999999,7.7,5.2
18059,ZCTA5 54227,1575.0,0.6,19.1,15.9,5.8,2.7
18060,ZCTA5 54228,2632.0,1.6,19.9,14.3,8.7,4.7
18061,ZCTA5 54229,4230.0,1.1,17.200000000000003,11.6,9.1,3.6
18062,ZCTA5 54230,4641.0,0.5,20.799999999999997,12.8,7.800000000000001,3.9000000000000004
18063,ZCTA5 54232,816.0,3.6,8.6,7.0,3.9,1.2
18064,ZCTA5 54234,1488.0,4.4,11.7,26.9,18.9,14.3
18065,ZCTA5 54235,16964.0,1.9,16.6,17.1,10.1,5.699999999999999
18066,ZCTA5 54241,14789.0,1.2,17.3,16.5,9.6,5.1
18067,ZCTA5 54245,2443.0,1.1,17.5,12.9,5.800000000000001,2.5
18068,ZCTA5 54246,716.0,1.2,17.0,20.3,37.9,9.1
18069,ZCTA5 54247,2249.0,0.9,23.299999999999997,14.1,10.9,4.1
18070,ZCTA5 54301,22572.0,1.6,15.100000000000001,10.399999999999999,5.7,4.3
18071,ZCTA5 54302,29765.0,1.4,12.1,10.9,4.5,2.9
18072,ZCTA5 54303,28393.0,1.6,12.3,9.899999999999999,5.2,3.7
18073,ZCTA5 54304,27707.0,1.9,14.0,12.5,5.9,4.7
18074,ZCTA5 54307,1260.0,0.0,12.399999999999999,6.4,0.0,0.0
18075,ZCTA5 54311,33620.0,1.0,14.8,11.899999999999999,6.1,3.0
18076,ZCTA5 54313,36151.0,0.4,18.7,13.1,6.9,2.7
18077,ZCTA5 54401,30333.0,1.6,11.9,13.7,7.699999999999999,3.6
18078,ZCTA5 54403,24792.0,2.2,17.6,11.4,6.3,5.1
18079,ZCTA5 54405,2730.0,2.5,10.0,9.8,4.6,5.6
18080,ZCTA5 54406,3507.0,1.2,17.6,14.5,7.4,3.4000000000000004
18081,ZCTA5 54407,1448.0,0.9,22.5,11.899999999999999,10.0,7.0
18082,ZCTA5 54408,1086.0,0.2,18.6,13.7,7.4,7.2
18083,ZCTA5 54409,13046.0,1.9,16.7,14.5,8.4,4.6
18084,ZCTA5 54410,2250.0,2.0,21.700000000000003,13.0,4.5,3.0
18085,ZCTA5 54411,5766.0,0.7,14.6,10.4,6.1,5.199999999999999
18086,ZCTA5 54412,1962.0,0.9,17.6,10.9,6.5,4.6
18087,ZCTA5 54413,138.0,0.0,6.8,11.0,11.0,5.5
18088,ZCTA5 54414,3358.0,1.0,18.2,10.8,9.6,4.0
18089,ZCTA5 54416,1810.0,1.7,17.9,13.600000000000001,8.100000000000001,6.4
18090,ZCTA5 54417,90.0,0.0,37.6,4.2,25.0,2.1
18091,ZCTA5 54418,1010.0,1.0,23.299999999999997,17.799999999999997,8.5,7.9
18092,ZCTA5 54420,1269.0,1.1,15.8,11.1,10.6,1.7000000000000002
18093,ZCTA5 54421,3090.0,3.5,16.3,7.9,9.2,5.7
18094,ZCTA5 54422,1272.0,1.2,11.2,7.800000000000001,5.7,3.4
18095,ZCTA5 54423,2274.0,0.6,16.7,19.6,8.3,3.0
18096,ZCTA5 54424,1776.0,2.3,17.6,14.899999999999999,13.9,6.5
18097,ZCTA5 54425,2067.0,1.2,19.799999999999997,10.5,3.8,3.9
18098,ZCTA5 54426,4344.0,2.2,13.4,10.9,8.0,3.7
18099,ZCTA5 54427,1249.0,2.2,21.9,10.2,8.9,4.5
18100,ZCTA5 54428,1139.0,5.7,13.6,23.3,19.5,8.2
18101,ZCTA5 54430,127.0,0.0,16.1,1.6,11.3,0.0
18102,ZCTA5 54433,1660.0,2.5,14.7,16.1,10.3,7.4
18103,ZCTA5 54435,2090.0,0.7,16.4,16.4,11.8,5.7
18104,ZCTA5 54436,2332.0,1.3,14.9,13.7,5.199999999999999,4.9
18105,ZCTA5 54437,3347.0,0.9,11.7,11.1,7.5,3.5
18106,ZCTA5 54440,3068.0,1.4,15.1,14.7,7.4,4.4
18107,ZCTA5 54441,949.0,1.7,19.9,14.700000000000001,3.0,1.9
18108,ZCTA5 54442,1166.0,1.5,8.5,14.9,8.9,5.3
18109,ZCTA5 54443,2203.0,1.3,22.5,16.7,5.699999999999999,5.8
18110,ZCTA5 54446,3130.0,1.9,14.899999999999999,10.5,6.3,4.3
18111,ZCTA5 54447,543.0,4.1,16.3,13.9,6.800000000000001,6.8
18112,ZCTA5 54448,4541.0,0.8,18.9,15.899999999999999,6.3,4.9
18113,ZCTA5 54449,25891.0,1.8,15.5,12.5,8.0,5.300000000000001
18114,ZCTA5 54450,368.0,1.6,13.1,16.9,4.9,3.3000000000000003
18115,ZCTA5 54451,11712.0,1.5,18.4,11.8,7.300000000000001,4.2
18116,ZCTA5 54452,19254.0,1.4,17.700000000000003,12.9,7.7,4.6
18117,ZCTA5 54454,1304.0,0.9,21.8,13.8,5.6,2.6
18118,ZCTA5 54455,17126.0,1.1,16.9,12.2,7.5,2.9
18119,ZCTA5 54456,6387.0,3.0,14.1,13.5,8.3,5.1
18120,ZCTA5 54457,8377.0,1.8,15.3,18.1,13.2,7.0
18121,ZCTA5 54458,153.0,1.3,21.1,9.2,3.9000000000000004,3.9
18122,ZCTA5 54459,1194.0,1.7,15.4,17.8,10.0,5.6
18123,ZCTA5 54460,2716.0,3.4,15.600000000000001,11.5,5.9,5.7
18124,ZCTA5 54462,413.0,0.0,8.5,16.5,13.799999999999999,6.3
18125,ZCTA5 54463,836.0,1.6,17.5,14.8,9.5,8.0
18126,ZCTA5 54465,734.0,1.7,10.8,19.4,21.1,13.3
18127,ZCTA5 54466,2890.0,1.7,20.4,10.1,10.5,5.300000000000001
18128,ZCTA5 54467,13722.0,0.8,14.3,10.7,4.4,3.2
