,ZCTA,TotalPopulation,85andOver,45to54,55to64,65to74,75to84
21077,ZCTA5 61532,518.0,2.4,17.799999999999997,16.6,8.9,3.2
21078,ZCTA5 61533,2313.0,1.9,14.100000000000001,16.4,8.3,3.0
21079,ZCTA5 61534,1739.0,2.0,20.8,14.7,8.5,5.0
21080,ZCTA5 61535,1331.0,0.0,19.1,17.6,6.800000000000001,2.1
21081,ZCTA5 61536,2725.0,0.2,12.8,16.200000000000003,11.100000000000001,7.3
21082,ZCTA5 61537,2783.0,3.0,16.8,14.4,7.5,7.5
21083,ZCTA5 61539,213.0,0.9,21.0,15.5,3.6,3.6
21084,ZCTA5 61540,2686.0,4.4,13.5,13.7,11.399999999999999,6.1
21085,ZCTA5 61541,129.0,0.0,8.1,16.2,17.700000000000003,3.2
21086,ZCTA5 61542,3811.0,2.0,16.2,18.0,14.3,4.4
21087,ZCTA5 61543,130.0,0.0,3.2,14.6,22.6,11.3
21088,ZCTA5 61544,648.0,2.1,21.4,13.9,10.899999999999999,4.800000000000001
21089,ZCTA5 61545,855.0,2.4,29.200000000000003,12.2,4.0,6.1000000000000005
21090,ZCTA5 61546,4173.0,1.5,18.1,13.6,10.899999999999999,5.8
21091,ZCTA5 61547,4240.0,0.0,18.5,15.7,8.7,0.9
21092,ZCTA5 61548,12210.0,0.8,14.0,13.8,6.9,3.5
21093,ZCTA5 61550,17731.0,1.5,12.6,12.3,8.8,7.3999999999999995
21094,ZCTA5 61552,213.0,0.0,0.0,6.5,14.0,6.5
21095,ZCTA5 61553,194.0,3.3,9.9,12.100000000000001,3.3,2.2
21096,ZCTA5 61554,43691.0,1.7,13.9,13.3,7.1,4.2
21097,ZCTA5 61559,3241.0,0.8,11.399999999999999,17.4,8.5,5.5
21098,ZCTA5 61560,441.0,7.7,12.0,14.9,20.1,28.2
21099,ZCTA5 61561,2772.0,2.8,16.5,13.3,6.5,7.0
21100,ZCTA5 61562,54.0,0.0,44.4,0.0,0.0,0.0
21101,ZCTA5 61563,512.0,1.4,14.100000000000001,12.6,7.5,6.5
21102,ZCTA5 61564,1093.0,0.6,14.8,14.1,2.9000000000000004,1.3
21103,ZCTA5 61565,1656.0,0.4,16.2,20.5,11.1,2.9
21104,ZCTA5 61567,522.0,2.8,18.0,17.7,10.4,18.4
21105,ZCTA5 61568,4421.0,2.1,16.6,13.5,9.4,2.4
21106,ZCTA5 61569,925.0,1.9,14.899999999999999,33.2,16.9,4.9
21107,ZCTA5 61570,1772.0,1.4,16.1,8.8,4.1,5.9
21108,ZCTA5 61571,24147.0,1.0,14.5,12.2,8.3,4.5
21109,ZCTA5 61572,1221.0,1.8,9.0,16.0,9.4,3.5999999999999996
21110,ZCTA5 61602,978.0,0.0,23.700000000000003,23.799999999999997,3.4,4.199999999999999
21111,ZCTA5 61603,16503.0,0.4,11.7,8.6,5.699999999999999,3.3
21112,ZCTA5 61604,31790.0,1.9,14.4,12.0,6.699999999999999,3.7
21113,ZCTA5 61605,15871.0,0.7,11.100000000000001,10.2,5.699999999999999,1.9
21114,ZCTA5 61606,8197.0,0.7,7.1,6.199999999999999,2.6,1.5
21115,ZCTA5 61607,11476.0,1.6,11.0,14.9,9.2,6.2
21116,ZCTA5 61610,5717.0,0.5,13.799999999999999,14.5,9.1,2.5
21117,ZCTA5 61611,25495.0,1.5,13.2,15.100000000000001,8.5,5.9
21118,ZCTA5 61614,28632.0,3.0,11.8,14.399999999999999,9.4,4.9
21119,ZCTA5 61615,22710.0,1.1,13.6,12.6,8.2,3.5
21120,ZCTA5 61616,6041.0,1.2,13.8,9.6,5.800000000000001,3.3
21121,ZCTA5 61625,284.0,0.0,0.0,0.0,0.0,0.0
21122,ZCTA5 61701,35511.0,1.3,11.5,10.2,6.4,3.3
21123,ZCTA5 61704,36808.0,1.1,15.100000000000001,10.5,4.6,2.5
21124,ZCTA5 61705,13254.0,0.3,15.2,14.5,6.4,1.8
21125,ZCTA5 61720,179.0,1.3,6.6,17.1,17.1,3.9000000000000004
21126,ZCTA5 61721,629.0,0.0,14.7,13.0,6.4,2.3
21127,ZCTA5 61722,501.0,0.0,13.399999999999999,21.6,6.5,10.4
21128,ZCTA5 61723,1762.0,1.6,16.1,15.2,11.0,4.300000000000001
21129,ZCTA5 61724,532.0,0.9,16.3,14.2,18.0,5.6000000000000005
21130,ZCTA5 61725,1471.0,3.3,21.3,10.100000000000001,5.0,2.3
21131,ZCTA5 61726,2454.0,1.6,16.2,14.3,6.300000000000001,3.3
21132,ZCTA5 61727,10161.0,1.8,14.5,15.2,8.4,4.2
21133,ZCTA5 61728,1418.0,0.0,12.5,17.7,5.300000000000001,5.4
21134,ZCTA5 61729,1057.0,3.2,7.1,15.299999999999999,11.899999999999999,10.1
21135,ZCTA5 61730,404.0,1.0,14.0,27.5,9.2,1.4
21136,ZCTA5 61731,269.0,0.0,19.6,6.300000000000001,8.9,0.0
21137,ZCTA5 61732,2037.0,2.0,14.7,16.4,6.6,3.6
21138,ZCTA5 61733,998.0,3.5,17.7,12.5,8.3,3.0999999999999996
21139,ZCTA5 61734,2880.0,2.2,17.0,12.8,6.9,8.3
21140,ZCTA5 61735,548.0,0.0,18.6,14.5,11.9,3.7
21141,ZCTA5 61736,1825.0,0.0,21.9,12.2,8.9,2.2
21142,ZCTA5 61737,730.0,0.3,12.9,15.8,4.4,0.3
21143,ZCTA5 61738,4494.0,0.6,11.6,14.1,7.2,2.2
21144,ZCTA5 61739,4948.0,3.4,12.0,12.2,6.1,7.3
21145,ZCTA5 61740,1779.0,2.8,12.600000000000001,19.5,8.1,5.6
21146,ZCTA5 61741,1744.0,2.8,12.100000000000001,12.0,4.8,3.2
21147,ZCTA5 61742,1352.0,0.0,20.8,13.2,4.8,2.2
21148,ZCTA5 61743,224.0,1.0,17.3,28.9,3.8,4.8
21149,ZCTA5 61744,1863.0,2.7,10.7,14.100000000000001,7.9,2.9
21150,ZCTA5 61745,4258.0,0.0,12.100000000000001,13.0,4.8,3.1
21151,ZCTA5 61747,1584.0,1.4,15.3,14.0,8.9,8.7
21152,ZCTA5 61748,2776.0,0.0,10.4,20.8,12.6,6.2
21153,ZCTA5 61749,549.0,4.0,9.3,18.200000000000003,14.5,12.9
21154,ZCTA5 61750,115.0,0.0,19.2,0.0,13.5,0.0
21155,ZCTA5 61751,99.0,0.0,14.3,2.9,74.3,0.0
21156,ZCTA5 61752,4389.0,2.8,17.9,8.7,6.0,6.699999999999999
21157,ZCTA5 61753,3076.0,0.3,13.399999999999999,12.399999999999999,11.600000000000001,3.9000000000000004
21158,ZCTA5 61754,1181.0,0.0,19.9,18.8,6.0,3.8
21159,ZCTA5 61755,4708.0,0.5,17.2,13.6,6.9,4.6
21160,ZCTA5 61756,2261.0,0.9,16.8,13.5,11.5,5.2
21161,ZCTA5 61759,1595.0,0.7,24.1,10.0,11.2,4.9
21162,ZCTA5 61760,2497.0,4.2,15.1,14.7,7.5,3.5
21163,ZCTA5 61761,54454.0,0.8,10.1,7.4,4.6,2.3
21164,ZCTA5 61764,14404.0,1.1,18.6,10.8,5.9,4.0
21165,ZCTA5 61769,573.0,0.0,25.5,10.9,7.5,6.4
21166,ZCTA5 61770,994.0,0.4,20.9,12.899999999999999,5.6,7.1
21167,ZCTA5 61771,1080.0,1.5,12.399999999999999,8.3,12.6,0.7
21168,ZCTA5 61772,371.0,0.0,12.7,36.5,6.3,0.0
21169,ZCTA5 61773,553.0,1.1,10.7,20.7,7.1,3.9000000000000004
21170,ZCTA5 61774,871.0,0.7,19.6,12.7,8.8,5.5
21171,ZCTA5 61775,360.0,0.0,10.2,27.6,5.4,3.2
21172,ZCTA5 61776,1582.0,0.7,22.299999999999997,9.8,6.8,8.6
21173,ZCTA5 61777,780.0,0.0,22.0,11.0,9.9,3.0
21174,ZCTA5 61778,800.0,0.0,15.7,15.7,9.799999999999999,7.2
21175,ZCTA5 61801,31300.0,0.3,4.6,6.6,3.0,1.8
21176,ZCTA5 61802,19084.0,2.4,14.5,12.0,4.699999999999999,4.3
21177,ZCTA5 61810,269.0,3.1,18.9,17.3,13.4,2.4
21178,ZCTA5 61811,677.0,0.0,17.1,11.3,3.3,2.0
21179,ZCTA5 61812,409.0,1.5,22.4,15.0,8.5,4.0
21180,ZCTA5 61813,1952.0,3.1,15.7,12.4,9.2,7.199999999999999
21181,ZCTA5 61814,1284.0,1.3,15.7,16.6,5.6,4.3
21182,ZCTA5 61815,253.0,3.1,15.600000000000001,10.5,4.2,1.0
21183,ZCTA5 61816,512.0,4.5,19.4,6.4,7.4,7.1
21184,ZCTA5 61817,2892.0,1.1,15.0,7.300000000000001,7.199999999999999,5.1
21185,ZCTA5 61818,1557.0,1.2,20.0,12.2,6.2,5.4
21186,ZCTA5 61820,36092.0,0.1,4.9,5.699999999999999,1.5,1.2
21187,ZCTA5 61821,30757.0,1.0,11.399999999999999,11.6,7.0,4.5
21188,ZCTA5 61822,23590.0,0.9,15.1,12.5,7.7,2.9
21189,ZCTA5 61830,528.0,0.0,8.9,12.7,5.5,2.6999999999999997
21190,ZCTA5 61831,116.0,0.0,16.7,55.0,5.0,16.7
21191,ZCTA5 61832,37330.0,1.7,13.100000000000001,11.1,8.4,4.9
21192,ZCTA5 61833,2051.0,1.1,23.5,18.9,7.0,6.8
21193,ZCTA5 61834,7780.0,0.5,14.7,16.4,8.2,3.7
21194,ZCTA5 61839,682.0,1.6,18.6,15.600000000000001,5.2,3.0
21195,ZCTA5 61840,846.0,1.5,5.1,11.299999999999999,8.9,9.5
21196,ZCTA5 61841,1198.0,1.2,16.7,18.6,15.4,6.0
21197,ZCTA5 61842,2856.0,1.3,18.7,10.8,7.5,6.2
21198,ZCTA5 61843,2210.0,0.8,12.0,9.8,7.5,4.5
21199,ZCTA5 61844,898.0,0.5,28.5,15.5,3.1999999999999997,1.2
21200,ZCTA5 61845,450.0,0.0,21.4,6.7,10.4,2.6
21201,ZCTA5 61846,5222.0,1.0,11.0,15.0,8.1,5.4
21202,ZCTA5 61847,1250.0,2.4,20.200000000000003,13.7,5.9,3.8
21203,ZCTA5 61848,245.0,0.0,14.6,11.3,8.1,6.5
21204,ZCTA5 61849,1734.0,2.9,11.0,17.4,9.2,5.5
21205,ZCTA5 61850,580.0,2.2,16.2,8.6,9.9,6.3
21206,ZCTA5 61851,324.0,2.5,19.0,13.3,6.4,1.3
21207,ZCTA5 61852,289.0,1.3,8.0,24.0,9.4,14.7
21208,ZCTA5 61853,13453.0,1.3,16.1,13.7,7.5,2.8
21209,ZCTA5 61854,1547.0,0.2,20.3,12.9,10.3,5.1
21210,ZCTA5 61855,226.0,0.0,5.0,10.9,8.0,0.0
21211,ZCTA5 61856,7344.0,1.3,14.5,15.0,10.8,5.3
21212,ZCTA5 61857,151.0,0.0,21.799999999999997,14.100000000000001,7.699999999999999,5.1
21213,ZCTA5 61858,2910.0,1.2,13.399999999999999,13.9,8.100000000000001,5.1
21214,ZCTA5 61859,1289.0,0.9,14.1,11.6,10.3,1.8
21215,ZCTA5 61862,465.0,2.1,14.899999999999999,12.8,9.4,3.4
21216,ZCTA5 61863,677.0,0.0,18.9,26.099999999999998,14.899999999999999,7.1
21217,ZCTA5 61864,1855.0,0.6,13.0,11.0,6.6,3.0
21218,ZCTA5 61865,1387.0,0.8,10.9,16.6,11.4,3.7
21219,ZCTA5 61866,14195.0,1.2,11.899999999999999,9.399999999999999,4.7,2.6
21220,ZCTA5 61870,1339.0,1.4,14.6,14.6,17.6,5.6
21221,ZCTA5 61871,254.0,1.5,14.5,16.8,8.4,15.3
21222,ZCTA5 61872,1091.0,4.0,12.7,19.5,6.3999999999999995,4.8
21223,ZCTA5 61873,6341.0,0.4,17.0,13.9,6.9,2.8
21224,ZCTA5 61874,7504.0,1.2,9.0,7.9,6.2,3.9
21225,ZCTA5 61875,683.0,0.0,8.3,24.6,0.0,14.7
21226,ZCTA5 61876,882.0,0.5,26.799999999999997,12.5,11.5,1.0
21227,ZCTA5 61877,1773.0,1.3,13.8,11.2,9.0,6.5
21228,ZCTA5 61878,1432.0,1.2,17.2,10.7,8.5,5.3
21229,ZCTA5 61880,4028.0,1.6,13.600000000000001,11.399999999999999,9.8,1.4
21230,ZCTA5 61882,680.0,2.7,14.0,12.2,7.2,5.1
21231,ZCTA5 61883,4447.0,2.2,13.0,12.8,9.5,4.6
21232,ZCTA5 61884,1168.0,0.0,20.6,17.2,6.8,4.8
21233,ZCTA5 61910,4371.0,1.8,11.4,11.8,8.7,2.4
21234,ZCTA5 61911,5013.0,2.2,12.1,7.6,5.3,3.4
21235,ZCTA5 61912,1260.0,0.3,22.9,16.8,9.3,3.3
21236,ZCTA5 61913,1549.0,0.4,11.6,17.4,11.3,3.8
21237,ZCTA5 61914,1721.0,0.4,12.7,16.5,6.0,4.5
21238,ZCTA5 61917,645.0,0.6,17.8,6.1000000000000005,2.9,4.0
21239,ZCTA5 61919,1021.0,2.9,23.0,19.6,3.9,4.7
21240,ZCTA5 61920,25959.0,1.5,7.5,10.8,5.3,2.8
21241,ZCTA5 61924,2473.0,1.8,12.299999999999999,15.4,10.8,7.699999999999999
21242,ZCTA5 61925,810.0,0.0,15.100000000000001,15.5,12.3,2.0
21243,ZCTA5 61928,954.0,0.4,22.4,6.9,16.0,4.1000000000000005
21244,ZCTA5 61929,690.0,1.9,17.200000000000003,7.4,5.7,8.0
21245,ZCTA5 61930,435.0,0.4,10.9,16.6,7.0,5.7
21246,ZCTA5 61931,1369.0,0.0,15.4,12.8,7.3,3.7
21247,ZCTA5 61932,463.0,0.4,17.0,9.4,8.9,6.2
21248,ZCTA5 61933,1237.0,2.4,15.8,14.5,10.899999999999999,3.0999999999999996
21249,ZCTA5 61936,133.0,0.0,0.0,36.1,9.8,0.0
21250,ZCTA5 61937,1974.0,2.5,18.2,12.7,10.5,5.5
21251,ZCTA5 61938,21898.0,1.5,15.2,12.399999999999999,8.8,5.699999999999999
21252,ZCTA5 61940,284.0,0.0,20.0,16.5,3.6,7.1000000000000005
21253,ZCTA5 61941,20.0,0.0,0.0,100.0,0.0,0.0
21254,ZCTA5 61942,1283.0,4.1,9.7,17.7,9.9,3.6
21255,ZCTA5 61943,1381.0,1.2,16.5,19.8,14.5,13.600000000000001
21256,ZCTA5 61944,12194.0,2.4,14.9,15.3,10.2,4.5
21257,ZCTA5 61949,177.0,0.0,5.4,14.9,17.0,11.7
21258,ZCTA5 61951,8254.0,1.9,11.8,12.600000000000001,9.7,6.9
21259,ZCTA5 61953,6209.0,2.1,15.2,10.899999999999999,6.9,3.4000000000000004
21260,ZCTA5 61955,186.0,0.0,11.600000000000001,10.5,17.9,4.2
21261,ZCTA5 61956,2625.0,2.0,14.3,16.4,9.1,6.4
21262,ZCTA5 61957,2161.0,0.8,16.1,14.3,5.9,4.4
21263,ZCTA5 62001,1692.0,1.4,20.799999999999997,12.6,8.899999999999999,3.3
21264,ZCTA5 62002,32459.0,0.9,14.5,12.399999999999999,7.4,4.8
21265,ZCTA5 62006,648.0,1.2,16.4,16.5,11.899999999999999,4.0
21266,ZCTA5 62009,1932.0,0.6,12.1,10.899999999999999,5.8,6.8
21267,ZCTA5 62010,11083.0,1.4,15.200000000000001,13.8,7.4,2.9
21268,ZCTA5 62011,277.0,0.0,27.5,7.6,12.2,5.3
21269,ZCTA5 62012,6475.0,0.9,18.8,14.3,7.5,3.8000000000000003
21270,ZCTA5 62013,486.0,2.4,11.5,14.2,11.5,0.8
21271,ZCTA5 62014,4266.0,2.6,17.0,17.4,8.8,5.1
21272,ZCTA5 62015,314.0,0.7,24.6,22.6,12.4,17.099999999999998
21273,ZCTA5 62016,3727.0,2.0,15.6,17.1,9.0,7.9
21274,ZCTA5 62017,730.0,2.0,16.0,18.2,17.9,8.4
21275,ZCTA5 62018,3692.0,0.4,11.5,13.5,7.1000000000000005,4.5
21276,ZCTA5 62019,411.0,0.6,31.4,17.1,8.3,2.4
21277,ZCTA5 62021,728.0,0.0,12.0,25.0,30.7,5.699999999999999
21278,ZCTA5 62022,916.0,2.1,23.700000000000003,12.7,12.3,3.4
21279,ZCTA5 62023,121.0,0.0,27.299999999999997,14.6,16.3,0.0
21280,ZCTA5 62024,9731.0,1.8,17.8,15.7,6.9,5.9
21281,ZCTA5 62025,33742.0,1.1,14.0,13.0,6.1,2.9000000000000004
21282,ZCTA5 62027,476.0,1.7,14.5,15.0,10.4,2.0
21283,ZCTA5 62028,1386.0,0.8,4.1,11.4,8.6,0.0
21284,ZCTA5 62030,140.0,0.0,0.0,17.3,5.8,0.0
21285,ZCTA5 62031,823.0,0.5,25.200000000000003,17.3,15.2,3.6
21286,ZCTA5 62032,617.0,0.7,16.2,9.2,9.600000000000001,7.3
21287,ZCTA5 62033,4764.0,2.0,11.3,14.6,8.0,6.7
21288,ZCTA5 62034,13933.0,1.9,12.3,10.7,8.6,2.5
21289,ZCTA5 62035,16285.0,2.1,14.7,14.2,9.0,6.6
21290,ZCTA5 62036,715.0,3.0,15.7,13.5,16.9,9.7
21291,ZCTA5 62037,1971.0,0.6,13.3,15.799999999999999,17.5,3.0999999999999996
21292,ZCTA5 62040,43027.0,1.6,14.5,12.6,7.4,4.5
21293,ZCTA5 62044,2227.0,1.0,11.0,11.7,9.0,3.5999999999999996
21294,ZCTA5 62045,417.0,1.9,25.4,17.7,12.9,5.199999999999999
21295,ZCTA5 62046,750.0,0.3,14.2,6.7,9.2,3.6
21296,ZCTA5 62047,1732.0,2.1,14.8,12.9,10.8,6.8
21297,ZCTA5 62048,1549.0,2.0,22.1,13.7,6.6,4.3
21298,ZCTA5 62049,10994.0,1.1,16.7,8.5,5.1,2.4
21299,ZCTA5 62050,342.0,3.0,15.3,22.200000000000003,3.4,6.4
21300,ZCTA5 62051,705.0,0.0,8.9,11.5,9.8,8.399999999999999
21301,ZCTA5 62052,13323.0,1.6,14.7,11.7,7.1,6.4
21302,ZCTA5 62053,639.0,1.2,12.8,12.5,4.6,7.699999999999999
21303,ZCTA5 62054,694.0,0.0,14.5,15.8,13.6,5.7
21304,ZCTA5 62056,8862.0,2.2,8.2,18.6,10.2,7.699999999999999
21305,ZCTA5 62058,833.0,4.0,15.2,13.7,11.9,4.2
21306,ZCTA5 62059,807.0,0.3,7.5,11.600000000000001,6.5,2.4
21307,ZCTA5 62060,4887.0,1.2,17.4,10.7,8.1,5.5
21308,ZCTA5 62061,2095.0,0.3,10.5,9.8,7.0,3.3
21309,ZCTA5 62062,8161.0,0.9,17.5,12.9,7.8,5.0
21310,ZCTA5 62063,1062.0,0.4,25.0,13.899999999999999,6.4,4.9
21311,ZCTA5 62065,98.0,0.0,18.9,41.5,0.0,0.0
21312,ZCTA5 62067,2498.0,0.0,17.4,16.200000000000003,11.899999999999999,2.8
21313,ZCTA5 62069,3158.0,1.1,18.0,13.8,12.6,3.7
21314,ZCTA5 62070,23.0,0,0.0,0.0,0.0,0.0
21315,ZCTA5 62074,1391.0,0.0,18.900000000000002,3.7,5.2,6.1000000000000005
21316,ZCTA5 62075,3251.0,4.4,12.4,14.600000000000001,9.1,7.4
21317,ZCTA5 62076,88.0,4.4,11.100000000000001,26.700000000000003,2.2,6.7
21318,ZCTA5 62077,235.0,0.0,9.1,20.9,14.5,3.6
21319,ZCTA5 62078,119.0,0.0,19.6,9.8,3.9,0.0
21320,ZCTA5 62079,359.0,0.0,15.3,5.1,10.3,4.5
21321,ZCTA5 62080,2569.0,1.4,16.2,15.6,7.6000000000000005,2.8
21322,ZCTA5 62081,355.0,1.8,17.9,13.7,9.6,4.2
21323,ZCTA5 62082,2944.0,1.9,15.200000000000001,15.2,9.9,3.8
21324,ZCTA5 62083,271.0,0.0,33.5,0.0,16.2,0.0
21325,ZCTA5 62084,1546.0,1.9,9.1,13.7,9.899999999999999,3.4000000000000004
21326,ZCTA5 62085,188.0,4.1,13.4,21.6,10.4,5.2
21327,ZCTA5 62086,1543.0,0.4,12.4,13.7,4.5,6.4
21328,ZCTA5 62087,2294.0,0.4,15.5,6.2,5.1,3.4
21329,ZCTA5 62088,6796.0,0.6,17.9,14.1,11.8,4.1
21330,ZCTA5 62089,381.0,2.4,12.8,21.2,1.2,4.8
21331,ZCTA5 62090,1083.0,0.0,9.8,17.2,5.3,1.1
21332,ZCTA5 62091,309.0,4.8,11.700000000000001,26.9,26.9,9.7
21333,ZCTA5 62092,3050.0,3.4,17.0,10.7,9.100000000000001,4.7
21334,ZCTA5 62093,462.0,0.0,17.1,12.200000000000001,6.1,1.6
21335,ZCTA5 62094,872.0,1.3,7.5,24.299999999999997,11.799999999999999,7.2
21336,ZCTA5 62095,10977.0,2.4,14.5,14.100000000000001,9.5,5.3
21337,ZCTA5 62097,2602.0,3.4,14.1,14.899999999999999,12.3,3.4000000000000004
21338,ZCTA5 62098,132.0,0.0,29.9,7.5,0.0,6.0
21339,ZCTA5 62201,7897.0,1.0,7.300000000000001,8.2,3.5,2.1
21340,ZCTA5 62203,7163.0,1.1,13.600000000000001,19.0,9.9,3.5
21341,ZCTA5 62204,8612.0,0.4,16.5,9.5,6.4,3.0
21342,ZCTA5 62205,8645.0,1.6,15.799999999999999,11.6,6.4,4.5
21343,ZCTA5 62206,16222.0,0.9,12.3,10.2,4.6,2.8
21344,ZCTA5 62207,8445.0,0.7,11.9,13.5,6.0,2.8
21345,ZCTA5 62208,16969.0,2.0,10.8,16.1,9.399999999999999,4.1
21346,ZCTA5 62214,1100.0,0.7,17.2,16.1,7.4,0.0
21347,ZCTA5 62215,1763.0,0.1,18.9,9.5,5.5,2.3
21348,ZCTA5 62216,2847.0,3.1,11.2,14.6,6.699999999999999,3.0999999999999996
21349,ZCTA5 62217,738.0,1.9,21.4,17.6,2.9000000000000004,3.2
21350,ZCTA5 62218,1769.0,0.4,20.0,13.5,10.1,3.4
21351,ZCTA5 62219,957.0,0.7,27.1,15.100000000000001,11.700000000000001,2.8
21352,ZCTA5 62220,20065.0,0.6,15.4,13.2,6.4,3.0
21353,ZCTA5 62221,29028.0,1.2,17.7,11.3,5.9,2.7
21354,ZCTA5 62223,17344.0,2.4,17.200000000000003,13.100000000000001,6.0,5.5
21355,ZCTA5 62225,5343.0,0.0,5.5,0.6,0.0,0.0
21356,ZCTA5 62226,29624.0,1.1,15.899999999999999,12.9,7.5,4.800000000000001
21357,ZCTA5 62230,6254.0,2.2,16.6,13.2,5.2,4.2
21358,ZCTA5 62231,7358.0,0.9,11.899999999999999,15.0,9.0,4.1
21359,ZCTA5 62232,7155.0,1.0,17.700000000000003,14.100000000000001,8.4,2.2
21360,ZCTA5 62233,9769.0,1.3,15.600000000000001,11.2,4.6,3.4
21361,ZCTA5 62234,32498.0,1.2,14.2,12.1,7.4,3.6999999999999997
21362,ZCTA5 62236,12682.0,2.3,17.5,12.899999999999999,7.699999999999999,3.7
21363,ZCTA5 62237,2767.0,2.4,16.3,14.8,9.8,2.6
21364,ZCTA5 62238,686.0,1.6,25.7,11.9,13.1,1.6
21365,ZCTA5 62239,4895.0,1.5,14.7,16.0,6.0,4.7
21366,ZCTA5 62240,2230.0,0.7,20.9,8.3,4.1000000000000005,4.1
21367,ZCTA5 62241,1176.0,0.0,21.4,11.8,7.7,6.9
21368,ZCTA5 62242,1391.0,1.6,23.3,16.1,7.3,4.3
21369,ZCTA5 62243,5914.0,1.7,15.8,17.7,10.100000000000001,3.6999999999999997
21370,ZCTA5 62244,1175.0,0.4,20.6,22.5,12.6,0.0
21371,ZCTA5 62245,1556.0,1.6,15.0,11.1,8.0,6.4
21372,ZCTA5 62246,10145.0,0.7,14.8,11.4,6.8999999999999995,4.5
21373,ZCTA5 62248,304.0,0.0,4.0,3.3,5.9,9.200000000000001
21374,ZCTA5 62249,15726.0,1.5,14.0,12.7,9.100000000000001,3.7
21375,ZCTA5 62250,551.0,1.7,9.8,8.5,2.7,3.0
21376,ZCTA5 62253,737.0,2.9,18.4,15.5,10.5,5.3
21377,ZCTA5 62254,5691.0,0.8,13.7,14.9,8.3,7.6
21378,ZCTA5 62255,887.0,4.0,12.1,14.100000000000001,10.7,3.2
21379,ZCTA5 62257,3139.0,1.4,15.1,15.3,10.3,4.1
21380,ZCTA5 62258,9446.0,1.7,15.1,11.3,6.0,2.1
21381,ZCTA5 62260,6784.0,1.9,16.7,13.3,8.0,4.5
21382,ZCTA5 62261,149.0,0.0,16.1,14.3,19.6,10.7
21383,ZCTA5 62262,1834.0,1.0,16.1,21.6,9.2,4.1
21384,ZCTA5 62263,5295.0,2.4,11.899999999999999,13.4,8.3,6.199999999999999
21385,ZCTA5 62264,3238.0,0.3,17.3,13.5,8.5,5.199999999999999
21386,ZCTA5 62265,4531.0,0.1,19.200000000000003,11.2,5.0,4.5
21387,ZCTA5 62266,334.0,0.0,25.8,21.2,12.6,8.6
21388,ZCTA5 62268,739.0,2.2,16.7,16.1,13.700000000000001,7.7
21389,ZCTA5 62269,31791.0,0.4,14.2,10.600000000000001,5.8,3.3
21390,ZCTA5 62271,2095.0,0.5,23.3,16.1,8.4,8.0
21391,ZCTA5 62272,1706.0,1.6,17.3,12.0,6.8999999999999995,2.1
21392,ZCTA5 62273,471.0,0.0,34.5,17.0,1.3,0.0
21393,ZCTA5 62274,8304.0,1.6,13.8,11.5,5.0,4.0
21394,ZCTA5 62275,3435.0,1.0,15.5,16.200000000000003,7.1,8.2
21395,ZCTA5 62277,1513.0,1.3,21.4,14.8,2.3,1.9
21396,ZCTA5 62278,7119.0,1.7,18.2,9.2,8.4,5.3
21397,ZCTA5 62279,58.0,0.0,0.0,31.0,0.0,0.0
21398,ZCTA5 62280,426.0,0.0,14.6,18.8,7.1,2.3
21399,ZCTA5 62281,2172.0,0.4,15.100000000000001,10.2,10.100000000000001,4.8
21400,ZCTA5 62282,494.0,0.0,14.8,15.6,10.1,3.9
21401,ZCTA5 62284,587.0,4.2,18.6,12.5,8.6,3.5
21402,ZCTA5 62285,4372.0,1.4,13.5,16.799999999999997,7.699999999999999,8.0
21403,ZCTA5 62286,6077.0,1.3,12.9,16.1,9.9,3.3000000000000003
21404,ZCTA5 62288,2886.0,3.2,13.7,12.4,8.0,4.7
21405,ZCTA5 62289,386.0,0.0,17.1,13.899999999999999,10.3,3.1
21406,ZCTA5 62292,702.0,0.3,24.200000000000003,13.2,11.8,4.0
21407,ZCTA5 62293,4677.0,3.9,17.6,12.3,8.9,4.3
21408,ZCTA5 62294,14548.0,0.7,20.6,11.0,4.800000000000001,3.5
21409,ZCTA5 62295,1681.0,1.0,10.0,7.4,6.3,1.3
21410,ZCTA5 62297,244.0,14.5,38.599999999999994,15.2,20.7,0.0
21411,ZCTA5 62298,16534.0,1.9,16.7,15.4,8.1,4.0
21412,ZCTA5 62301,33024.0,3.0,13.3,13.0,7.3,4.4
21413,ZCTA5 62305,18853.0,1.4,15.299999999999999,13.7,10.5,5.699999999999999
21414,ZCTA5 62311,795.0,2.3,19.4,10.5,9.5,10.4
21415,ZCTA5 62312,2359.0,0.0,11.5,14.899999999999999,9.0,5.699999999999999
21416,ZCTA5 62313,239.0,0.8,11.1,10.3,12.700000000000001,5.6
21417,ZCTA5 62314,548.0,1.3,10.6,10.9,6.3,3.3
21418,ZCTA5 62316,729.0,0.0,10.600000000000001,11.4,3.5,2.7
21419,ZCTA5 62319,331.0,2.1,4.2,18.900000000000002,14.0,10.5
21420,ZCTA5 62320,2058.0,3.9,15.8,12.3,9.0,4.4
21421,ZCTA5 62321,3904.0,1.7,15.9,15.7,12.0,5.5
21422,ZCTA5 62323,195.0,0.0,9.6,20.9,26.1,2.6
21423,ZCTA5 62324,1108.0,0.5,16.8,11.1,3.5,7.6000000000000005
21424,ZCTA5 62325,407.0,0.0,10.3,2.8,8.3,7.9
21425,ZCTA5 62326,2197.0,0.5,19.5,12.3,14.100000000000001,5.4
