,ZCTA,TotalPopulation,85andOver,45to54,55to64,65to74,75to84
8851,ZCTA5 28371,6769.0,1.6,15.4,10.2,6.4,0.6
8852,ZCTA5 28372,13524.0,0.3,10.7,12.1,7.6,2.9000000000000004
8853,ZCTA5 28373,2591.0,0.3,14.5,9.2,9.1,2.0
8854,ZCTA5 28374,16970.0,4.8,10.7,14.3,21.9,14.5
8855,ZCTA5 28375,167.0,0.0,16.5,20.3,11.4,3.8
8856,ZCTA5 28376,41682.0,0.3,11.600000000000001,9.2,4.8,1.3
8857,ZCTA5 28377,12919.0,1.5,11.9,9.899999999999999,4.9,2.2
8858,ZCTA5 28379,25141.0,1.0,16.5,12.8,8.1,4.9
8859,ZCTA5 28382,6443.0,0.8,16.3,16.9,8.8,4.800000000000001
8860,ZCTA5 28383,8612.0,0.8,16.4,15.1,7.6,2.9
8861,ZCTA5 28384,12074.0,0.8,16.1,12.2,8.5,3.7
8862,ZCTA5 28385,2595.0,0.2,14.200000000000001,19.7,13.899999999999999,9.5
8863,ZCTA5 28386,6031.0,0.8,13.0,6.4,5.8,0.8
8864,ZCTA5 28387,14293.0,5.5,11.2,13.4,11.8,7.8999999999999995
8865,ZCTA5 28390,23265.0,0.1,9.5,8.399999999999999,4.0,0.9
8866,ZCTA5 28391,5430.0,0.1,17.5,13.4,8.600000000000001,2.5999999999999996
8867,ZCTA5 28392,1331.0,2.5,3.4,23.1,23.200000000000003,10.6
8868,ZCTA5 28393,1468.0,0.1,25.5,12.8,7.300000000000001,6.199999999999999
8869,ZCTA5 28394,5428.0,0.0,8.899999999999999,8.7,9.600000000000001,3.2
8870,ZCTA5 28395,2524.0,0.0,12.2,14.1,8.1,2.5
8871,ZCTA5 28396,2986.0,1.5,13.9,15.899999999999999,9.0,2.8000000000000003
8872,ZCTA5 28398,7379.0,2.7,11.3,15.2,11.6,4.1
8873,ZCTA5 28399,1878.0,1.0,15.7,12.6,12.3,8.2
8874,ZCTA5 28401,22175.0,1.7,14.5,11.7,7.4,2.5
8875,ZCTA5 28403,40045.0,1.1,7.8999999999999995,9.0,4.7,2.7
8876,ZCTA5 28405,30675.0,0.8,15.5,10.4,10.0,4.2
8877,ZCTA5 28409,31845.0,2.1,14.600000000000001,15.399999999999999,10.8,4.6
8878,ZCTA5 28411,33492.0,1.1,13.9,12.2,9.5,4.1
8879,ZCTA5 28412,37550.0,1.1,12.0,12.600000000000001,9.3,4.2
8880,ZCTA5 28420,3464.0,0.0,16.5,12.0,9.1,2.2
8881,ZCTA5 28421,1423.0,0.4,14.2,20.8,5.1,3.0
8882,ZCTA5 28422,7725.0,0.6,12.0,14.2,20.1,5.4
8883,ZCTA5 28423,2560.0,0.0,12.6,12.8,8.7,6.4
8884,ZCTA5 28424,53.0,0.0,30.0,0.0,10.0,35.0
8885,ZCTA5 28425,11842.0,1.5,11.7,17.0,9.7,2.8
8886,ZCTA5 28428,6354.0,0.9,16.4,15.3,10.7,3.3
8887,ZCTA5 28429,8697.0,0.0,15.3,13.8,5.7,4.8
8888,ZCTA5 28430,1479.0,0.0,16.9,22.7,9.0,5.699999999999999
8889,ZCTA5 28431,6704.0,0.5,11.899999999999999,14.8,9.9,3.1999999999999997
8890,ZCTA5 28432,2370.0,1.0,21.8,7.8,7.0,8.2
8891,ZCTA5 28433,4935.0,3.2,13.399999999999999,11.6,12.2,6.7
8892,ZCTA5 28434,1177.0,0.7,5.1,26.900000000000002,4.1,6.5
8893,ZCTA5 28435,2363.0,2.6,15.700000000000001,12.4,11.700000000000001,6.3999999999999995
8894,ZCTA5 28436,1972.0,1.3,18.8,13.8,9.1,3.3
8895,ZCTA5 28438,1667.0,0.0,14.6,14.899999999999999,14.4,3.1
8896,ZCTA5 28439,1688.0,1.0,18.3,21.0,6.4,6.6
8897,ZCTA5 28441,3901.0,1.6,10.8,10.7,11.2,2.5999999999999996
8898,ZCTA5 28442,1608.0,2.1,18.4,12.8,12.9,8.4
8899,ZCTA5 28443,18539.0,1.4,15.799999999999999,13.700000000000001,11.1,6.699999999999999
8900,ZCTA5 28444,1685.0,0.4,25.200000000000003,17.200000000000003,11.799999999999999,7.8
8901,ZCTA5 28445,7148.0,0.2,11.399999999999999,9.8,10.4,3.0
8902,ZCTA5 28447,1932.0,0.0,30.400000000000002,2.0,10.1,0.0
8903,ZCTA5 28448,1045.0,0.0,31.599999999999998,3.8,3.5,5.2
8904,ZCTA5 28449,1902.0,5.3,15.1,22.700000000000003,16.3,10.0
8905,ZCTA5 28450,2548.0,4.1,15.4,14.4,8.1,11.6
8906,ZCTA5 28451,30879.0,0.6,12.0,14.899999999999999,11.899999999999999,3.0
8907,ZCTA5 28452,977.0,0.0,17.6,0.0,7.9,10.6
8908,ZCTA5 28453,4244.0,0.3,10.8,7.699999999999999,4.8999999999999995,4.3
8909,ZCTA5 28454,2087.0,0.0,12.6,11.4,8.6,3.8000000000000003
8910,ZCTA5 28455,1684.0,0.0,19.4,15.4,4.1,6.9
8911,ZCTA5 28456,3626.0,4.0,15.0,6.8,14.9,4.5
8912,ZCTA5 28457,10248.0,0.1,18.1,9.1,6.6,3.5
8913,ZCTA5 28458,6672.0,1.1,13.100000000000001,11.9,8.5,3.3
8914,ZCTA5 28460,9966.0,0.8,8.899999999999999,6.2,7.2,3.4000000000000004
8915,ZCTA5 28461,17230.0,1.2,8.2,18.8,24.4,9.0
8916,ZCTA5 28462,11541.0,1.7,13.899999999999999,17.200000000000003,16.200000000000003,7.8
8917,ZCTA5 28463,9351.0,0.5,10.9,10.600000000000001,7.5,2.2
8918,ZCTA5 28464,2121.0,0.0,19.9,24.9,5.5,1.1
8919,ZCTA5 28465,6781.0,0.3,15.5,17.2,19.299999999999997,6.800000000000001
8920,ZCTA5 28466,10880.0,0.4,16.1,13.399999999999999,11.3,6.199999999999999
8921,ZCTA5 28467,9519.0,2.7,9.3,23.1,28.5,11.5
8922,ZCTA5 28468,4434.0,1.9,8.700000000000001,12.7,38.6,15.1
8923,ZCTA5 28469,6129.0,1.3,12.399999999999999,20.8,23.299999999999997,13.4
8924,ZCTA5 28470,11026.0,1.1,14.100000000000001,14.5,12.5,4.300000000000001
8925,ZCTA5 28472,20026.0,1.6,13.600000000000001,14.2,9.5,2.8
8926,ZCTA5 28478,4360.0,0.6,14.5,17.299999999999997,9.5,3.2
8927,ZCTA5 28479,5927.0,2.6,17.4,11.3,9.600000000000001,3.9000000000000004
8928,ZCTA5 28480,2540.0,1.2,9.8,16.3,7.5,6.1
8929,ZCTA5 28501,19849.0,1.7,11.6,17.4,7.9,4.800000000000001
8930,ZCTA5 28504,21538.0,0.6,15.1,13.5,10.600000000000001,5.1
8931,ZCTA5 28508,2750.0,3.0,13.0,5.1,7.8,0.0
8932,ZCTA5 28510,1285.0,3.1,12.3,24.3,18.8,9.9
8933,ZCTA5 28511,672.0,5.5,19.3,22.4,13.5,3.3
8934,ZCTA5 28512,3190.0,3.2,13.2,16.9,15.9,11.899999999999999
8935,ZCTA5 28513,10263.0,1.3,13.4,12.0,10.8,6.1
8936,ZCTA5 28515,2537.0,0.7,15.8,12.4,5.0,2.9000000000000004
8937,ZCTA5 28516,11204.0,1.5,16.0,16.0,15.1,5.1
8938,ZCTA5 28518,8562.0,0.4,12.5,12.7,8.8,3.6
8939,ZCTA5 28519,295.0,0.0,8.1,16.1,13.1,8.0
8940,ZCTA5 28520,413.0,0.0,6.0,16.3,5.4,4.8
8941,ZCTA5 28521,2270.0,0.0,18.7,13.8,9.3,6.699999999999999
8942,ZCTA5 28523,2704.0,0.2,11.600000000000001,14.1,9.600000000000001,4.9
8943,ZCTA5 28524,352.0,0.0,9.0,6.5,13.6,5.8
8944,ZCTA5 28525,3127.0,2.8,10.6,11.200000000000001,7.5,6.0
8945,ZCTA5 28526,2597.0,1.2,8.5,19.6,9.8,3.8
8946,ZCTA5 28527,1288.0,0.0,27.299999999999997,14.1,5.6000000000000005,1.2
8947,ZCTA5 28528,765.0,0.0,18.1,20.6,11.4,0.0
8948,ZCTA5 28529,2354.0,1.0,17.3,15.3,12.9,3.7
8949,ZCTA5 28530,6588.0,2.3,12.5,12.0,13.600000000000001,4.0
8950,ZCTA5 28531,1637.0,1.3,20.1,22.1,13.299999999999999,3.6
8951,ZCTA5 28532,23840.0,0.2,7.5,7.6,5.1,2.6
8952,ZCTA5 28533,2110.0,0.0,0.0,0.0,0.0,0.0
8953,ZCTA5 28537,86.0,0.0,0.0,14.5,36.4,0.0
8954,ZCTA5 28538,2456.0,1.4,15.0,8.899999999999999,3.8,6.8
8955,ZCTA5 28539,15344.0,0.0,11.7,7.1,4.1,2.5
8956,ZCTA5 28540,49097.0,0.9,9.9,8.3,4.0,2.8
8957,ZCTA5 28543,5197.0,0.0,5.3,0.0,0.0,0.0
8958,ZCTA5 28544,5211.0,0.8,4.5,6.800000000000001,5.5,0.0
8959,ZCTA5 28546,46041.0,0.4,8.399999999999999,6.5,5.199999999999999,2.0
8960,ZCTA5 28547,19194.0,0.0,0.4,0.2,0.0,0.0
8961,ZCTA5 28551,15185.0,0.0,15.5,10.4,7.3,5.5
8962,ZCTA5 28552,138.0,0.0,23.0,0.0,33.3,9.2
8963,ZCTA5 28553,312.0,0.0,38.2,11.8,19.5,6.9
8964,ZCTA5 28554,274.0,0.0,18.6,8.8,12.4,0.0
8965,ZCTA5 28555,4790.0,0.0,13.0,9.9,11.1,2.7
8966,ZCTA5 28556,1295.0,1.5,11.0,17.4,16.8,8.9
8967,ZCTA5 28557,14464.0,2.4,11.9,15.3,11.8,6.8
8968,ZCTA5 28560,27892.0,2.2,13.6,13.100000000000001,12.2,4.5
8969,ZCTA5 28562,38370.0,2.9,11.5,12.399999999999999,10.2,5.9
8970,ZCTA5 28570,22340.0,0.6,15.200000000000001,14.1,10.8,4.2
8971,ZCTA5 28571,2781.0,5.2,9.3,20.0,19.799999999999997,12.2
8972,ZCTA5 28572,7300.0,0.5,13.1,12.0,9.2,1.7000000000000002
8973,ZCTA5 28573,2475.0,0.8,11.7,7.1,12.8,9.1
8974,ZCTA5 28574,16354.0,0.4,10.2,9.9,3.8,2.5
8975,ZCTA5 28575,515.0,1.2,6.0,23.0,25.4,8.3
8976,ZCTA5 28577,427.0,16.6,9.8,19.0,10.2,15.100000000000001
8977,ZCTA5 28578,5686.0,0.5,13.3,10.7,3.8,1.8
8978,ZCTA5 28579,548.0,0.0,23.5,15.6,6.0,3.3
8979,ZCTA5 28580,12583.0,0.7,17.4,13.3,6.8999999999999995,2.1
8980,ZCTA5 28581,214.0,0.0,32.9,0.0,20.0,0.0
8981,ZCTA5 28582,2440.0,2.4,7.800000000000001,14.3,8.7,0.4
8982,ZCTA5 28583,215.0,0.0,4.6000000000000005,8.3,4.6,3.7
8983,ZCTA5 28584,11442.0,2.0,10.9,15.6,10.5,6.6
8984,ZCTA5 28585,3835.0,0.6,11.0,18.3,10.0,7.199999999999999
8985,ZCTA5 28586,7942.0,0.7,16.5,13.2,5.8,4.699999999999999
8986,ZCTA5 28587,353.0,0.0,29.4,15.0,12.4,2.0
8987,ZCTA5 28589,281.0,0.0,12.100000000000001,5.7,12.1,0.0
8988,ZCTA5 28590,24658.0,0.4,13.3,10.100000000000001,6.7,1.9000000000000001
8989,ZCTA5 28594,3708.0,2.0,12.399999999999999,18.1,15.399999999999999,9.0
8990,ZCTA5 28601,48910.0,1.2,13.5,13.5,9.3,4.8
8991,ZCTA5 28602,29442.0,0.9,16.6,13.0,9.4,2.6
8992,ZCTA5 28604,6599.0,1.8,8.600000000000001,18.5,13.0,8.4
8993,ZCTA5 28605,3595.0,0.7,15.7,15.7,15.8,9.8
8994,ZCTA5 28606,1949.0,4.1,19.299999999999997,16.8,4.7,6.0
8995,ZCTA5 28607,34551.0,0.7,8.1,8.3,5.4,2.3
8996,ZCTA5 28609,6230.0,0.7,15.4,15.7,9.8,5.6
8997,ZCTA5 28610,9867.0,0.6,14.1,16.4,9.0,3.9
8998,ZCTA5 28611,1436.0,0.0,14.6,13.8,1.9,2.4
8999,ZCTA5 28612,12485.0,0.4,16.6,13.600000000000001,8.6,4.5
9000,ZCTA5 28613,23746.0,1.0,14.3,9.7,9.1,4.6
9001,ZCTA5 28615,1827.0,1.0,19.0,17.0,16.1,5.2
9002,ZCTA5 28616,463.0,0.4,8.6,9.5,3.2,1.6
9003,ZCTA5 28617,2986.0,3.1,9.9,17.5,3.7,4.4
9004,ZCTA5 28618,2080.0,2.6,13.3,16.1,12.2,3.3
9005,ZCTA5 28619,1331.0,4.0,7.7,14.5,4.5,10.5
9006,ZCTA5 28621,10942.0,2.1,18.4,10.0,6.9,5.0
9007,ZCTA5 28622,1810.0,1.8,15.7,16.2,15.0,7.3
9008,ZCTA5 28623,1645.0,3.5,9.3,19.0,20.2,10.0
9009,ZCTA5 28624,1791.0,0.0,17.3,24.9,13.1,8.5
9010,ZCTA5 28625,38422.0,1.4,14.7,13.0,9.3,4.1
9011,ZCTA5 28626,2472.0,1.1,6.699999999999999,27.299999999999997,12.100000000000001,7.0
9012,ZCTA5 28627,1264.0,2.0,8.8,9.899999999999999,14.600000000000001,1.2
9013,ZCTA5 28628,339.0,0.0,8.9,17.9,16.0,5.4
9014,ZCTA5 28629,7.0,0.0,0.0,0.0,0.0,0.0
9015,ZCTA5 28630,20224.0,0.5,16.6,13.0,8.9,4.1
9016,ZCTA5 28631,643.0,0.0,5.7,26.900000000000002,27.2,0.0
9017,ZCTA5 28634,5690.0,1.2,11.9,15.6,5.800000000000001,4.4
9018,ZCTA5 28635,4534.0,1.4,8.8,14.6,5.300000000000001,5.0
9019,ZCTA5 28636,4829.0,0.0,22.299999999999997,13.0,11.7,7.699999999999999
9020,ZCTA5 28637,1770.0,0.7,12.7,10.2,11.9,2.5999999999999996
9021,ZCTA5 28638,11324.0,2.0,15.100000000000001,15.8,9.2,5.0
9022,ZCTA5 28640,4712.0,3.0,13.9,13.9,8.3,7.1
9023,ZCTA5 28642,5887.0,0.6,17.6,15.1,7.0,5.6
9024,ZCTA5 28643,3830.0,2.0,20.0,12.0,13.9,3.8
9025,ZCTA5 28644,906.0,0.0,5.9,15.4,32.900000000000006,5.0
9026,ZCTA5 28645,46312.0,1.5,16.6,14.100000000000001,10.6,4.1
9027,ZCTA5 28646,534.0,0.0,43.900000000000006,2.1,17.9,5.2
9028,ZCTA5 28647,190.0,0.0,17.2,26.6,0.0,0.0
9029,ZCTA5 28649,1397.0,3.1,5.2,22.5,17.200000000000003,0.0
9030,ZCTA5 28650,11475.0,0.8,15.100000000000001,10.8,11.4,3.0
9031,ZCTA5 28651,7037.0,0.7,11.5,15.0,11.4,2.9
9032,ZCTA5 28652,104.0,0.0,0.0,0.0,0.0,0.0
9033,ZCTA5 28654,3656.0,1.9,12.9,13.5,16.799999999999997,3.0
9034,ZCTA5 28655,55053.0,1.2,13.9,12.8,9.5,4.800000000000001
9035,ZCTA5 28657,9394.0,2.0,13.2,12.2,13.899999999999999,4.9
9036,ZCTA5 28658,26344.0,1.2,18.1,12.6,7.2,3.9
9037,ZCTA5 28659,20251.0,1.2,14.7,14.5,10.4,4.800000000000001
9038,ZCTA5 28660,2406.0,0.7,25.5,13.3,7.9,1.8
9039,ZCTA5 28662,0.0,0,0.0,0.0,0.0,0.0
9040,ZCTA5 28663,549.0,3.1,14.5,13.899999999999999,7.3,6.2
9041,ZCTA5 28665,2377.0,3.0,17.2,18.700000000000003,16.0,5.3
9042,ZCTA5 28666,455.0,0.0,18.3,0.0,0.0,6.4
9043,ZCTA5 28667,441.0,0.0,26.9,15.0,11.9,5.0
9044,ZCTA5 28668,390.0,0.0,19.6,20.1,4.9,15.2
9045,ZCTA5 28669,2557.0,2.6,21.1,10.6,12.4,5.8
9046,ZCTA5 28670,3223.0,0.8,17.9,8.1,13.0,3.8000000000000003
9047,ZCTA5 28671,551.0,4.1,17.9,8.2,19.6,0.7
9048,ZCTA5 28672,0.0,0,0.0,0.0,0.0,0.0
9049,ZCTA5 28673,5696.0,0.8,15.7,18.1,9.8,2.3
9050,ZCTA5 28675,6618.0,0.8,15.7,15.4,10.2,6.7
9051,ZCTA5 28676,3578.0,1.0,17.1,10.5,18.4,9.6
9052,ZCTA5 28677,33789.0,1.0,13.899999999999999,11.8,8.8,3.9
9053,ZCTA5 28678,5470.0,0.7,15.2,13.0,9.899999999999999,2.2
9054,ZCTA5 28679,1879.0,1.1,14.3,13.600000000000001,8.9,6.4
9055,ZCTA5 28681,27302.0,0.9,13.9,13.399999999999999,9.7,4.6
9056,ZCTA5 28682,1074.0,2.4,10.9,22.9,20.6,10.8
9057,ZCTA5 28683,1736.0,0.9,18.0,19.0,6.300000000000001,6.0
9058,ZCTA5 28684,2337.0,0.0,21.4,9.8,9.899999999999999,6.3999999999999995
9059,ZCTA5 28685,1661.0,0.0,23.700000000000003,8.4,21.3,5.6
9060,ZCTA5 28689,1290.0,1.2,13.6,20.4,12.2,3.0
9061,ZCTA5 28690,8858.0,1.3,17.4,17.7,12.5,5.699999999999999
9062,ZCTA5 28692,3978.0,1.7,14.600000000000001,16.5,12.2,5.800000000000001
9063,ZCTA5 28693,1450.0,1.5,16.4,11.2,7.1,9.6
9064,ZCTA5 28694,7298.0,3.2,15.7,11.7,15.9,6.0
9065,ZCTA5 28697,12916.0,1.2,12.5,14.2,10.5,5.3
9066,ZCTA5 28698,2015.0,0.0,13.6,22.8,14.100000000000001,2.3
9067,ZCTA5 28701,3644.0,1.5,16.9,14.4,8.4,7.9
9068,ZCTA5 28702,669.0,1.4,18.1,16.4,5.1,4.2
9069,ZCTA5 28704,20391.0,1.1,18.4,13.2,6.6,3.7
9070,ZCTA5 28705,6915.0,3.4,11.899999999999999,16.9,14.799999999999999,4.7
9071,ZCTA5 28707,78.0,0.0,38.3,0.0,46.800000000000004,0.0
9072,ZCTA5 28708,701.0,0.0,11.3,26.0,12.3,0.0
9073,ZCTA5 28709,2416.0,1.4,13.9,19.8,10.9,1.7000000000000002
9074,ZCTA5 28711,13121.0,2.0,15.9,15.7,11.0,9.2
9075,ZCTA5 28712,18802.0,3.3,12.8,13.399999999999999,12.3,10.0
9076,ZCTA5 28713,8698.0,1.1,14.399999999999999,14.9,12.100000000000001,6.5
9077,ZCTA5 28714,16350.0,1.2,14.100000000000001,15.0,13.100000000000001,7.3
9078,ZCTA5 28715,25243.0,1.1,15.9,13.5,8.7,4.6
9079,ZCTA5 28716,17025.0,0.9,13.899999999999999,11.899999999999999,12.0,5.4
9080,ZCTA5 28717,1965.0,0.8,10.5,7.9,21.700000000000003,1.0
9081,ZCTA5 28718,300.0,0.0,5.7,35.0,32.5,9.8
9082,ZCTA5 28719,8335.0,0.7,14.3,9.5,7.2,3.0
9083,ZCTA5 28720,68.0,0.0,17.1,23.400000000000002,29.799999999999997,2.1
9084,ZCTA5 28721,10352.0,1.2,14.6,11.7,11.6,5.699999999999999
9085,ZCTA5 28722,6624.0,3.3,14.2,12.2,13.7,9.8
9086,ZCTA5 28723,10151.0,0.6,5.0,10.8,5.7,2.3
9087,ZCTA5 28725,32.0,0.0,39.3,14.3,0.0,0.0
9088,ZCTA5 28726,2252.0,1.6,9.3,33.7,4.3,6.3
9089,ZCTA5 28729,3182.0,4.2,14.600000000000001,9.8,7.300000000000001,8.1
9090,ZCTA5 28730,9211.0,1.1,16.1,17.9,12.700000000000001,2.3
9091,ZCTA5 28731,7910.0,2.6,15.3,13.899999999999999,12.5,9.4
9092,ZCTA5 28732,16848.0,0.8,14.5,12.2,9.3,4.4
9093,ZCTA5 28733,40.0,0.0,0.0,100.0,0.0,0.0
9094,ZCTA5 28734,26513.0,2.0,12.3,14.0,13.1,7.8
9095,ZCTA5 28735,255.0,0.0,10.6,9.3,20.5,16.5
9096,ZCTA5 28736,957.0,3.4,16.6,15.2,17.5,2.7
9097,ZCTA5 28739,20041.0,2.6,10.3,15.7,18.3,10.899999999999999
9098,ZCTA5 28740,1415.0,3.5,19.4,11.6,5.3,0.7
9099,ZCTA5 28741,3713.0,3.2,13.2,16.9,25.799999999999997,10.0
9100,ZCTA5 28742,2746.0,2.8,23.6,16.0,11.899999999999999,6.3
9101,ZCTA5 28743,2027.0,1.6,10.600000000000001,15.6,19.4,11.9
9102,ZCTA5 28745,732.0,12.4,3.8,6.2,23.4,9.6
9103,ZCTA5 28746,2210.0,2.8,12.899999999999999,23.9,25.0,10.1
9104,ZCTA5 28747,2174.0,0.9,10.1,17.9,10.6,10.100000000000001
9105,ZCTA5 28748,12551.0,1.6,14.6,13.3,10.3,4.6
9106,ZCTA5 28749,0.0,0,0.0,0.0,0.0,0.0
9107,ZCTA5 28751,3204.0,0.6,14.7,15.0,26.7,11.0
9108,ZCTA5 28752,30743.0,1.2,14.6,13.7,9.1,4.4
9109,ZCTA5 28753,11675.0,1.8,17.2,13.100000000000001,11.6,4.1
9110,ZCTA5 28754,8358.0,1.0,11.4,15.5,8.4,4.9
9111,ZCTA5 28756,4670.0,1.6,17.8,15.3,11.0,3.8
9112,ZCTA5 28757,326.0,13.3,4.2,8.4,20.3,20.3
9113,ZCTA5 28759,7175.0,1.5,12.8,15.899999999999999,13.7,3.9
9114,ZCTA5 28761,7748.0,0.0,14.399999999999999,14.3,11.0,5.6
9115,ZCTA5 28762,6878.0,2.2,16.4,14.9,11.1,5.0
9116,ZCTA5 28763,2571.0,1.0,10.5,22.0,13.2,2.8
9117,ZCTA5 28766,1043.0,1.7,21.8,18.7,18.2,5.0
9118,ZCTA5 28768,7619.0,1.4,12.4,15.7,15.4,7.6
9119,ZCTA5 28771,8108.0,1.2,12.7,14.2,12.5,6.3
9120,ZCTA5 28772,1311.0,0.0,12.0,20.3,29.0,6.6
9121,ZCTA5 28773,2999.0,1.3,18.5,17.4,11.8,9.5
9122,ZCTA5 28774,1315.0,4.2,8.6,23.6,28.200000000000003,21.4
9123,ZCTA5 28775,414.0,0.0,48.2,11.8,28.2,0.0
9124,ZCTA5 28777,10401.0,1.9,19.7,12.7,8.3,3.4
9125,ZCTA5 28778,10988.0,1.2,16.3,11.8,7.0,2.2
9126,ZCTA5 28779,17071.0,1.1,12.4,13.1,11.1,5.1
9127,ZCTA5 28781,938.0,0.0,8.5,15.7,20.200000000000003,8.6
9128,ZCTA5 28782,6439.0,3.8,11.5,19.1,16.1,10.5
9129,ZCTA5 28783,1552.0,0.0,21.9,8.7,6.8,9.3
9130,ZCTA5 28785,7617.0,1.8,16.1,15.0,12.8,8.6
9131,ZCTA5 28786,20320.0,2.4,15.5,18.799999999999997,11.8,6.5
9132,ZCTA5 28787,19780.0,1.1,11.2,16.0,12.5,4.699999999999999
9133,ZCTA5 28789,5013.0,0.0,14.7,15.4,10.7,5.0
9134,ZCTA5 28790,3324.0,1.6,16.0,12.5,11.1,3.1
9135,ZCTA5 28791,15393.0,3.1,10.6,16.8,16.200000000000003,9.0
9136,ZCTA5 28792,33622.0,2.7,13.8,10.2,8.9,6.2
9137,ZCTA5 28801,14300.0,1.1,15.8,14.600000000000001,7.0,2.5
9138,ZCTA5 28803,31478.0,3.3,12.2,11.8,8.2,5.0
9139,ZCTA5 28804,21047.0,1.9,12.100000000000001,12.9,12.2,5.0
9140,ZCTA5 28805,18010.0,2.3,9.0,16.6,14.0,6.5
9141,ZCTA5 28806,40326.0,0.9,11.4,11.6,6.4,3.9
9142,ZCTA5 28901,5462.0,1.0,15.100000000000001,18.9,8.3,7.699999999999999
9143,ZCTA5 28902,1476.0,0.0,16.1,17.2,15.4,3.1
9144,ZCTA5 28904,8351.0,2.6,13.3,15.6,17.700000000000003,8.9
9145,ZCTA5 28905,2724.0,1.6,7.6,8.4,17.9,7.8
9146,ZCTA5 28906,18542.0,2.3,13.8,16.299999999999997,17.200000000000003,6.5
9147,ZCTA5 28909,1155.0,0.0,2.9,21.9,10.0,9.1
9148,ZCTA5 29001,1959.0,2.4,16.3,19.5,13.3,4.0
9149,ZCTA5 29003,7152.0,0.8,15.2,15.6,6.8,5.9
9150,ZCTA5 29006,9919.0,1.0,15.399999999999999,11.8,8.6,5.0
9151,ZCTA5 29009,2486.0,0.2,19.0,11.3,11.6,1.3
9152,ZCTA5 29010,12395.0,0.5,15.0,11.5,6.800000000000001,3.4
9153,ZCTA5 29014,1757.0,0.7,26.099999999999998,12.899999999999999,19.5,2.4
9154,ZCTA5 29015,1387.0,2.7,13.8,16.1,11.1,2.9000000000000004
9155,ZCTA5 29016,19397.0,0.5,15.0,12.5,6.7,1.4
9156,ZCTA5 29018,3410.0,0.8,18.8,13.7,8.0,3.7
9157,ZCTA5 29020,22214.0,1.5,14.899999999999999,13.8,12.0,6.5
9158,ZCTA5 29030,1939.0,0.2,27.799999999999997,12.9,9.8,4.4
9159,ZCTA5 29031,1058.0,0.0,15.9,9.6,15.1,14.5
9160,ZCTA5 29032,4860.0,0.8,7.9,17.2,7.7,3.9000000000000004
9161,ZCTA5 29033,12065.0,1.6,11.899999999999999,11.8,8.0,4.0
9162,ZCTA5 29036,19577.0,1.3,14.899999999999999,17.4,11.3,5.7
9163,ZCTA5 29037,828.0,0.0,25.1,11.600000000000001,10.600000000000001,0.0
9164,ZCTA5 29038,2362.0,0.0,20.3,14.799999999999999,6.0,2.4
9165,ZCTA5 29039,3826.0,4.3,9.0,13.7,10.0,5.4
9166,ZCTA5 29040,10260.0,0.4,11.5,8.5,3.8,2.8
9167,ZCTA5 29042,5358.0,0.4,7.6,12.4,16.8,1.1
9168,ZCTA5 29044,5445.0,0.7,20.9,10.2,9.8,2.4
9169,ZCTA5 29045,22990.0,0.6,11.9,15.7,5.7,3.3
9170,ZCTA5 29046,123.0,0.0,80.0,0.0,20.0,0.0
9171,ZCTA5 29047,3420.0,1.6,17.1,14.3,15.399999999999999,7.0
9172,ZCTA5 29048,4796.0,1.3,17.299999999999997,18.5,10.899999999999999,6.2
9173,ZCTA5 29051,2083.0,0.9,11.9,5.0,1.8,0.8
9174,ZCTA5 29052,2150.0,2.8,2.3,11.1,15.9,0.0
9175,ZCTA5 29053,18966.0,0.7,18.799999999999997,10.5,6.7,1.7999999999999998
9176,ZCTA5 29054,10105.0,1.6,9.0,15.9,8.3,3.6999999999999997
9177,ZCTA5 29055,4418.0,0.8,12.1,11.100000000000001,12.100000000000001,4.6
9178,ZCTA5 29056,2412.0,1.3,6.7,14.1,5.5,4.0
9179,ZCTA5 29058,4759.0,0.8,9.3,16.5,9.8,3.2
9180,ZCTA5 29059,6303.0,0.7,10.399999999999999,12.0,9.7,6.3
9181,ZCTA5 29061,14802.0,0.8,14.3,13.6,8.6,3.9
9182,ZCTA5 29062,170.0,0.0,35.4,27.1,19.8,0.0
9183,ZCTA5 29063,36266.0,0.6,13.5,10.2,6.9,1.9000000000000001
9184,ZCTA5 29065,549.0,1.1,29.0,24.400000000000002,5.0,5.0
9185,ZCTA5 29067,11464.0,0.4,16.3,10.8,7.6,3.8
9186,ZCTA5 29069,5040.0,1.6,11.9,14.299999999999999,9.4,5.1000000000000005
9187,ZCTA5 29070,14689.0,0.9,16.3,14.899999999999999,12.0,4.699999999999999
9188,ZCTA5 29072,54539.0,1.0,15.4,12.399999999999999,6.699999999999999,3.5
9189,ZCTA5 29073,42345.0,0.8,15.4,11.5,6.6,2.2
9190,ZCTA5 29074,53.0,0.0,0.0,0.0,0.0,33.3
9191,ZCTA5 29075,3480.0,0.0,17.3,18.799999999999997,6.800000000000001,5.4
9192,ZCTA5 29078,16113.0,0.4,14.4,11.6,7.9,3.2
9193,ZCTA5 29079,10.0,0,0.0,0.0,0.0,0.0
9194,ZCTA5 29080,3159.0,1.2,15.5,16.1,11.1,4.5
9195,ZCTA5 29081,1430.0,1.2,25.3,8.7,6.800000000000001,6.1
9196,ZCTA5 29082,435.0,0.4,24.8,12.899999999999999,16.299999999999997,0.0
