,ZCTA,TotalPopulation,85andOver,45to54,55to64,65to74,75to84
20722,ZCTA5 60629,115104.0,0.4,11.6,8.7,4.5,1.6
20723,ZCTA5 60630,57627.0,0.8,15.0,13.3,5.8,3.5999999999999996
20724,ZCTA5 60631,28238.0,2.0,15.899999999999999,14.0,8.1,5.7
20725,ZCTA5 60632,91668.0,0.9,12.3,8.0,4.6,2.0
20726,ZCTA5 60633,12817.0,1.9,14.4,13.1,5.4,4.1
20727,ZCTA5 60634,73382.0,1.3,14.7,13.7,7.6,3.4
20728,ZCTA5 60636,35779.0,1.0,12.9,10.5,8.9,3.8000000000000003
20729,ZCTA5 60637,49158.0,0.7,10.0,9.7,6.300000000000001,2.5
20730,ZCTA5 60638,57746.0,1.6,14.399999999999999,13.0,7.0,3.6
20731,ZCTA5 60639,90211.0,0.8,12.2,9.6,4.5,1.7
20732,ZCTA5 60640,67088.0,1.3,16.4,11.9,5.6,3.0
20733,ZCTA5 60641,70642.0,0.7,13.5,11.8,5.3,2.6
20734,ZCTA5 60642,19508.0,0.4,9.6,6.2,3.9000000000000004,1.0
20735,ZCTA5 60643,50507.0,2.0,17.7,14.5,7.0,5.8
20736,ZCTA5 60644,49645.0,0.9,13.5,10.5,6.1,2.8
20737,ZCTA5 60645,47131.0,1.0,13.9,11.6,6.3,3.0
20738,ZCTA5 60646,27454.0,3.2,16.1,12.5,9.1,6.1
20739,ZCTA5 60647,88866.0,0.3,11.3,7.300000000000001,3.9000000000000004,1.9
20740,ZCTA5 60649,45218.0,1.0,13.7,12.1,7.3999999999999995,4.8
20741,ZCTA5 60651,61759.0,0.4,11.600000000000001,10.0,6.5,3.2
20742,ZCTA5 60652,43228.0,1.1,14.8,11.5,7.1,1.8
20743,ZCTA5 60653,31045.0,1.0,8.9,10.3,7.5,3.7
20744,ZCTA5 60654,17328.0,0.0,11.7,8.399999999999999,3.0,1.2
20745,ZCTA5 60655,28741.0,0.7,14.600000000000001,14.2,7.2,2.4000000000000004
20746,ZCTA5 60656,27926.0,1.4,17.0,10.9,8.899999999999999,3.9
20747,ZCTA5 60657,70105.0,0.7,10.3,7.5,4.3,2.3
20748,ZCTA5 60659,38995.0,1.1,10.3,11.7,5.9,3.5
20749,ZCTA5 60660,41490.0,1.1,15.0,13.6,6.5,2.4
20750,ZCTA5 60661,9343.0,0.0,6.300000000000001,5.6,2.2,0.0
20751,ZCTA5 60706,23604.0,2.8,12.0,18.2,9.3,6.800000000000001
20752,ZCTA5 60707,43451.0,1.2,15.1,12.600000000000001,7.0,3.7
20753,ZCTA5 60712,12637.0,3.6,13.3,14.2,14.3,5.2
20754,ZCTA5 60714,29730.0,3.7,13.600000000000001,14.5,11.0,5.9
20755,ZCTA5 60803,22762.0,1.4,13.0,12.2,7.1,3.0
20756,ZCTA5 60804,83972.0,0.5,10.9,8.0,4.1,1.4
20757,ZCTA5 60805,19849.0,1.9,14.6,13.3,5.5,3.5999999999999996
20758,ZCTA5 60827,28864.0,0.6,10.3,9.4,6.3,2.4
20759,ZCTA5 60901,36150.0,1.5,12.0,13.4,8.1,3.1
20760,ZCTA5 60910,477.0,1.2,15.6,13.1,5.8,7.4
20761,ZCTA5 60911,1562.0,0.6,14.0,14.600000000000001,7.0,2.4
20762,ZCTA5 60912,449.0,0.0,14.200000000000001,16.7,13.700000000000001,7.8999999999999995
20763,ZCTA5 60913,1398.0,0.1,13.9,23.5,13.6,3.4000000000000004
20764,ZCTA5 60914,29186.0,1.5,13.9,10.8,6.0,4.0
20765,ZCTA5 60915,10315.0,1.3,9.7,13.600000000000001,5.800000000000001,3.4000000000000004
20766,ZCTA5 60917,571.0,1.4,17.8,10.1,5.6,0.3
20767,ZCTA5 60918,810.0,4.3,21.7,18.3,9.7,7.9
20768,ZCTA5 60919,524.0,2.1,20.0,13.799999999999999,6.1,4.8
20769,ZCTA5 60920,129.0,0.0,21.4,16.0,3.6,3.6
20770,ZCTA5 60921,1252.0,0.5,15.0,12.1,10.2,3.5
20771,ZCTA5 60922,2295.0,0.3,13.7,11.899999999999999,10.7,3.5
20772,ZCTA5 60924,1535.0,0.8,12.299999999999999,16.5,13.0,7.5
20773,ZCTA5 60926,9.0,0.0,100.0,0.0,0.0,0.0
20774,ZCTA5 60927,2149.0,2.1,13.4,12.1,8.9,7.1
20775,ZCTA5 60928,799.0,0.5,10.9,10.399999999999999,12.2,6.8
20776,ZCTA5 60929,961.0,1.2,7.6,15.5,6.6,3.3
20777,ZCTA5 60930,930.0,5.3,7.4,7.199999999999999,13.7,4.8
20778,ZCTA5 60931,506.0,1.6,19.4,11.7,13.600000000000001,2.0
20779,ZCTA5 60932,80.0,0.0,0.0,20.9,16.3,0.0
20780,ZCTA5 60933,250.0,0.0,14.8,14.8,13.4,8.100000000000001
20781,ZCTA5 60934,215.0,0.0,3.4,21.6,11.2,0.0
20782,ZCTA5 60935,1107.0,0.0,12.7,20.5,8.9,1.7
20783,ZCTA5 60936,4167.0,4.1,12.399999999999999,14.0,9.6,5.7
20784,ZCTA5 60938,2037.0,1.5,17.5,14.5,10.6,7.3
20785,ZCTA5 60940,3536.0,1.7,16.6,12.5,6.8,5.5
20786,ZCTA5 60941,1819.0,2.4,17.0,11.5,12.4,3.8
20787,ZCTA5 60942,5901.0,2.9,12.399999999999999,14.899999999999999,10.7,3.9
20788,ZCTA5 60945,163.0,2.3,25.6,8.2,19.8,4.6
20789,ZCTA5 60946,386.0,1.0,14.2,18.799999999999997,11.1,3.5
20790,ZCTA5 60948,1654.0,0.1,11.8,13.5,9.7,7.199999999999999
20791,ZCTA5 60949,541.0,0.7,8.5,10.8,5.1000000000000005,6.3
20792,ZCTA5 60950,11865.0,4.4,18.700000000000003,11.1,10.3,4.0
20793,ZCTA5 60951,760.0,1.2,17.7,17.6,8.7,6.2
20794,ZCTA5 60952,704.0,1.3,10.399999999999999,10.100000000000001,12.6,4.4
20795,ZCTA5 60953,2455.0,3.3,11.8,18.5,7.699999999999999,7.5
20796,ZCTA5 60954,6113.0,1.9,11.899999999999999,18.200000000000003,7.3,5.800000000000001
20797,ZCTA5 60955,1764.0,0.3,15.9,12.4,10.0,5.3
20798,ZCTA5 60957,5436.0,1.7,15.700000000000001,14.8,7.3,5.2
20799,ZCTA5 60958,2208.0,2.6,12.0,13.9,10.5,4.2
20800,ZCTA5 60959,1131.0,3.6,15.299999999999999,14.6,8.4,4.4
20801,ZCTA5 60960,1119.0,0.3,14.1,20.1,7.3,1.7
20802,ZCTA5 60961,818.0,0.2,13.899999999999999,9.6,16.1,4.1
20803,ZCTA5 60962,536.0,0.7,19.3,9.5,9.5,2.5999999999999996
20804,ZCTA5 60963,2186.0,1.2,15.0,8.100000000000001,8.0,3.0
20805,ZCTA5 60964,5209.0,0.6,16.2,12.0,11.5,4.300000000000001
20806,ZCTA5 60966,1524.0,0.0,10.399999999999999,14.8,7.8,6.9
20807,ZCTA5 60968,354.0,1.8,7.6,22.200000000000003,26.4,2.3
20808,ZCTA5 60969,32.0,0.0,0.0,17.6,0.0,5.9
20809,ZCTA5 60970,7046.0,2.7,15.899999999999999,17.3,10.5,6.4
20810,ZCTA5 60973,448.0,0.5,11.8,9.6,19.0,2.3
20811,ZCTA5 60974,385.0,2.6,11.4,9.3,20.6,3.6
20812,ZCTA5 61001,1035.0,1.1,13.600000000000001,25.3,9.3,10.7
20813,ZCTA5 61006,1777.0,1.1,14.1,17.3,9.9,7.8
20814,ZCTA5 61007,501.0,0.0,29.0,6.9,13.8,9.1
20815,ZCTA5 61008,34552.0,0.6,15.9,11.7,8.7,3.5
20816,ZCTA5 61010,7897.0,1.8,17.0,14.6,7.0,2.0
20817,ZCTA5 61011,2357.0,0.1,14.7,24.7,9.3,7.5
20818,ZCTA5 61012,2711.0,1.3,16.3,7.199999999999999,3.0,2.5
20819,ZCTA5 61013,476.0,0.0,14.3,19.6,17.9,7.6000000000000005
20820,ZCTA5 61014,1377.0,0.9,15.899999999999999,11.8,13.299999999999999,5.9
20821,ZCTA5 61015,780.0,3.4,20.8,28.3,6.5,4.2
20822,ZCTA5 61016,4727.0,0.9,14.5,14.5,18.2,5.199999999999999
20823,ZCTA5 61018,926.0,0.5,13.0,18.0,12.4,3.0
20824,ZCTA5 61019,3429.0,2.8,11.4,18.299999999999997,17.5,6.9
20825,ZCTA5 61020,3255.0,0.1,17.9,9.3,3.5,1.6
20826,ZCTA5 61021,23138.0,1.1,16.4,14.7,7.8,4.6
20827,ZCTA5 61024,2402.0,3.4,21.2,13.8,13.0,2.6
20828,ZCTA5 61025,4788.0,1.9,16.4,11.5,10.4,5.7
20829,ZCTA5 61027,8.0,0,0.0,0.0,0.0,0.0
20830,ZCTA5 61028,2151.0,2.0,10.2,16.5,13.200000000000001,9.2
20831,ZCTA5 61030,2462.0,0.6,14.7,14.3,7.3,5.7
20832,ZCTA5 61031,1629.0,3.2,9.7,14.4,15.3,6.6
20833,ZCTA5 61032,30695.0,2.7,13.8,15.3,9.6,6.2
20834,ZCTA5 61036,6607.0,1.6,12.0,18.0,20.7,8.100000000000001
20835,ZCTA5 61037,134.0,15.9,0.0,52.4,15.9,0.0
20836,ZCTA5 61038,975.0,5.7,21.0,22.6,14.100000000000001,0.0
20837,ZCTA5 61039,960.0,1.0,16.9,10.0,7.3,2.8
20838,ZCTA5 61041,997.0,2.1,16.4,22.200000000000003,10.1,10.5
20839,ZCTA5 61042,468.0,1.9,15.3,9.9,6.5,1.9000000000000001
20840,ZCTA5 61043,100.0,0.0,21.6,5.0,20.0,5.0
20841,ZCTA5 61044,316.0,0.0,24.3,15.7,2.1,6.5
20842,ZCTA5 61046,2626.0,0.6,12.5,17.9,17.6,8.3
20843,ZCTA5 61047,2051.0,1.5,17.4,13.9,13.9,10.4
20844,ZCTA5 61048,3949.0,1.9,17.5,13.2,11.4,8.1
20845,ZCTA5 61049,568.0,1.4,24.0,7.8,4.4,2.4
20846,ZCTA5 61050,475.0,0.0,17.1,4.3,16.4,0.0
20847,ZCTA5 61051,1644.0,1.8,17.799999999999997,14.8,7.3,4.8
20848,ZCTA5 61052,963.0,0.4,19.799999999999997,13.5,18.7,4.2
20849,ZCTA5 61053,2644.0,1.9,9.7,19.799999999999997,16.8,4.3
20850,ZCTA5 61054,3868.0,1.4,13.600000000000001,19.0,8.4,4.6
20851,ZCTA5 61057,170.0,0.0,0.0,30.0,13.3,0.0
20852,ZCTA5 61059,239.0,0.0,3.0,18.0,10.0,0.0
20853,ZCTA5 61060,1473.0,2.6,21.0,10.4,8.6,3.2
20854,ZCTA5 61061,6347.0,2.4,13.5,17.4,14.5,7.800000000000001
20855,ZCTA5 61062,1869.0,1.9,16.4,14.600000000000001,10.7,4.3
20856,ZCTA5 61063,4466.0,0.4,14.7,8.3,8.6,5.6
20857,ZCTA5 61064,3371.0,0.6,14.4,13.7,13.6,6.1
20858,ZCTA5 61065,10276.0,1.3,9.1,15.8,6.199999999999999,3.4000000000000004
20859,ZCTA5 61067,646.0,3.8,7.8,27.7,7.8,13.0
20860,ZCTA5 61068,14616.0,2.4,13.0,10.6,7.6000000000000005,3.5
20861,ZCTA5 61070,1438.0,0.4,21.3,16.9,4.5,1.6
20862,ZCTA5 61071,14226.0,1.7,11.600000000000001,15.2,10.7,5.5
20863,ZCTA5 61072,11665.0,0.5,16.7,15.7,11.0,4.6
20864,ZCTA5 61073,19434.0,0.5,16.4,14.8,9.8,3.4
20865,ZCTA5 61074,4314.0,3.0,12.4,15.899999999999999,10.399999999999999,5.199999999999999
20866,ZCTA5 61075,1044.0,2.3,13.1,13.5,16.2,5.6
20867,ZCTA5 61077,40.0,0.0,0.0,100.0,0.0,0.0
20868,ZCTA5 61078,1300.0,3.4,12.399999999999999,19.8,12.5,7.1
20869,ZCTA5 61079,231.0,0.0,6.0,8.100000000000001,2.7,0.0
20870,ZCTA5 61080,10347.0,1.4,12.8,13.4,7.9,4.3
20871,ZCTA5 61081,21468.0,2.4,14.600000000000001,14.4,8.8,5.0
20872,ZCTA5 61084,3073.0,2.6,24.200000000000003,9.7,6.1000000000000005,7.4
20873,ZCTA5 61085,3379.0,4.4,12.5,13.6,11.2,5.800000000000001
20874,ZCTA5 61087,1793.0,1.3,10.899999999999999,13.7,12.600000000000001,9.4
20875,ZCTA5 61088,5703.0,0.7,16.1,13.3,9.0,2.6
20876,ZCTA5 61089,722.0,4.1,13.6,21.3,15.5,3.9
20877,ZCTA5 61091,110.0,0.0,50.0,0.0,13.6,0.0
20878,ZCTA5 61101,20622.0,0.9,14.7,11.8,6.6,3.7
20879,ZCTA5 61102,18804.0,0.8,11.8,12.7,6.4,4.6
20880,ZCTA5 61103,23718.0,2.2,13.8,12.8,7.1,4.0
20881,ZCTA5 61104,19622.0,0.9,12.6,11.7,5.1,2.5
20882,ZCTA5 61107,31490.0,2.4,14.0,12.6,8.899999999999999,6.1
20883,ZCTA5 61108,27369.0,1.7,12.899999999999999,13.7,9.3,4.9
20884,ZCTA5 61109,27457.0,0.9,12.899999999999999,12.1,8.2,3.2
20885,ZCTA5 61111,24352.0,2.0,17.1,9.8,6.2,3.0
20886,ZCTA5 61112,95.0,54.5,0.0,0.0,45.5,0.0
20887,ZCTA5 61114,14963.0,4.2,10.9,16.7,13.3,5.6
20888,ZCTA5 61115,22910.0,0.6,14.7,16.200000000000003,8.4,3.5
20889,ZCTA5 61201,38744.0,1.8,12.3,14.4,7.4,4.1
20890,ZCTA5 61230,1248.0,1.8,14.1,9.6,18.0,4.3
20891,ZCTA5 61231,5057.0,2.9,14.1,16.1,11.9,7.8999999999999995
20892,ZCTA5 61232,1288.0,0.0,12.8,15.3,13.2,4.2
20893,ZCTA5 61234,1405.0,0.8,20.3,8.0,8.5,5.4
20894,ZCTA5 61235,1414.0,1.3,15.9,13.3,9.3,5.8
20895,ZCTA5 61236,121.0,0.0,10.3,4.4,0.0,4.4
20896,ZCTA5 61238,3316.0,0.5,11.600000000000001,15.399999999999999,9.0,6.3999999999999995
20897,ZCTA5 61239,1250.0,1.0,7.8,7.699999999999999,6.3,2.9
20898,ZCTA5 61240,6278.0,1.5,12.4,17.6,15.4,5.0
20899,ZCTA5 61241,6775.0,2.4,16.0,13.100000000000001,8.9,2.7
20900,ZCTA5 61242,1206.0,3.0,20.8,19.5,12.7,3.2
20901,ZCTA5 61243,234.0,4.8,19.2,25.0,16.4,0.0
20902,ZCTA5 61244,23609.0,2.3,13.8,9.8,8.2,4.6
20903,ZCTA5 61250,2622.0,2.5,13.100000000000001,16.4,5.300000000000001,6.4
20904,ZCTA5 61251,308.0,5.5,15.9,25.6,6.1,5.5
20905,ZCTA5 61252,5367.0,3.2,16.3,14.5,8.8,4.5
20906,ZCTA5 61254,11099.0,1.3,13.100000000000001,16.8,10.7,7.699999999999999
20907,ZCTA5 61256,1975.0,0.9,14.5,12.4,12.0,5.2
20908,ZCTA5 61257,1345.0,0.2,11.0,13.0,15.7,6.6
20909,ZCTA5 61258,316.0,1.7,4.1,3.5,7.0,0.6
20910,ZCTA5 61259,1336.0,0.0,14.7,16.2,7.9,7.0
20911,ZCTA5 61260,972.0,0.4,17.2,22.7,15.799999999999999,1.7000000000000002
20912,ZCTA5 61261,856.0,1.3,6.5,20.200000000000003,10.3,4.4
20913,ZCTA5 61262,1266.0,0.2,21.1,9.4,12.6,8.6
20914,ZCTA5 61263,639.0,1.0,11.0,14.2,6.1,6.1
20915,ZCTA5 61264,10716.0,2.1,11.6,14.9,12.8,6.8
20916,ZCTA5 61265,44360.0,1.8,12.4,14.0,9.0,4.9
20917,ZCTA5 61270,7021.0,1.7,12.9,13.899999999999999,11.100000000000001,5.6
20918,ZCTA5 61272,1385.0,1.4,12.1,18.4,14.2,5.5
20919,ZCTA5 61273,3218.0,2.0,11.6,17.5,14.5,4.4
20920,ZCTA5 61274,174.0,0.0,20.6,45.1,6.9,0.0
20921,ZCTA5 61275,4437.0,0.9,14.1,14.4,13.0,4.1
20922,ZCTA5 61276,90.0,0.0,0.0,0.0,0.0,0.0
20923,ZCTA5 61277,3064.0,1.6,17.7,14.100000000000001,13.0,4.8
20924,ZCTA5 61278,419.0,2.0,11.7,10.3,16.6,3.9
20925,ZCTA5 61279,895.0,2.7,25.4,10.7,6.2,5.2
20926,ZCTA5 61281,2647.0,0.7,13.5,17.2,10.7,3.9
20927,ZCTA5 61282,7826.0,1.8,15.5,11.8,8.0,2.6
20928,ZCTA5 61283,1494.0,1.1,12.2,11.1,9.1,2.0
20929,ZCTA5 61284,2224.0,2.8,16.1,27.1,8.9,0.7
20930,ZCTA5 61285,1462.0,1.1,13.4,14.0,15.0,13.7
20931,ZCTA5 61301,10324.0,2.8,13.4,10.9,6.5,3.5
20932,ZCTA5 61310,3826.0,1.7,15.4,15.9,9.0,3.3
20933,ZCTA5 61311,182.0,9.4,11.5,7.3,33.3,27.1
20934,ZCTA5 61312,504.0,2.1,15.5,16.200000000000003,13.399999999999999,4.2
20935,ZCTA5 61313,185.0,1.9,8.6,5.8,4.8,5.8
20936,ZCTA5 61314,828.0,0.5,14.299999999999999,9.2,10.0,11.0
20937,ZCTA5 61315,219.0,0.0,16.4,21.5,5.2,4.3
20938,ZCTA5 61316,333.0,0.0,16.8,15.6,9.0,4.5
20939,ZCTA5 61317,484.0,1.5,13.0,16.0,5.5,1.5
20940,ZCTA5 61318,759.0,1.2,13.7,11.9,8.8,8.2
20941,ZCTA5 61319,1096.0,2.0,10.8,16.8,11.7,2.7
20942,ZCTA5 61320,707.0,2.1,14.5,14.3,11.399999999999999,7.699999999999999
20943,ZCTA5 61321,229.0,3.4,12.100000000000001,37.9,8.7,3.4
20944,ZCTA5 61322,1449.0,0.5,8.7,12.2,12.2,1.2
20945,ZCTA5 61323,124.0,0.0,2.1,36.2,4.3,4.3
20946,ZCTA5 61324,84.0,0.0,0.0,36.5,21.2,0.0
20947,ZCTA5 61325,1099.0,2.0,12.2,13.6,9.0,7.0
20948,ZCTA5 61326,2360.0,1.8,15.2,21.299999999999997,8.2,3.7
20949,ZCTA5 61327,1350.0,3.6,13.3,16.4,10.2,3.5
20950,ZCTA5 61328,0.0,0,0.0,0.0,0.0,0.0
20951,ZCTA5 61329,1252.0,2.1,16.1,12.3,12.0,2.9
20952,ZCTA5 61330,1421.0,0.5,20.2,17.1,10.3,4.6
20953,ZCTA5 61331,23.0,0.0,0.0,0.0,100.0,0.0
20954,ZCTA5 61332,96.0,3.5,21.0,14.0,5.3,1.8
20955,ZCTA5 61333,259.0,0.0,10.7,26.700000000000003,16.0,1.6
20956,ZCTA5 61334,716.0,1.1,14.399999999999999,16.4,5.7,3.0
20957,ZCTA5 61335,493.0,0.0,7.2,21.7,20.5,0.0
20958,ZCTA5 61336,535.0,0.7,15.5,10.6,12.700000000000001,3.5
20959,ZCTA5 61337,430.0,2.3,14.899999999999999,15.4,5.0,5.4
20960,ZCTA5 61338,313.0,2.3,14.4,6.9,8.0,8.6
20961,ZCTA5 61340,205.0,4.4,28.9,10.0,14.5,2.2
20962,ZCTA5 61341,7593.0,1.6,14.7,15.6,10.3,3.8
20963,ZCTA5 61342,9067.0,2.3,9.8,16.3,8.6,5.199999999999999
20964,ZCTA5 61344,344.0,0.0,19.700000000000003,9.2,9.8,7.0
20965,ZCTA5 61345,854.0,0.0,12.4,19.2,7.0,4.4
20966,ZCTA5 61346,59.0,6.5,12.899999999999999,6.4,35.5,6.5
20967,ZCTA5 61348,4529.0,2.6,13.7,12.3,11.6,6.7
20968,ZCTA5 61349,823.0,0.9,12.5,15.399999999999999,12.2,3.9
20969,ZCTA5 61350,23992.0,2.3,14.7,14.899999999999999,9.1,4.3
20970,ZCTA5 61353,1251.0,0.7,14.5,12.2,15.7,3.9000000000000004
20971,ZCTA5 61354,10771.0,2.4,17.4,15.3,8.7,6.7
20972,ZCTA5 61356,11022.0,2.7,13.1,16.9,11.6,5.8
20973,ZCTA5 61358,335.0,0.0,31.5,20.1,15.2,3.8000000000000003
20974,ZCTA5 61359,332.0,1.9,11.9,11.899999999999999,10.6,4.4
20975,ZCTA5 61360,3614.0,0.7,16.8,13.6,4.699999999999999,4.3
20976,ZCTA5 61361,1072.0,3.7,15.3,13.9,9.8,7.9
20977,ZCTA5 61362,5599.0,1.0,16.8,12.7,8.7,5.4
20978,ZCTA5 61363,234.0,0.9,10.399999999999999,8.7,5.2,0.9
20979,ZCTA5 61364,19546.0,1.7,13.4,14.5,9.8,4.9
20980,ZCTA5 61367,706.0,0.6,14.6,11.3,18.6,7.8999999999999995
20981,ZCTA5 61368,1490.0,4.3,11.5,14.1,9.5,16.0
20982,ZCTA5 61369,1671.0,1.4,17.1,17.4,11.4,6.5
20983,ZCTA5 61370,1438.0,2.0,19.299999999999997,12.5,9.5,7.6
20984,ZCTA5 61372,183.0,2.0,9.9,24.8,5.9,1.0
20985,ZCTA5 61373,1949.0,1.6,11.899999999999999,27.299999999999997,9.7,6.5
20986,ZCTA5 61374,107.0,0.0,23.6,3.6,34.5,14.5
20987,ZCTA5 61375,1181.0,2.7,12.8,22.9,18.1,8.2
20988,ZCTA5 61376,2682.0,4.0,12.3,12.5,10.8,4.5
20989,ZCTA5 61377,1621.0,1.7,15.0,8.7,9.5,5.0
20990,ZCTA5 61378,432.0,0.0,17.7,28.6,15.3,15.700000000000001
20991,ZCTA5 61379,1414.0,0.7,12.0,15.3,6.4,3.4
20992,ZCTA5 61401,34242.0,1.5,12.6,13.7,9.1,5.6
20993,ZCTA5 61410,3808.0,1.3,12.600000000000001,15.799999999999999,6.8,7.0
20994,ZCTA5 61411,363.0,4.3,18.0,20.9,2.4,9.5
20995,ZCTA5 61412,1498.0,1.9,14.899999999999999,19.7,8.3,4.5
20996,ZCTA5 61413,978.0,2.0,11.100000000000001,20.6,9.7,7.4
20997,ZCTA5 61414,909.0,1.8,23.200000000000003,7.3,7.6,3.2
20998,ZCTA5 61415,1693.0,1.1,12.0,18.9,12.5,6.0
20999,ZCTA5 61416,244.0,0.0,14.9,14.8,4.0,5.9
21000,ZCTA5 61417,210.0,19.7,0.0,21.3,7.4,46.7
21001,ZCTA5 61418,639.0,1.1,8.6,20.700000000000003,16.0,7.0
21002,ZCTA5 61419,147.0,1.5,12.1,31.799999999999997,7.5,4.5
21003,ZCTA5 61420,1182.0,2.6,12.7,17.299999999999997,14.4,3.5999999999999996
21004,ZCTA5 61421,1237.0,1.3,16.8,12.0,9.8,7.2
21005,ZCTA5 61422,3180.0,1.3,13.8,12.7,10.600000000000001,4.2
21006,ZCTA5 61423,574.0,0.0,19.0,18.3,14.0,0.0
21007,ZCTA5 61424,94.0,0.0,0.0,14.5,1.6,0.0
21008,ZCTA5 61425,304.0,12.0,13.4,24.0,20.4,15.5
21009,ZCTA5 61426,106.0,0.0,0.0,59.5,0.0,0.0
21010,ZCTA5 61427,2174.0,1.9,13.899999999999999,14.2,11.8,7.1
21011,ZCTA5 61428,947.0,2.0,11.0,17.6,16.7,9.0
21012,ZCTA5 61430,777.0,1.3,11.399999999999999,15.7,13.899999999999999,4.3
21013,ZCTA5 61431,397.0,0.0,5.699999999999999,18.1,15.2,9.5
21014,ZCTA5 61432,582.0,1.7,7.6,12.9,10.1,7.7
21015,ZCTA5 61433,77.0,54.0,46.0,0.0,0.0,0.0
21016,ZCTA5 61434,3034.0,1.4,14.2,15.1,8.2,6.9
21017,ZCTA5 61435,70.0,0.0,0.0,0.0,47.4,0.0
21018,ZCTA5 61436,808.0,2.1,22.6,13.5,12.7,10.0
21019,ZCTA5 61437,865.0,4.2,4.2,28.400000000000002,10.299999999999999,4.5
21020,ZCTA5 61438,909.0,1.8,11.4,21.0,6.4,8.6
21021,ZCTA5 61439,220.0,1.7,13.7,21.3,11.899999999999999,6.0
21022,ZCTA5 61440,828.0,0.8,6.6000000000000005,16.4,12.3,4.0
21023,ZCTA5 61441,1126.0,0.3,7.8,12.2,8.8,7.3
21024,ZCTA5 61442,686.0,1.6,22.8,10.100000000000001,11.100000000000001,8.2
21025,ZCTA5 61443,13876.0,1.8,14.1,14.1,9.7,3.5
21026,ZCTA5 61447,999.0,0.4,22.8,7.0,11.2,2.8
21027,ZCTA5 61448,3687.0,1.8,14.1,13.8,12.7,5.6
21028,ZCTA5 61449,460.0,15.8,15.100000000000001,8.0,13.7,8.3
21029,ZCTA5 61450,1886.0,4.3,11.899999999999999,12.5,8.2,5.6
21030,ZCTA5 61451,465.0,0.0,17.0,17.8,7.7,1.2
21031,ZCTA5 61452,307.0,0.0,10.6,31.299999999999997,6.3,5.1
21032,ZCTA5 61453,659.0,0.6,17.0,10.4,15.0,6.6000000000000005
21033,ZCTA5 61454,571.0,4.6,13.3,27.0,10.8,12.0
21034,ZCTA5 61455,21464.0,1.5,8.0,9.5,6.6,2.8
21035,ZCTA5 61458,922.0,5.8,12.2,10.6,12.3,6.800000000000001
21036,ZCTA5 61459,384.0,3.1,12.5,24.4,16.2,5.6
21037,ZCTA5 61460,238.0,8.5,9.399999999999999,16.9,17.0,3.8
21038,ZCTA5 61462,11713.0,1.0,11.399999999999999,13.1,8.6,4.300000000000001
21039,ZCTA5 61465,1234.0,1.2,15.7,13.6,7.0,6.9
21040,ZCTA5 61466,398.0,0.0,10.8,14.3,23.2,6.2
21041,ZCTA5 61467,1086.0,1.1,9.9,11.8,14.8,6.0
21042,ZCTA5 61468,56.0,0.0,29.6,0.0,11.1,22.2
21043,ZCTA5 61469,2172.0,1.4,17.4,17.8,9.2,5.1
21044,ZCTA5 61470,554.0,1.9,11.899999999999999,13.1,9.7,5.9
21045,ZCTA5 61471,85.0,2.6,18.4,15.799999999999999,29.0,15.8
21046,ZCTA5 61472,537.0,1.1,11.6,7.6,19.200000000000003,4.7
21047,ZCTA5 61473,1683.0,0.7,10.1,13.0,12.0,5.5
21048,ZCTA5 61474,209.0,0.0,32.2,21.5,13.0,5.4
21049,ZCTA5 61475,153.0,0.0,8.2,8.2,24.7,15.1
21050,ZCTA5 61476,529.0,0.4,12.2,17.9,14.0,3.8
21051,ZCTA5 61477,518.0,0.8,17.4,15.1,15.4,1.6
21052,ZCTA5 61478,319.0,0.0,21.5,8.6,17.1,0.0
21053,ZCTA5 61479,206.0,2.6,3.9,11.899999999999999,10.5,2.0
21054,ZCTA5 61480,1281.0,3.0,21.6,11.1,8.6,4.9
21055,ZCTA5 61482,642.0,1.3,11.6,13.6,5.5,6.1
21056,ZCTA5 61483,2102.0,6.4,8.9,17.0,17.0,3.6
21057,ZCTA5 61484,809.0,1.0,14.1,13.3,7.1,5.9
21058,ZCTA5 61485,484.0,0.4,19.5,18.8,3.5,6.5
21059,ZCTA5 61486,1395.0,0.7,16.8,7.8,10.5,5.4
21060,ZCTA5 61488,1063.0,0.8,19.1,21.700000000000003,8.9,3.0999999999999996
21061,ZCTA5 61489,944.0,1.8,14.3,10.8,9.7,6.9
21062,ZCTA5 61490,1291.0,1.7,17.5,10.5,9.3,3.5
21063,ZCTA5 61491,2100.0,2.7,17.0,15.4,12.399999999999999,6.1
21064,ZCTA5 61501,1688.0,2.1,14.1,12.3,5.4,6.699999999999999
21065,ZCTA5 61516,730.0,1.9,13.7,13.4,7.1,2.7
21066,ZCTA5 61517,3354.0,1.0,12.7,17.5,11.1,4.5
21067,ZCTA5 61519,237.0,0.0,9.7,16.1,12.1,4.0
21068,ZCTA5 61520,17232.0,1.7,15.200000000000001,11.0,8.0,4.4
21069,ZCTA5 61523,11408.0,1.0,14.8,14.2,7.9,6.1
21070,ZCTA5 61524,293.0,0.0,8.7,8.7,9.399999999999999,1.4
21071,ZCTA5 61525,9268.0,0.0,15.8,12.600000000000001,5.2,1.7000000000000002
21072,ZCTA5 61526,926.0,6.6,17.6,12.100000000000001,10.100000000000001,4.5
